 ,Area,Mean,Min,Max,Angle,Length
1,0.002,119.191,9.379,222.981,-91.018,1.051
2,0.003,133.319,9.905,241.000,-90.409,1.962
3,0.001,101.697,13.436,193.594,-1.389,0.771
4,0.002,121.720,8.933,222.007,-0.849,1.261
5,0.669,110.553,1.000,246.000,0.000,0.000
6,1.804,133.619,0.000,249.000,0.000,0.000
7,0.001,73.880,5.007,194.333,-86.298,0.796
8,0.002,92.209,4.724,201.333,-88.196,1.187
9,0.001,95.877,23.782,209.699,-1.102,0.729
10,0.002,101.869,5.545,210.744,-1.448,1.294
11,0.452,95.054,0.000,226.000,0.000,0.000
12,1.218,109.831,0.000,226.000,0.000,0.000
13,9.479E-4,173.724,104.364,219.585,-89.119,0.607
14,0.002,164.624,72.667,218.333,-91.528,1.051
15,0.001,164.318,48.333,227.000,0.000,0.663
16,0.002,167.748,59.667,225.667,0.000,1.046
17,0.366,153.279,0.000,241.000,0.000,0.000
18,1.008,152.538,0.000,241.000,0.000,0.000
19,0.001,97.706,29.708,184.142,-90.326,0.822
20,0.002,114.850,21.933,202.000,-88.785,1.322
21,0.001,85.880,40.667,149.667,0.000,0.691
22,0.002,99.047,38.935,180.247,0.232,1.154
23,0.417,96.574,1.000,222.000,0.000,0.000
24,1.325,120.552,0.000,230.000,0.000,0.000
