 ,Area,Mean,Min,Max,Angle,Length
1,7.093E-4,35.124,2.565,119.438,-89.065,0.589
2,0.001,76.527,0.000,230.667,-90.000,1.012
3,5.908E-4,64.316,1.667,222.333,-1.123,0.490
4,9.462E-4,105.632,2.135,228.079,-0.175,0.786
5,0.219,67.811,0.000,244.000,0.000,0.000
6,0.617,111.343,0.000,244.000,0.000,0.000
7,4.666E-4,55.952,2.317,190.066,-90.356,0.387
8,7.064E-4,96.289,2.869,223.902,-90.470,0.587
9,5.186E-4,63.662,1.000,198.667,0.000,0.430
10,9.115E-4,100.149,1.667,209.667,0.000,0.757
11,0.132,72.133,0.000,215.000,0.000,0.000
12,0.353,114.155,0.000,239.000,0.000,0.000
13,5.244E-4,92.715,8.333,194.667,-90.000,0.435
14,8.451E-4,112.598,6.623,206.527,-89.804,0.702
15,5.244E-4,107.431,24.000,210.000,0.000,0.435
16,8.653E-4,127.841,35.159,211.586,0.383,0.719
17,0.163,98.547,0.000,236.000,0.000,0.000
18,0.387,132.219,0.000,236.000,0.000,0.000
19,6.342E-4,38.881,0.000,102.539,-88.169,0.527
20,0.001,59.050,1.770,242.176,-87.594,0.859
21,5.128E-4,52.149,0.000,151.667,0.000,0.425
22,8.451E-4,71.782,0.873,189.404,-0.196,0.702
23,0.149,50.608,0.000,233.000,0.000,0.000
24,0.359,81.903,0.000,244.000,0.000,0.000
25,5.764E-4,76.308,3.673,197.333,-91.152,0.478
26,9.086E-4,105.798,14.365,190.297,-90.365,0.755
27,5.648E-4,86.587,4.000,200.474,-0.294,0.469
28,8.971E-4,112.621,0.333,194.049,-0.739,0.745
29,0.166,78.697,0.000,246.000,0.000,0.000
30,0.442,126.845,0.000,246.000,0.000,0.000
