 ,Area,Mean,Min,Max,Angle,Length
1,0.001,61.247,0.686,149.627,-89.626,0.708
2,0.002,102.562,1.154,205.406,-89.528,1.125
3,8.025E-4,81.686,0.333,220.000,0.000,0.518
4,0.001,119.349,4.070,218.568,-0.302,0.880
5,0.300,73.890,0.000,246.000,0.000,0.000
6,0.829,112.658,0.000,253.000,0.000,0.000
7,0.001,73.722,1.065,228.154,-90.769,0.690
8,0.002,75.706,1.333,160.121,-90.651,1.222
9,8.525E-4,112.730,3.667,218.000,0.000,0.551
10,0.002,108.928,0.614,211.739,1.501,1.061
11,0.309,83.014,0.000,247.000,0.000,0.000
12,0.958,102.919,0.000,247.000,0.000,0.000
13,0.001,66.128,2.000,185.000,-90.000,0.694
14,0.002,82.735,2.879,172.667,-89.008,1.070
15,8.239E-4,101.811,10.333,228.667,0.000,0.532
16,0.002,90.015,4.226,168.630,-0.263,1.009
17,0.270,77.825,0.000,247.000,0.000,0.000
18,0.968,100.748,0.000,247.000,0.000,0.000
19,0.001,95.134,3.686,209.131,-88.128,0.709
20,0.002,99.311,8.461,182.174,-89.336,1.199
21,8.668E-4,88.662,16.333,183.333,0.000,0.560
22,0.002,124.965,3.667,211.280,0.792,1.005
23,0.322,89.291,2.000,247.000,0.000,0.000
24,1.026,118.016,0.000,247.000,0.000,0.000
25,0.001,99.769,31.645,206.178,-88.891,0.718
26,0.002,121.378,24.805,203.755,-91.081,1.227
27,9.597E-4,84.697,4.000,188.667,0.000,0.620
28,0.002,87.326,3.258,208.141,-0.230,1.153
29,0.365,87.807,0.000,240.000,0.000,0.000
30,1.051,104.524,0.000,249.000,0.000,0.000
