 ,Area,Mean,Min,Max,Angle,Length
1,0.001,167.720,40.741,214.542,-90.796,0.908
2,0.002,166.881,31.842,220.667,-90.173,1.391
3,0.001,145.427,48.199,200.817,0.924,0.782
4,0.002,146.248,50.667,223.667,0.000,1.189
5,0.560,161.711,5.000,243.000,0.000,0.000
6,1.317,163.153,0.000,243.000,0.000,0.000
7,0.001,93.614,7.323,176.333,-88.944,0.912
8,0.002,95.853,6.248,165.333,-90.562,1.286
9,0.001,110.205,9.821,203.599,1.986,0.727
10,0.002,125.148,16.017,203.128,1.469,1.311
11,0.562,116.171,1.000,240.000,0.000,0.000
12,1.263,130.199,0.000,240.000,0.000,0.000
13,0.001,123.969,32.604,200.787,-88.871,0.853
14,0.002,118.453,37.096,209.867,-89.064,1.286
15,9.729E-4,113.860,48.048,206.933,-0.347,0.693
16,0.002,132.133,0.000,212.693,-0.220,1.097
17,0.481,122.555,4.000,240.000,0.000,0.000
18,1.096,134.728,0.000,248.000,0.000,0.000
19,9.964E-4,130.526,40.071,221.586,-88.983,0.710
20,0.002,159.144,71.333,211.656,-88.688,1.101
21,0.001,142.419,53.451,214.422,1.685,0.715
22,0.002,161.780,54.487,217.892,1.322,1.093
23,0.431,140.455,17.000,229.000,0.000,0.000
24,1.001,147.503,0.000,246.000,0.000,0.000
