 ,Area,Mean,Min,Max,Angle,Length
1,9.398E-4,106.209,26.929,198.138,-89.725,0.625
2,0.002,125.078,35.000,189.333,-90.000,1.042
3,7.911E-4,112.757,22.333,211.333,0.000,0.525
4,0.001,118.592,19.877,200.875,-0.813,0.847
5,0.266,113.952,0.000,247.000,0.000,0.000
6,0.649,132.919,0.000,247.000,0.000,0.000
7,8.362E-4,139.594,55.187,228.171,-89.690,0.555
8,0.002,120.614,0.000,225.880,-91.582,1.087
9,8.497E-4,115.051,28.993,221.348,1.219,0.565
10,0.002,121.422,29.000,226.000,0.000,1.006
11,0.277,115.146,5.000,241.000,0.000,0.000
12,0.709,121.354,0.000,249.000,0.000,0.000
13,9.894E-4,86.762,13.085,228.105,-91.308,0.658
14,0.002,106.485,19.320,219.333,-91.578,1.090
15,8.091E-4,92.514,18.678,200.594,1.920,0.538
16,0.001,110.663,22.523,186.978,1.049,0.820
17,0.287,94.736,4.000,240.000,0.000,0.000
18,0.700,118.822,0.000,240.000,0.000,0.000
19,9.353E-4,79.025,23.960,190.667,-91.107,0.622
20,0.002,92.560,20.068,220.143,-91.261,1.228
21,8.136E-4,88.678,27.667,165.333,0.000,0.540
22,0.001,101.093,14.667,182.814,0.790,0.871
23,0.297,92.026,3.000,237.000,0.000,0.000
24,0.780,100.737,0.000,237.000,0.000,0.000
25,0.001,118.486,47.754,216.862,-89.757,0.709
26,0.002,128.963,48.949,232.621,-89.853,1.171
27,8.316E-4,110.367,18.754,210.174,2.800,0.553
28,0.001,106.411,0.051,186.111,-0.579,0.892
29,0.288,120.462,10.000,238.000,0.000,0.000
30,0.710,133.910,0.000,238.000,0.000,0.000
