 ,Area,Mean,Min,Max,Angle,Length
1,0.002,50.229,0.000,162.177,-88.210,1.047
2,0.003,90.106,0.958,213.287,-88.933,1.757
3,0.001,102.523,5.000,185.749,0.944,0.851
4,0.002,112.215,7.418,202.706,1.123,1.430
5,0.734,78.757,0.000,244.000,0.000,0.000
6,1.982,110.409,0.000,244.000,0.000,0.000
7,0.001,79.341,3.651,217.286,-88.182,0.884
8,0.002,98.720,1.431,235.163,-88.663,1.402
9,0.001,72.306,0.523,185.957,0.339,0.790
10,0.002,101.266,0.004,216.433,0.693,1.159
11,0.693,75.003,0.000,242.000,0.000,0.000
12,1.518,99.940,0.000,245.000,0.000,0.000
13,0.001,73.942,3.333,142.000,-90.000,0.720
14,0.002,98.313,13.262,195.333,-88.550,1.108
15,0.001,50.572,2.333,132.333,0.000,0.785
16,0.002,78.934,2.502,177.259,-0.232,1.154
17,0.439,67.297,0.000,236.000,0.000,0.000
18,1.066,108.748,0.000,253.000,0.000,0.000
