 ,Area,Mean,Min,Max,Angle,Length
1,425,31.845,0.157,189.745,-90.541,424.019
2,767,76.829,0.000,191.757,-88.803,766.167
3,403,38.326,2.423,203.343,1.140,402.080
4,637,72.671,1.080,202.632,0.180,636.003
5,139704,56.311,0.000,247.000,0.000,0.000
6,381491,90.083,0.000,247.000,0.000,0.000
7,379,39.577,0.524,119.138,-89.091,378.048
8,790,70.768,1.756,167.572,-85.055,788.936
9,339,50.501,0.915,148.057,1.017,338.053
10,553,77.080,1.708,201.261,2.075,552.362
11,102656,62.602,0.000,236.000,0.000,0.000
12,305232,95.789,0.000,236.000,0.000,0.000
13,397,63.458,0.000,186.724,-90.289,396.005
14,655,64.294,0.147,147.685,-91.577,654.248
15,301,94.954,4.167,151.389,1.909,300.167
16,437,82.635,2.364,165.018,2.364,436.371
17,91243,84.118,0.000,228.000,0.000,0.000
18,233375,96.902,0.000,239.000,0.000,0.000
19,437,73.502,0.853,206.174,-90.526,436.018
20,671,88.156,0.245,219.528,-91.197,670.146
21,323,86.698,3.300,179.667,0.356,322.006
22,483,95.724,4.076,183.306,-0.475,482.017
23,113158,73.528,0.000,221.000,0.000,0.000
24,260772,99.673,0.000,226.000,0.000,0.000
25,483,57.099,1.470,201.911,-89.287,482.037
26,727,80.886,2.485,199.679,-88.737,726.176
27,331,64.375,2.665,163.939,0.694,330.024
28,489,92.413,2.667,193.333,0.470,488.016
29,131061,70.555,0.000,227.000,0.000,0.000
30,297927,101.449,0.000,239.000,0.000,0.000
