 ,Area,Mean,Min,Max,Angle,Length
1,0.001,89.998,27.000,174.667,-90.000,0.741
2,0.002,137.397,24.547,203.341,-90.685,1.082
3,0.001,85.284,1.479,200.870,1.029,0.720
4,0.001,102.546,2.066,186.956,0.251,0.983
5,0.407,104.751,1.000,244.000,0.000,0.000
6,0.916,131.253,0.000,244.000,0.000,0.000
7,9.991E-4,94.795,11.571,185.000,-89.644,0.694
8,0.002,105.272,19.651,205.952,-88.614,1.069
9,0.001,102.518,18.828,191.816,1.975,0.750
10,0.002,114.210,15.014,195.678,0.621,1.194
11,0.431,109.086,3.000,231.000,0.000,0.000
12,0.990,126.478,0.000,249.000,0.000,0.000
13,9.867E-4,111.579,62.050,165.176,-89.279,0.685
14,0.001,118.726,22.625,202.368,-86.860,1.023
15,7.947E-4,119.728,60.018,179.427,0.448,0.552
16,0.001,108.502,39.113,193.585,0.881,0.841
17,0.294,110.784,9.000,245.000,0.000,0.000
18,0.748,121.832,0.000,245.000,0.000,0.000
