 ,Area,Mean,Min,Max,Angle,Length
1,6.403E-4,47.824,2.094,162.863,-90.262,0.529
2,9.933E-4,77.700,1.616,209.296,-89.831,0.821
3,5.499E-4,42.289,3.333,180.667,0.000,0.454
4,9.057E-4,85.593,2.677,195.981,0.370,0.749
5,0.202,46.214,0.000,226.000,0.000,0.000
6,0.451,81.909,0.000,234.000,0.000,0.000
7,9.422E-4,74.207,6.667,190.667,-90.000,0.779
8,0.002,92.633,0.000,208.260,-91.444,1.294
9,5.615E-4,93.851,2.000,206.667,0.000,0.464
10,8.897E-4,101.580,1.333,209.000,0.000,0.735
11,0.295,72.532,0.000,246.000,0.000,0.000
12,0.807,112.693,0.000,246.000,0.000,0.000
13,5.222E-4,60.273,3.667,180.711,-88.075,0.431
14,8.591E-4,109.799,3.483,216.190,-88.831,0.710
15,5.761E-4,64.415,1.969,183.516,3.059,0.475
16,9.028E-4,101.583,4.227,234.620,1.390,0.747
17,0.202,91.150,1.000,247.000,0.000,0.000
18,0.409,116.377,0.000,252.000,0.000,0.000
19,9.510E-4,80.543,0.542,214.364,-88.680,0.786
20,0.002,103.849,1.017,210.284,-87.097,1.288
21,6.228E-4,102.319,1.521,194.216,0.403,0.514
22,9.510E-4,102.567,1.708,191.381,-0.264,0.786
23,0.317,71.648,0.000,244.000,0.000,0.000
24,0.726,109.224,0.000,246.000,0.000,0.000
