 ,Area,Mean,Min,Max,Angle,Length
1,9.273E-4,51.172,1.717,137.646,-90.716,0.667
2,0.001,64.366,1.947,170.333,-90.680,0.936
3,8.579E-4,48.329,3.847,120.284,-0.774,0.617
4,0.001,65.903,3.667,152.255,-1.741,0.914
5,0.304,60.714,0.000,215.000,0.000,0.000
6,0.610,82.406,0.000,237.000,0.000,0.000
7,0.001,54.759,0.186,183.000,-89.561,0.725
8,0.002,103.096,0.685,210.505,-89.355,1.233
9,9.157E-4,54.378,0.000,150.000,0.242,0.658
10,0.002,68.602,0.000,162.667,-0.441,1.083
11,0.381,56.812,0.000,249.000,0.000,0.000
12,0.970,92.938,0.000,249.000,0.000,0.000
13,8.347E-4,71.280,2.843,178.125,-88.674,0.600
14,0.001,77.413,4.001,203.000,-89.188,0.980
15,8.463E-4,60.114,2.820,158.772,1.308,0.608
16,0.001,83.011,1.667,206.667,0.000,0.952
17,0.321,65.312,0.000,241.000,0.000,0.000
18,0.686,82.696,0.000,241.000,0.000,0.000
