 ,Area,Mean,Min,Max,Angle,Length
1,4.595E-4,167.840,2.166,218.667,-88.341,0.488
2,2.408E-4,141.226,102.181,200.235,-87.676,0.255
3,3.727E-4,163.538,0.512,206.333,1.228,0.395
4,2.010E-4,148.021,0.000,203.667,1.267,0.213
5,0.138,173.707,0.000,236.000,0.000,0.000
6,0.044,152.141,0.000,228.000,0.000,0.000
7,4.639E-4,154.773,83.830,193.936,-88.029,0.492
8,2.594E-4,144.778,83.475,194.208,-88.039,0.275
9,3.754E-4,153.621,99.346,187.886,0.677,0.398
10,2.506E-4,144.315,96.177,183.525,0.610,0.265
11,0.153,168.341,0.000,237.000,0.000,0.000
12,0.054,152.387,0.000,206.000,0.000,0.000
13,3.860E-4,155.309,0.864,235.800,-89.868,0.409
14,2.205E-4,156.656,1.421,206.723,-89.307,0.233
15,3.913E-4,160.573,1.054,204.000,-0.390,0.415
16,2.284E-4,147.624,1.000,204.000,0.000,0.242
17,0.141,174.990,0.000,240.000,0.000,0.000
18,0.046,150.127,0.000,230.000,0.000,0.000
19,4.188E-4,137.919,0.667,207.672,-87.574,0.445
20,2.754E-4,138.424,1.333,182.000,-88.706,0.292
21,4.232E-4,151.296,0.222,205.132,-0.601,0.449
22,2.656E-4,139.485,0.333,196.809,0.575,0.281
23,0.178,160.900,0.000,237.000,0.000,0.000
24,0.067,136.028,0.000,223.000,0.000,0.000
25,3.816E-4,159.818,0.184,203.975,-88.135,0.405
26,2.559E-4,146.141,83.000,209.444,-87.614,0.271
27,4.515E-4,160.457,1.105,209.779,1.013,0.479
28,2.833E-4,157.588,3.529,214.718,1.437,0.300
29,0.169,177.557,0.000,235.000,0.000,0.000
30,0.061,154.344,0.000,230.000,0.000,0.000
