 ,Area,Mean,Min,Max,Angle,Length
1,5.929E-4,140.820,2.758,185.590,-89.163,0.604
2,3.132E-4,145.434,3.877,199.132,-88.414,0.319
3,5.861E-4,160.358,0.632,213.241,1.975,0.597
4,3.123E-4,137.448,0.963,233.267,1.414,0.318
5,0.263,155.019,0.000,240.000,0.000,0.000
6,0.081,140.233,0.000,240.000,0.000,0.000
7,5.717E-4,137.773,0.802,218.358,-87.879,0.583
8,2.969E-4,125.543,1.364,194.424,-87.397,0.302
9,4.737E-4,137.690,0.000,191.695,1.979,0.483
10,2.979E-4,132.283,1.091,194.903,2.224,0.303
11,0.220,149.927,0.000,224.000,0.000,0.000
12,0.076,135.963,0.000,219.000,0.000,0.000
13,5.131E-4,150.407,0.640,203.201,-85.370,0.522
14,3.075E-4,132.165,0.395,210.222,-86.581,0.312
15,4.545E-4,142.828,0.475,188.008,2.547,0.463
16,2.652E-4,140.547,0.858,207.982,2.499,0.270
17,0.185,162.857,0.000,238.000,0.000,0.000
18,0.066,144.549,0.000,238.000,0.000,0.000
19,4.766E-4,136.743,1.000,200.790,-88.496,0.485
20,3.315E-4,137.289,75.888,190.058,-87.836,0.337
21,6.688E-4,151.491,0.384,191.494,1.566,0.682
22,3.373E-4,132.709,70.857,211.640,2.617,0.343
23,0.237,152.946,0.000,238.000,0.000,0.000
24,0.093,143.705,0.000,227.000,0.000,0.000
25,5.333E-4,152.047,1.015,210.851,-87.205,0.543
26,3.286E-4,132.684,2.479,188.626,-86.130,0.334
27,3.546E-4,141.742,92.690,186.996,-0.311,0.361
28,2.710E-4,148.485,95.310,213.072,0.612,0.275
29,0.193,163.455,0.000,238.000,0.000,0.000
30,0.068,144.773,0.000,238.000,0.000,0.000
