Data from 8HS24D_Trend18_1.txt Node
Standard Time	Epoch Time	Value
HH:MM:SS:000	(msec since 01/01/1900)
11:26:48.900	1656689208900.000900000	0.02
11:26:49.151	1656689209151.000151000	0.02
11:26:49.406	1656689209406.000406000	0.02
11:26:49.660	1656689209660.000660000	0.02
11:26:49.913	1656689209913.000913000	0.02
11:26:50.170	1656689210170.000170000	0.02
11:26:50.425	1656689210425.000425000	0.02
11:26:50.680	1656689210680.000680000	0.02
11:26:50.935	1656689210935.000935000	0.02
11:26:51.191	1656689211191.000191000	0.02
11:26:51.445	1656689211445.000445000	0.02
11:26:51.700	1656689211700.000700000	0.02
11:26:51.954	1656689211954.000954000	0.02
11:26:52.210	1656689212210.000210000	0.02
11:26:52.465	1656689212465.000465000	0.02
11:26:52.721	1656689212721.000721000	0.02
11:26:52.975	1656689212975.000975000	0.03
11:26:53.230	1656689213230.000230000	0.02
11:26:53.485	1656689213485.000485000	0.02
11:26:53.741	1656689213741.000741000	0.02
11:26:53.995	1656689213995.000995000	0.02
11:26:54.256	1656689214256.000256000	0.02
11:26:54.505	1656689214505.000505000	0.02
11:26:54.760	1656689214760.000760000	0.02
11:26:55.016	1656689215016.000016000	0.02
11:26:55.271	1656689215271.000271000	0.02
11:26:55.526	1656689215526.000526000	0.02
11:26:55.781	1656689215781.000781000	0.02
11:26:56.036	1656689216036.000036000	0.02
11:26:56.293	1656689216293.000293000	0.02
11:26:56.545	1656689216545.000545000	0.02
11:26:56.801	1656689216801.000801000	0.02
11:26:57.056	1656689217056.000056000	0.03
11:26:57.311	1656689217311.000311000	0.03
11:26:57.566	1656689217566.000566000	0.02
11:26:57.821	1656689217821.000821000	0.02
11:26:58.075	1656689218075.000075000	0.03
11:26:58.330	1656689218330.000330000	0.02
11:26:58.591	1656689218591.000591000	0.02
11:26:58.840	1656689218840.000840000	0.02
11:26:59.095	1656689219095.000095000	0.02
11:26:59.351	1656689219351.000351000	0.02
11:26:59.606	1656689219606.000606000	0.02
11:26:59.861	1656689219861.000861000	0.02
11:27:00.116	1656689220116.000116000	0.02
11:27:00.371	1656689220371.000371000	0.02
11:27:00.631	1656689220631.000631000	0.02
11:27:00.884	1656689220884.000884000	0.02
11:27:01.135	1656689221135.000135000	0.02
11:27:01.391	1656689221391.000391000	0.02
11:27:01.646	1656689221646.000646000	0.02
11:27:01.901	1656689221901.000901000	0.02
11:27:02.156	1656689222156.000156000	0.02
11:27:02.411	1656689222411.000411000	0.02
11:27:02.665	1656689222665.000665000	0.02
11:27:02.920	1656689222920.000920000	0.02
11:27:03.175	1656689223175.000175000	0.02
11:27:03.431	1656689223431.000431000	0.02
11:27:03.685	1656689223685.000685000	0.02
11:27:03.941	1656689223941.000941000	0.03
11:27:04.195	1656689224195.000195000	0.02
11:27:04.451	1656689224451.000451000	0.02
11:27:04.707	1656689224707.000707000	0.02
11:27:04.961	1656689224961.000961000	0.02
11:27:05.215	1656689225215.000215000	0.02
11:27:05.470	1656689225470.000470000	0.02
11:27:05.725	1656689225725.000725000	0.02
11:27:05.981	1656689225981.000981000	0.02
11:27:06.235	1656689226235.000235000	0.02
11:27:06.491	1656689226491.000491000	0.02
11:27:06.748	1656689226748.000748000	0.02
11:27:07.001	1656689227001.000001000	0.04
11:27:07.255	1656689227255.000255000	0.02
11:27:07.510	1656689227510.000510000	0.02
11:27:07.766	1656689227766.000766000	0.02
11:27:08.021	1656689228021.000021000	0.02
11:27:08.276	1656689228276.000276000	0.03
11:27:08.531	1656689228531.000531000	0.02
11:27:08.786	1656689228786.000786000	0.02
11:27:09.041	1656689229041.000041000	0.02
11:27:09.296	1656689229296.000296000	0.03
11:27:09.556	1656689229556.000556000	0.02
11:27:09.805	1656689229805.000805000	0.02
11:27:10.061	1656689230061.000061000	0.02
11:27:10.315	1656689230315.000315000	0.02
11:27:10.571	1656689230571.000571000	0.02
11:27:10.829	1656689230829.000829000	0.02
11:27:11.081	1656689231081.000081000	0.03
11:27:11.336	1656689231336.000336000	0.03
11:27:11.590	1656689231590.000590000	0.02
11:27:11.845	1656689231845.000845000	0.02
11:27:12.101	1656689232101.000101000	0.02
11:27:12.355	1656689232355.000355000	0.02
11:27:12.611	1656689232611.000611000	0.02
11:27:12.866	1656689232866.000866000	0.02
11:27:13.121	1656689233121.000121000	0.02
11:27:13.376	1656689233376.000376000	0.02
11:27:13.631	1656689233631.000631000	0.02
11:27:13.882	1656689233882.000882000	0.02
11:27:14.141	1656689234141.000141000	0.02
11:27:14.396	1656689234396.000396000	0.02
11:27:14.651	1656689234651.000651000	0.02
11:27:14.905	1656689234905.000905000	0.02
11:27:15.161	1656689235161.000161000	0.02
11:27:15.416	1656689235416.000416000	0.02
11:27:15.676	1656689235676.000676000	0.02
11:27:15.927	1656689235927.000927000	0.02
11:27:16.181	1656689236181.000181000	0.02
11:27:16.435	1656689236435.000435000	0.02
11:27:16.691	1656689236691.000691000	0.02
11:27:16.946	1656689236946.000946000	0.02
11:27:17.201	1656689237201.000201000	0.02
11:27:17.456	1656689237456.000456000	0.02
11:27:17.711	1656689237711.000711000	0.02
11:27:17.966	1656689237966.000966000	0.02
11:27:18.220	1656689238220.000220000	0.02
11:27:18.475	1656689238475.000475000	0.02
11:27:18.731	1656689238731.000731000	0.02
11:27:18.986	1656689238986.000986000	0.02
11:27:19.241	1656689239241.000241000	0.02
11:27:19.495	1656689239495.000495000	0.02
11:27:19.751	1656689239751.000751000	0.02
11:27:20.006	1656689240006.000006000	0.02
11:27:20.262	1656689240262.000262000	0.02
11:27:20.515	1656689240515.000515000	0.02
11:27:20.770	1656689240770.000770000	0.02
11:27:21.026	1656689241026.000026000	0.02
11:27:21.281	1656689241281.000281000	0.02
11:27:21.536	1656689241536.000536000	0.02
11:27:21.791	1656689241791.000791000	0.02
11:27:22.047	1656689242047.000047000	0.02
11:27:22.300	1656689242300.000300000	0.02
11:27:22.555	1656689242555.000555000	0.03
11:27:22.811	1656689242811.000811000	0.02
11:27:23.070	1656689243070.000070000	0.02
11:27:23.320	1656689243320.000320000	0.02
11:27:23.575	1656689243575.000575000	0.02
11:27:23.830	1656689243830.000830000	0.02
11:27:24.085	1656689244085.000085000	0.02
11:27:24.341	1656689244341.000341000	0.02
