 ,Area,Mean,Min,Max,Angle,Length
1,6.802E-4,102.198,11.667,223.667,-90.000,0.516
2,0.001,92.806,9.023,213.440,-90.788,0.766
3,7.737E-4,90.356,17.523,177.900,0.514,0.587
4,0.001,96.777,16.003,190.664,0.180,0.839
5,0.205,95.789,3.000,230.000,0.000,0.000
6,0.484,109.062,0.000,230.000,0.000,0.000
7,6.248E-4,91.406,15.556,178.100,-91.909,0.474
8,0.001,79.604,12.055,146.554,-90.187,0.808
9,8.187E-4,105.541,27.333,179.130,0.728,0.621
10,0.001,105.356,23.922,186.458,-0.139,1.087
11,0.248,97.060,6.000,231.000,0.000,0.000
12,0.661,117.709,0.000,239.000,0.000,0.000
13,5.521E-4,101.916,40.711,233.063,-90.360,0.418
14,8.845E-4,110.002,40.085,202.588,-91.123,0.671
15,7.668E-4,108.320,49.333,165.000,0.000,0.582
16,0.001,124.554,0.000,210.667,0.000,0.960
17,0.220,113.760,6.000,242.000,0.000,0.000
18,0.530,130.678,0.000,244.000,0.000,0.000
19,6.283E-4,122.697,47.302,196.383,-89.683,0.476
20,9.295E-4,114.635,8.473,218.333,-91.710,0.705
21,7.841E-4,138.054,42.428,229.392,1.267,0.595
22,0.001,99.876,0.000,232.715,-0.137,1.100
23,0.232,102.469,5.000,243.000,0.000,0.000
24,0.549,119.705,0.000,243.000,0.000,0.000
25,6.906E-4,116.804,15.886,209.457,-90.288,0.524
26,0.001,130.059,3.517,215.147,-91.401,0.861
27,7.910E-4,100.706,6.333,201.980,-1.256,0.600
28,0.001,96.686,4.352,204.156,-1.785,1.014
29,0.247,95.376,0.000,241.000,0.000,0.000
30,0.714,128.281,0.000,241.000,0.000,0.000
