 ,Area,Mean,Min,Max,Angle,Length
1,9.839E-4,116.444,18.059,218.980,-93.366,0.501
2,0.002,128.935,26.333,211.032,-89.613,0.870
3,0.001,127.297,12.803,216.523,0.651,0.518
4,0.002,143.348,50.890,218.385,-0.960,1.053
5,0.191,110.866,1.000,247.000,0.000,0.000
6,0.822,135.309,0.000,250.000,0.000,0.000
7,0.001,141.392,18.333,218.667,-90.000,0.518
8,0.002,146.226,16.077,220.244,-88.952,0.965
9,0.001,87.688,9.413,234.067,-1.146,0.588
10,0.003,115.101,8.511,223.636,0.744,1.359
11,0.223,119.310,0.000,239.000,0.000,0.000
12,0.931,143.095,0.000,242.000,0.000,0.000
13,0.001,97.863,9.485,225.500,-88.698,0.518
14,0.002,130.447,11.718,211.701,-89.602,0.847
15,9.955E-4,126.296,25.388,229.969,-1.332,0.506
16,0.002,134.551,14.333,220.736,-1.153,0.877
17,0.187,120.424,0.000,247.000,0.000,0.000
18,0.691,138.480,0.000,247.000,0.000,0.000
19,9.378E-4,132.021,27.514,208.642,-90.707,0.476
20,0.002,154.654,24.333,211.667,-90.000,0.900
21,0.001,127.912,11.333,219.000,0.000,0.565
22,0.002,132.714,21.239,214.551,-1.245,1.082
23,0.220,131.299,0.000,245.000,0.000,0.000
24,0.793,146.448,0.000,245.000,0.000,0.000
25,9.263E-4,136.040,4.117,208.975,-91.432,0.471
26,0.002,129.630,1.728,233.667,-90.390,0.865
27,0.001,61.003,4.104,167.510,-1.790,0.565
28,0.002,97.345,0.000,231.833,-1.492,1.130
29,0.216,92.051,1.000,238.000,0.000,0.000
30,0.845,119.002,0.000,243.000,0.000,0.000
