 ,Area,Mean,Min,Max,Angle,Length
1,0.001,82.483,0.412,174.147,-90.281,0.846
2,0.002,76.328,3.761,147.315,-89.516,1.473
3,9.946E-4,108.518,13.663,192.759,-1.986,0.718
4,0.002,127.336,18.152,207.035,-1.458,1.141
5,0.517,99.192,0.000,222.000,0.000,0.000
6,1.265,102.225,0.000,222.000,0.000,0.000
7,0.001,114.613,21.368,210.946,-88.354,0.722
8,0.002,113.213,22.667,213.000,-89.417,1.224
9,0.001,121.155,23.939,221.286,0.585,0.813
10,0.002,135.318,23.787,225.785,1.058,1.349
11,0.454,118.221,2.000,239.000,0.000,0.000
12,1.179,131.303,0.000,239.000,0.000,0.000
13,9.028E-4,90.509,12.000,187.667,-90.000,0.651
14,0.002,98.368,24.453,186.000,-88.531,1.133
15,9.889E-4,90.690,12.341,195.000,-1.665,0.714
16,0.002,110.482,15.470,200.731,-0.821,1.158
17,0.376,94.608,2.000,216.000,0.000,0.000
18,1.016,107.092,0.000,248.000,0.000,0.000
19,6.790E-4,83.200,6.333,189.333,-90.000,0.490
20,0.001,95.311,4.650,210.101,-89.711,0.822
21,6.962E-4,82.307,8.545,156.152,-1.420,0.502
22,0.001,73.250,4.788,191.416,-2.526,0.847
23,0.209,92.059,0.000,231.000,0.000,0.000
24,0.528,100.121,0.000,240.000,0.000,0.000
25,7.421E-4,86.447,19.333,166.667,-90.000,0.535
26,0.001,96.604,18.660,180.003,-88.643,0.876
27,7.249E-4,96.977,5.286,175.667,-1.364,0.523
28,0.001,79.787,13.240,188.035,-0.298,0.797
29,0.242,95.230,0.000,241.000,0.000,0.000
30,0.622,106.096,0.000,241.000,0.000,0.000
