 ,Area,Mean,Min,Max,Angle,Length
1,0.001,122.288,18.468,222.667,-90.551,0.697
2,0.002,152.384,28.860,227.183,-91.232,1.247
3,0.002,97.886,6.027,190.150,-2.337,0.986
4,0.003,117.830,5.183,218.568,-3.691,1.873
5,0.557,104.930,3.000,244.000,0.000,0.000
6,1.627,135.383,0.000,244.000,0.000,0.000
7,0.001,98.190,6.333,196.333,-90.000,0.657
8,0.002,120.519,12.169,200.000,-88.965,1.112
9,0.002,52.857,10.229,136.861,-0.813,0.945
10,0.003,86.405,10.022,231.822,-0.669,1.722
11,0.503,79.411,2.000,239.000,0.000,0.000
12,1.416,117.707,0.000,244.000,0.000,0.000
13,0.001,117.512,14.333,235.667,-90.000,0.630
14,0.002,139.589,17.242,228.333,-88.905,1.052
15,0.001,131.064,17.667,214.667,0.000,0.878
16,0.003,142.257,30.421,216.132,-0.741,1.555
17,0.425,123.662,5.000,246.000,0.000,0.000
18,1.291,149.086,0.000,249.000,0.000,0.000
19,0.001,146.301,39.000,206.667,-90.000,0.710
20,0.002,158.172,33.606,224.225,-87.967,1.133
21,0.001,136.863,28.944,220.545,-0.434,0.884
22,0.003,144.388,16.923,226.617,0.474,1.621
23,0.535,124.149,6.000,251.000,0.000,0.000
24,1.574,149.063,0.000,251.000,0.000,0.000
25,0.001,116.972,35.333,216.333,-90.000,0.750
26,0.002,141.977,29.333,230.333,-90.000,1.387
27,0.001,95.670,31.333,183.333,-0.917,0.838
28,0.002,128.088,27.000,189.667,0.000,1.420
29,0.547,122.564,11.000,244.000,0.000,0.000
30,1.560,157.703,0.000,246.000,0.000,0.000
