 ,Area,Mean,Min,Max,Angle,Length
1,7.561E-4,64.681,7.333,140.000,-90.000,0.466
2,0.002,82.485,18.603,201.372,-90.735,1.009
3,0.001,84.962,0.000,212.190,2.056,0.631
4,0.002,80.975,0.000,208.548,2.261,0.984
5,0.235,73.927,0.000,240.000,0.000,0.000
6,0.829,87.581,0.000,250.000,0.000,0.000
7,8.555E-4,82.483,6.658,176.724,-90.352,0.527
8,0.001,65.842,13.440,162.464,-89.170,0.893
9,0.001,71.849,18.671,164.556,-0.258,0.718
10,0.002,65.869,7.219,199.783,-0.159,1.165
11,0.296,78.039,0.000,246.000,0.000,0.000
12,1.032,79.715,0.000,246.000,0.000,0.000
13,8.188E-4,97.466,10.000,154.000,-90.000,0.505
14,0.002,72.972,12.267,177.764,-89.822,1.042
15,9.026E-4,108.534,0.000,194.874,0.333,0.556
16,0.001,93.779,0.000,195.261,0.200,0.925
17,0.219,88.112,0.000,241.000,0.000,0.000
18,0.832,87.268,0.000,244.000,0.000,0.000
19,9.915E-4,81.005,26.667,196.000,-90.000,0.611
20,0.002,83.415,16.737,203.275,-90.642,1.155
21,0.001,97.314,0.000,194.259,0.838,0.663
22,0.002,82.464,0.000,179.720,-0.169,1.097
23,0.330,84.015,0.000,230.000,0.000,0.000
24,1.073,86.428,0.000,245.000,0.000,0.000
25,7.874E-4,89.750,1.667,237.000,-90.000,0.485
26,0.001,79.853,2.467,228.400,-88.854,0.809
27,0.001,62.772,0.000,193.667,0.000,0.641
28,0.002,72.030,1.172,234.899,-0.322,1.152
29,0.252,77.293,0.000,246.000,0.000,0.000
30,0.859,80.286,0.000,246.000,0.000,0.000
