 ,Area,Mean,Min,Max,Angle,Length
1,6.813E-4,94.139,31.238,183.363,-89.433,0.454
2,0.001,110.023,26.746,188.266,-89.029,0.795
3,7.149E-4,83.245,25.925,206.333,1.621,0.476
4,0.001,106.234,0.000,221.667,0.000,0.835
5,0.192,95.695,4.000,240.000,0.000,0.000
6,0.499,114.778,0.000,246.000,0.000,0.000
7,7.014E-4,62.571,3.333,189.333,-90.000,0.467
8,0.001,90.682,5.964,195.779,-89.655,0.746
9,9.300E-4,62.582,4.333,157.667,0.000,0.620
10,0.002,96.624,0.000,227.667,0.503,1.024
11,0.234,76.660,0.000,240.000,0.000,0.000
12,0.577,104.899,0.000,243.000,0.000,0.000
13,7.821E-4,79.486,7.402,180.207,-89.012,0.521
14,0.001,106.645,3.414,226.879,-90.944,0.817
15,8.695E-4,102.942,7.899,202.760,0.888,0.579
16,0.001,85.768,0.000,201.900,-0.285,0.903
17,0.236,82.929,0.000,238.000,0.000,0.000
18,0.528,111.686,0.000,245.000,0.000,0.000
19,7.552E-4,89.803,4.714,208.000,-91.023,0.503
20,0.001,105.490,2.000,207.000,-90.000,0.894
21,9.435E-4,97.348,11.810,209.814,0.818,0.629
22,0.001,109.384,12.292,222.657,0.796,0.970
23,0.237,88.362,0.000,246.000,0.000,0.000
24,0.622,109.745,0.000,246.000,0.000,0.000
25,8.023E-4,93.306,4.333,202.667,-90.000,0.534
26,0.001,124.356,17.249,204.070,-89.370,0.817
27,8.359E-4,106.984,3.065,198.667,-1.386,0.557
28,0.001,108.947,12.543,216.208,-2.545,0.809
29,0.247,103.488,0.000,225.000,0.000,0.000
30,0.527,113.348,0.000,234.000,0.000,0.000
