 ,Area,Mean,Min,Max,Angle,Length
1,7.099E-4,79.339,19.172,194.645,-91.848,0.444
2,0.001,82.513,20.036,204.040,-91.372,0.798
3,9.990E-4,57.022,6.130,201.667,-2.186,0.626
4,0.002,90.844,7.595,239.020,-2.632,1.248
5,0.256,71.155,1.000,242.000,0.000,0.000
6,0.730,98.697,0.000,242.000,0.000,0.000
7,6.339E-4,42.896,2.667,125.333,-90.000,0.396
8,0.001,64.952,2.333,187.667,-90.000,0.669
9,0.001,46.861,2.802,187.354,-2.990,0.641
10,0.002,75.432,4.584,210.908,-3.529,1.086
11,0.215,57.847,0.000,243.000,0.000,0.000
12,0.595,91.979,0.000,243.000,0.000,0.000
13,8.012E-4,86.940,17.800,183.340,-91.091,0.502
14,0.001,99.281,21.229,201.636,-90.326,0.841
15,9.762E-4,79.899,16.646,166.974,-1.343,0.612
16,0.002,94.828,0.265,188.000,-1.485,1.290
17,0.255,89.000,0.000,236.000,0.000,0.000
18,0.784,108.156,0.000,239.000,0.000,0.000
19,7.099E-4,83.540,3.710,181.333,-91.848,0.444
20,0.001,74.248,7.333,171.000,-90.000,0.908
21,9.635E-4,66.055,2.421,184.361,-3.633,0.603
22,0.002,81.813,1.812,208.779,-5.110,1.180
23,0.259,81.771,0.000,235.000,0.000,0.000
24,0.754,99.717,0.000,248.000,0.000,0.000
25,6.871E-4,68.665,5.996,157.000,-89.363,0.430
26,0.001,96.427,7.333,193.333,-90.000,0.693
27,0.001,60.271,6.333,142.573,-0.403,0.678
28,0.002,96.424,0.112,213.919,0.208,1.314
29,0.251,81.504,2.000,239.000,0.000,0.000
30,0.656,105.745,0.000,240.000,0.000,0.000
