 ,Area,Mean,Min,Max,Angle,Length
1,8.134E-4,132.214,32.667,213.333,-90.000,0.534
2,0.001,117.085,20.017,214.909,-90.289,0.903
3,7.441E-4,119.949,13.364,191.732,0.535,0.488
4,0.001,122.985,0.000,201.535,-0.999,0.785
5,0.201,114.917,0.000,239.000,0.000,0.000
6,0.543,120.044,0.000,239.000,0.000,0.000
7,7.788E-4,102.956,8.333,222.167,-92.045,0.511
8,0.001,116.577,3.000,222.333,-90.000,0.748
9,9.035E-4,85.262,9.000,180.431,0.441,0.593
10,0.001,110.610,4.326,222.337,0.610,0.857
11,0.244,88.787,0.000,244.000,0.000,0.000
12,0.573,113.661,0.000,244.000,0.000,0.000
13,9.382E-4,111.219,21.089,198.222,-92.545,0.616
14,0.002,118.782,11.508,201.793,-90.492,1.063
15,6.817E-4,113.011,30.571,203.667,-1.169,0.447
16,0.001,128.028,37.656,226.841,-1.478,0.707
17,0.245,110.198,3.000,239.000,0.000,0.000
18,0.630,120.118,0.000,240.000,0.000,0.000
