 ,Area,Mean,Min,Max,Angle,Length
1,0.001,122.039,18.560,209.544,-89.444,0.665
2,0.002,91.244,3.854,187.568,-89.485,1.077
3,0.001,95.836,2.767,202.349,0.270,0.684
4,0.002,112.131,0.000,205.333,0.000,1.048
5,0.382,109.697,0.000,245.000,0.000,0.000
6,0.924,122.864,0.000,245.000,0.000,0.000
7,0.001,96.765,5.772,206.662,-90.275,0.671
8,0.002,102.786,11.000,205.667,-90.000,1.087
9,0.001,81.101,9.226,234.867,0.996,0.742
10,0.002,134.680,13.730,234.434,2.463,1.201
11,0.422,105.719,0.000,246.000,0.000,0.000
12,1.229,127.920,0.000,246.000,0.000,0.000
13,0.001,129.282,25.528,210.925,-90.475,0.777
14,0.002,141.109,31.979,209.393,-91.883,1.178
15,0.001,151.009,12.126,227.596,-1.678,0.771
16,0.002,163.804,0.444,229.089,-1.909,1.065
17,0.463,125.915,4.000,243.000,0.000,0.000
18,0.930,140.093,0.000,243.000,0.000,0.000
19,9.131E-4,98.716,23.790,199.486,-90.327,0.565
20,0.002,119.405,23.971,209.841,-90.779,0.948
21,0.001,115.572,24.796,213.403,-1.326,0.697
22,0.002,126.561,21.275,224.235,-1.872,0.988
23,0.346,110.611,1.000,244.000,0.000,0.000
24,0.826,131.962,0.000,248.000,0.000,0.000
25,0.001,125.444,1.000,218.000,-90.000,0.690
26,0.002,121.426,3.432,195.443,-90.377,0.981
27,8.975E-4,134.292,18.554,221.984,-1.998,0.555
28,0.001,144.256,0.000,234.291,-1.469,0.881
29,0.324,118.775,0.000,243.000,0.000,0.000
30,0.741,134.152,0.000,248.000,0.000,0.000
