SENSOR,Date,Time,LightRaw,LightCrrx,Light_int_10m,depth
12081,13/08/2021 ,0:40:00,0,0,0,shallow
12081,13/08/2021 ,0:50:00,0,0,0,shallow
12081,13/08/2021 ,1:00:00,0,0,0,shallow
12081,13/08/2021 ,1:10:00,0,0,0,shallow
12081,13/08/2021 ,1:20:00,0,0,0,shallow
12081,13/08/2021 ,1:30:00,0,0,0,shallow
12081,13/08/2021 ,1:40:00,0,0,0,shallow
12081,13/08/2021 ,1:50:00,0,0,0,shallow
12081,13/08/2021 ,2:00:00,0,0,0,shallow
12081,13/08/2021 ,2:10:00,0,0,0,shallow
12081,13/08/2021 ,2:20:00,0,0,0,shallow
12081,13/08/2021 ,2:30:00,0,0,0,shallow
12081,13/08/2021 ,2:40:00,0,0,0,shallow
12081,13/08/2021 ,2:50:00,0,0,0,shallow
12081,13/08/2021 ,3:00:00,0,0,0,shallow
12081,13/08/2021 ,3:10:00,0,0,0,shallow
12081,13/08/2021 ,3:20:00,0,0,0,shallow
12081,13/08/2021 ,3:30:00,0,0,0,shallow
12081,13/08/2021 ,3:40:00,0,0,0,shallow
12081,13/08/2021 ,3:50:00,0,0,0,shallow
12081,13/08/2021 ,4:00:00,0,0,0,shallow
12081,13/08/2021 ,4:10:00,0,0,0,shallow
12081,13/08/2021 ,4:20:00,0,0,0,shallow
12081,13/08/2021 ,4:30:00,0,0,0,shallow
12081,13/08/2021 ,4:40:00,0,0,0,shallow
12081,13/08/2021 ,4:50:00,0,0,0,shallow
12081,13/08/2021 ,5:00:00,0,0,0,shallow
12081,13/08/2021 ,5:10:00,0,0,0,shallow
12081,13/08/2021 ,5:20:00,0,0,0,shallow
12081,13/08/2021 ,5:30:00,0,0,0,shallow
12081,13/08/2021 ,5:40:00,0,0,0,shallow
12081,13/08/2021 ,5:50:00,0,0,0,shallow
12081,13/08/2021 ,6:00:00,0,0,0,shallow
12081,13/08/2021 ,6:10:00,0,0,0,shallow
12081,13/08/2021 ,6:20:00,14,1.8354,0.00110124,shallow
12081,13/08/2021 ,6:30:00,35,4.5885,0.0027531,shallow
12081,13/08/2021 ,6:40:00,57,7.4727,0.00448362,shallow
12081,13/08/2021 ,6:50:00,101,13.2411,0.00794466,shallow
12081,13/08/2021 ,7:00:00,140,18.354,0.0110124,shallow
12081,13/08/2021 ,7:10:00,195,25.5645,0.0153387,shallow
12081,13/08/2021 ,7:20:00,229,30.0219,0.01801314,shallow
12081,13/08/2021 ,7:30:00,280,36.708,0.0220248,shallow
12081,13/08/2021 ,7:40:00,342,44.8362,0.02690172,shallow
12081,13/08/2021 ,7:50:00,463,60.6993,0.03641958,shallow
12081,13/08/2021 ,8:00:00,566,74.2026,0.04452156,shallow
12081,13/08/2021 ,8:10:00,623,81.6753,0.04900518,shallow
12081,13/08/2021 ,8:20:00,738,96.7518,0.05805108,shallow
12081,13/08/2021 ,8:30:00,789,103.4379,0.06206274,shallow
12081,13/08/2021 ,8:40:00,988,129.5268,0.07771608,shallow
12081,13/08/2021 ,8:50:00,1230,161.253,0.0967518,shallow
12081,13/08/2021 ,9:00:00,1310,171.741,0.1030446,shallow
12081,13/08/2021 ,9:10:00,1366,179.0826,0.10744956,shallow
12081,13/08/2021 ,9:20:00,798,104.6178,0.06277068,shallow
12081,13/08/2021 ,9:30:00,949,124.4139,0.07464834,shallow
12081,13/08/2021 ,9:40:00,898,117.7278,0.07063668,shallow
12081,13/08/2021 ,9:50:00,1019,133.5909,0.08015454,shallow
12081,13/08/2021 ,10:00:00,1099,144.0789,0.08644734,shallow
12081,13/08/2021 ,10:10:00,1058,138.7038,0.08322228,shallow
12081,13/08/2021 ,10:20:00,1162,152.3382,0.09140292,shallow
12081,13/08/2021 ,10:30:00,1677,219.8547,0.13191282,shallow
12081,13/08/2021 ,10:40:00,1854,243.0594,0.14583564,shallow
12081,13/08/2021 ,10:50:00,1769,231.9159,0.13914954,shallow
12081,13/08/2021 ,11:00:00,1652,216.5772,0.12994632,shallow
12081,13/08/2021 ,11:10:00,1812,237.5532,0.14253192,shallow
12081,13/08/2021 ,11:20:00,1753,229.8183,0.13789098,shallow
12081,13/08/2021 ,11:30:00,1085,142.2435,0.0853461,shallow
12081,13/08/2021 ,11:40:00,941,123.3651,0.07401906,shallow
12081,13/08/2021 ,11:50:00,1117,146.4387,0.08786322,shallow
12081,13/08/2021 ,12:00:00,1415,185.5065,0.1113039,shallow
12081,13/08/2021 ,12:10:00,1681,220.3791,0.13222746,shallow
12081,13/08/2021 ,12:20:00,2081,272.8191,0.16369146,shallow
12081,13/08/2021 ,12:30:00,2337,306.3807,0.18382842,shallow
12081,13/08/2021 ,12:40:00,2289,300.0879,0.18005274,shallow
12081,13/08/2021 ,12:50:00,2055,269.4105,0.1616463,shallow
12081,13/08/2021 ,13:00:00,2011,263.6421,0.15818526,shallow
12081,13/08/2021 ,13:10:00,1795,235.3245,0.1411947,shallow
12081,13/08/2021 ,13:20:00,1775,232.7025,0.1396215,shallow
12081,13/08/2021 ,13:30:00,2001,262.3311,0.15739866,shallow
12081,13/08/2021 ,13:40:00,2263,296.6793,0.17800758,shallow
12081,13/08/2021 ,13:50:00,2413,316.3443,0.18980658,shallow
12081,13/08/2021 ,14:00:00,2440,319.884,0.1919304,shallow
12081,13/08/2021 ,14:10:00,2201,288.5511,0.17313066,shallow
12081,13/08/2021 ,14:20:00,1551,203.3361,0.12200166,shallow
12081,13/08/2021 ,14:30:00,2143,280.9473,0.16856838,shallow
12081,13/08/2021 ,14:40:00,1323,173.4453,0.10406718,shallow
12081,13/08/2021 ,14:50:00,1539,201.7629,0.12105774,shallow
12081,13/08/2021 ,15:00:00,2293,300.6123,0.18036738,shallow
12081,13/08/2021 ,15:10:00,942,123.4962,0.07409772,shallow
12081,13/08/2021 ,15:20:00,901,118.1211,0.07087266,shallow
12081,13/08/2021 ,15:30:00,730,95.703,0.0574218,shallow
12081,13/08/2021 ,15:40:00,811,106.3221,0.06379326,shallow
12081,13/08/2021 ,15:50:00,632,82.8552,0.04971312,shallow
12081,13/08/2021 ,16:00:00,759,99.5049,0.05970294,shallow
12081,13/08/2021 ,16:10:00,759,99.5049,0.05970294,shallow
12081,13/08/2021 ,16:20:00,795,104.2245,0.0625347,shallow
12081,13/08/2021 ,16:30:00,835,109.4685,0.0656811,shallow
12081,13/08/2021 ,16:40:00,495,64.8945,0.0389367,shallow
12081,13/08/2021 ,16:50:00,464,60.8304,0.03649824,shallow
12081,13/08/2021 ,17:00:00,370,48.507,0.0291042,shallow
12081,13/08/2021 ,17:10:00,294,38.5434,0.02312604,shallow
12081,13/08/2021 ,17:20:00,277,36.3147,0.02178882,shallow
12081,13/08/2021 ,17:30:00,324,42.4764,0.02548584,shallow
12081,13/08/2021 ,17:40:00,395,51.7845,0.0310707,shallow
12081,13/08/2021 ,17:50:00,259,33.9549,0.02037294,shallow
12081,13/08/2021 ,18:00:00,307,40.2477,0.02414862,shallow
12081,13/08/2021 ,18:10:00,232,30.4152,0.01824912,shallow
12081,13/08/2021 ,18:20:00,141,18.4851,0.01109106,shallow
12081,13/08/2021 ,18:30:00,109,14.2899,0.00857394,shallow
12081,13/08/2021 ,18:40:00,39,5.1129,0.00306774,shallow
12081,13/08/2021 ,18:50:00,0,0,0,shallow
12081,13/08/2021 ,19:00:00,0,0,0,shallow
12081,13/08/2021 ,19:10:00,0,0,0,shallow
12081,13/08/2021 ,19:20:00,0,0,0,shallow
12081,13/08/2021 ,19:30:00,0,0,0,shallow
12081,13/08/2021 ,19:40:00,0,0,0,shallow
12081,13/08/2021 ,19:50:00,0,0,0,shallow
12081,13/08/2021 ,20:00:00,0,0,0,shallow
12081,13/08/2021 ,20:10:00,0,0,0,shallow
12081,13/08/2021 ,20:20:00,0,0,0,shallow
12081,13/08/2021 ,20:30:00,0,0,0,shallow
12081,13/08/2021 ,20:40:00,0,0,0,shallow
12081,13/08/2021 ,20:50:00,0,0,0,shallow
12081,13/08/2021 ,21:00:00,0,0,0,shallow
12081,13/08/2021 ,21:10:00,0,0,0,shallow
12081,13/08/2021 ,21:20:00,0,0,0,shallow
12081,13/08/2021 ,21:30:00,0,0,0,shallow
12081,13/08/2021 ,21:40:00,0,0,0,shallow
12081,13/08/2021 ,21:50:00,0,0,0,shallow
12081,13/08/2021 ,22:00:00,0,0,0,shallow
12081,13/08/2021 ,22:10:00,0,0,0,shallow
12081,13/08/2021 ,22:20:00,0,0,0,shallow
12081,13/08/2021 ,22:30:00,0,0,0,shallow
12081,13/08/2021 ,22:40:00,0,0,0,shallow
12081,13/08/2021 ,22:50:00,0,0,0,shallow
12081,13/08/2021 ,23:00:00,0,0,0,shallow
12081,13/08/2021 ,23:10:00,0,0,0,shallow
12081,13/08/2021 ,23:20:00,0,0,0,shallow
12081,13/08/2021 ,23:30:00,0,0,0,shallow
12081,13/08/2021 ,23:40:00,0,0,0,shallow
12081,13/08/2021 ,23:50:00,0,0,0,shallow
12081,13/08/2021 ,24:00:00,0,0,0,shallow
12080,13/08/2021 ,0:10:00,0,0,0,deep
12080,13/08/2021 ,0:20:00,0,0,0,deep
12080,13/08/2021 ,0:30:00,0,0,0,deep
12080,13/08/2021 ,0:40:00,0,0,0,deep
12080,13/08/2021 ,0:50:00,0,0,0,deep
12080,13/08/2021 ,1:00:00,0,0,0,deep
12080,13/08/2021 ,1:10:00,0,0,0,deep
12080,13/08/2021 ,1:20:00,0,0,0,deep
12080,13/08/2021 ,1:30:00,0,0,0,deep
12080,13/08/2021 ,1:40:00,0,0,0,deep
12080,13/08/2021 ,1:50:00,0,0,0,deep
12080,13/08/2021 ,2:00:00,0,0,0,deep
12080,13/08/2021 ,2:10:00,0,0,0,deep
12080,13/08/2021 ,2:20:00,0,0,0,deep
12080,13/08/2021 ,2:30:00,0,0,0,deep
12080,13/08/2021 ,2:40:00,0,0,0,deep
12080,13/08/2021 ,2:50:00,0,0,0,deep
12080,13/08/2021 ,3:00:00,0,0,0,deep
12080,13/08/2021 ,3:10:00,0,0,0,deep
12080,13/08/2021 ,3:20:00,0,0,0,deep
12080,13/08/2021 ,3:30:00,0,0,0,deep
12080,13/08/2021 ,3:40:00,0,0,0,deep
12080,13/08/2021 ,3:50:00,0,0,0,deep
12080,13/08/2021 ,4:00:00,0,0,0,deep
12080,13/08/2021 ,4:10:00,0,0,0,deep
12080,13/08/2021 ,4:20:00,0,0,0,deep
12080,13/08/2021 ,4:30:00,0,0,0,deep
12080,13/08/2021 ,4:40:00,0,0,0,deep
12080,13/08/2021 ,4:50:00,0,0,0,deep
12080,13/08/2021 ,5:00:00,0,0,0,deep
12080,13/08/2021 ,5:10:00,0,0,0,deep
12080,13/08/2021 ,5:20:00,0,0,0,deep
12080,13/08/2021 ,5:30:00,0,0,0,deep
12080,13/08/2021 ,5:40:00,0,0,0,deep
12080,13/08/2021 ,5:50:00,0,0,0,deep
12080,13/08/2021 ,6:00:00,0,0,0,deep
12080,13/08/2021 ,6:10:00,0,0,0,deep
12080,13/08/2021 ,6:20:00,0,0,0,deep
12080,13/08/2021 ,6:30:00,0,0,0,deep
12080,13/08/2021 ,6:40:00,0,0,0,deep
12080,13/08/2021 ,6:50:00,1,0.2404,0.00014424,deep
12080,13/08/2021 ,7:00:00,5,1.202,0.0007212,deep
12080,13/08/2021 ,7:10:00,8,1.9232,0.00115392,deep
12080,13/08/2021 ,7:20:00,12,2.8848,0.00173088,deep
12080,13/08/2021 ,7:30:00,15,3.606,0.0021636,deep
12080,13/08/2021 ,7:40:00,20,4.808,0.0028848,deep
12080,13/08/2021 ,7:50:00,27,6.4908,0.00389448,deep
12080,13/08/2021 ,8:00:00,34,8.1736,0.00490416,deep
12080,13/08/2021 ,8:10:00,41,9.8564,0.00591384,deep
12080,13/08/2021 ,8:20:00,49,11.7796,0.00706776,deep
12080,13/08/2021 ,8:30:00,53,12.7412,0.00764472,deep
12080,13/08/2021 ,8:40:00,68,16.3472,0.00980832,deep
12080,13/08/2021 ,8:50:00,82,19.7128,0.01182768,deep
12080,13/08/2021 ,9:00:00,89,21.3956,0.01283736,deep
12080,13/08/2021 ,9:10:00,91,21.8764,0.01312584,deep
12080,13/08/2021 ,9:20:00,53,12.7412,0.00764472,deep
12080,13/08/2021 ,9:30:00,64,15.3856,0.00923136,deep
12080,13/08/2021 ,9:40:00,63,15.1452,0.00908712,deep
12080,13/08/2021 ,9:50:00,75,18.03,0.010818,deep
12080,13/08/2021 ,10:00:00,77,18.5108,0.01110648,deep
12080,13/08/2021 ,10:10:00,75,18.03,0.010818,deep
12080,13/08/2021 ,10:20:00,87,20.9148,0.01254888,deep
12080,13/08/2021 ,10:30:00,123,29.5692,0.01774152,deep
12080,13/08/2021 ,10:40:00,138,33.1752,0.01990512,deep
12080,13/08/2021 ,10:50:00,120,28.848,0.0173088,deep
12080,13/08/2021 ,11:00:00,123,29.5692,0.01774152,deep
12080,13/08/2021 ,11:10:00,145,34.858,0.0209148,deep
12080,13/08/2021 ,11:20:00,144,34.6176,0.02077056,deep
12080,13/08/2021 ,11:30:00,89,21.3956,0.01283736,deep
12080,13/08/2021 ,11:40:00,77,18.5108,0.01110648,deep
12080,13/08/2021 ,11:50:00,93,22.3572,0.01341432,deep
12080,13/08/2021 ,12:00:00,125,30.05,0.01803,deep
12080,13/08/2021 ,12:10:00,147,35.3388,0.02120328,deep
12080,13/08/2021 ,12:20:00,178,42.7912,0.02567472,deep
12080,13/08/2021 ,12:30:00,192,46.1568,0.02769408,deep
12080,13/08/2021 ,12:40:00,191,45.9164,0.02754984,deep
12080,13/08/2021 ,12:50:00,178,42.7912,0.02567472,deep
12080,13/08/2021 ,13:00:00,161,38.7044,0.02322264,deep
12080,13/08/2021 ,13:10:00,147,35.3388,0.02120328,deep
12080,13/08/2021 ,13:20:00,157,37.7428,0.02264568,deep
12080,13/08/2021 ,13:30:00,185,44.474,0.0266844,deep
12080,13/08/2021 ,13:40:00,212,50.9648,0.03057888,deep
12080,13/08/2021 ,13:50:00,219,52.6476,0.03158856,deep
12080,13/08/2021 ,14:00:00,230,55.292,0.0331752,deep
12080,13/08/2021 ,14:10:00,200,48.08,0.028848,deep
12080,13/08/2021 ,14:20:00,134,32.2136,0.01932816,deep
12080,13/08/2021 ,14:30:00,204,49.0416,0.02942496,deep
12080,13/08/2021 ,14:40:00,108,25.9632,0.01557792,deep
12080,13/08/2021 ,14:50:00,121,29.0884,0.01745304,deep
12080,13/08/2021 ,15:00:00,183,43.9932,0.02639592,deep
12080,13/08/2021 ,15:10:00,70,16.828,0.0100968,deep
12080,13/08/2021 ,15:20:00,74,17.7896,0.01067376,deep
12080,13/08/2021 ,15:30:00,61,14.6644,0.00879864,deep
12080,13/08/2021 ,15:40:00,60,14.424,0.0086544,deep
12080,13/08/2021 ,15:50:00,49,11.7796,0.00706776,deep
12080,13/08/2021 ,16:00:00,65,15.626,0.0093756,deep
12080,13/08/2021 ,16:10:00,60,14.424,0.0086544,deep
12080,13/08/2021 ,16:20:00,69,16.5876,0.00995256,deep
12080,13/08/2021 ,16:30:00,78,18.7512,0.01125072,deep
12080,13/08/2021 ,16:40:00,46,11.0584,0.00663504,deep
12080,13/08/2021 ,16:50:00,44,10.5776,0.00634656,deep
12080,13/08/2021 ,17:00:00,33,7.9332,0.00475992,deep
12080,13/08/2021 ,17:10:00,25,6.01,0.003606,deep
12080,13/08/2021 ,17:20:00,24,5.7696,0.00346176,deep
12080,13/08/2021 ,17:30:00,28,6.7312,0.00403872,deep
12080,13/08/2021 ,17:40:00,43,10.3372,0.00620232,deep
12080,13/08/2021 ,17:50:00,22,5.2888,0.00317328,deep
12080,13/08/2021 ,18:00:00,31,7.4524,0.00447144,deep
12080,13/08/2021 ,18:10:00,27,6.4908,0.00389448,deep
12080,13/08/2021 ,18:20:00,4,0.9616,0.00057696,deep
12080,13/08/2021 ,18:30:00,0,0,0,deep
12080,13/08/2021 ,18:40:00,0,0,0,deep
12080,13/08/2021 ,18:50:00,0,0,0,deep
12080,13/08/2021 ,19:00:00,0,0,0,deep
12080,13/08/2021 ,19:10:00,0,0,0,deep
12080,13/08/2021 ,19:20:00,0,0,0,deep
12080,13/08/2021 ,19:30:00,0,0,0,deep
12080,13/08/2021 ,19:40:00,0,0,0,deep
12080,13/08/2021 ,19:50:00,0,0,0,deep
12080,13/08/2021 ,20:00:00,0,0,0,deep
12080,13/08/2021 ,20:10:00,0,0,0,deep
12080,13/08/2021 ,20:20:00,0,0,0,deep
12080,13/08/2021 ,20:30:00,0,0,0,deep
12080,13/08/2021 ,20:40:00,0,0,0,deep
12080,13/08/2021 ,20:50:00,0,0,0,deep
12080,13/08/2021 ,21:00:00,0,0,0,deep
12080,13/08/2021 ,21:10:00,0,0,0,deep
12080,13/08/2021 ,21:20:00,0,0,0,deep
12080,13/08/2021 ,21:30:00,0,0,0,deep
12080,13/08/2021 ,21:40:00,0,0,0,deep
12080,13/08/2021 ,21:50:00,0,0,0,deep
12080,13/08/2021 ,22:00:00,0,0,0,deep
12080,13/08/2021 ,22:10:00,0,0,0,deep
12080,13/08/2021 ,22:20:00,0,0,0,deep
12080,13/08/2021 ,22:30:00,0,0,0,deep
12080,13/08/2021 ,22:40:00,0,0,0,deep
12080,13/08/2021 ,22:50:00,0,0,0,deep
12080,13/08/2021 ,23:00:00,0,0,0,deep
12080,13/08/2021 ,23:10:00,0,0,0,deep
12080,13/08/2021 ,23:20:00,0,0,0,deep
12080,13/08/2021 ,23:30:00,0,0,0,deep
12080,13/08/2021 ,23:40:00,0,0,0,deep
12080,13/08/2021 ,23:50:00,0,0,0,deep
12080,13/08/2021 ,24:00:00,0,0,0,deep
12081,14/07/2021 ,0:10:00,0,0,0,shallow
12081,14/07/2021 ,0:20:00,0,0,0,shallow
12081,14/07/2021 ,0:30:00,0,0,0,shallow
12081,14/07/2021 ,0:40:00,0,0,0,shallow
12081,14/07/2021 ,0:50:00,0,0,0,shallow
12081,14/07/2021 ,1:00:00,0,0,0,shallow
12081,14/07/2021 ,1:10:00,0,0,0,shallow
12081,14/07/2021 ,1:20:00,0,0,0,shallow
12081,14/07/2021 ,1:30:00,0,0,0,shallow
12081,14/07/2021 ,1:40:00,0,0,0,shallow
12081,14/07/2021 ,1:50:00,0,0,0,shallow
12081,14/07/2021 ,2:00:00,0,0,0,shallow
12081,14/07/2021 ,2:10:00,0,0,0,shallow
12081,14/07/2021 ,2:20:00,0,0,0,shallow
12081,14/07/2021 ,2:30:00,0,0,0,shallow
12081,14/07/2021 ,2:40:00,0,0,0,shallow
12081,14/07/2021 ,2:50:00,0,0,0,shallow
12081,14/07/2021 ,3:00:00,0,0,0,shallow
12081,14/07/2021 ,3:10:00,0,0,0,shallow
12081,14/07/2021 ,3:20:00,0,0,0,shallow
12081,14/07/2021 ,3:30:00,0,0,0,shallow
12081,14/07/2021 ,3:40:00,0,0,0,shallow
12081,14/07/2021 ,3:50:00,0,0,0,shallow
12081,14/07/2021 ,4:00:00,0,0,0,shallow
12081,14/07/2021 ,4:10:00,0,0,0,shallow
12081,14/07/2021 ,4:20:00,0,0,0,shallow
12081,14/07/2021 ,4:30:00,0,0,0,shallow
12081,14/07/2021 ,4:40:00,0,0,0,shallow
12081,14/07/2021 ,4:50:00,0,0,0,shallow
12081,14/07/2021 ,5:00:00,0,0,0,shallow
12081,14/07/2021 ,5:10:00,0,0,0,shallow
12081,14/07/2021 ,5:20:00,0,0,0,shallow
12081,14/07/2021 ,5:30:00,0,0,0,shallow
12081,14/07/2021 ,5:40:00,0,0,0,shallow
12081,14/07/2021 ,5:50:00,0,0,0,shallow
12081,14/07/2021 ,6:00:00,0,0,0,shallow
12081,14/07/2021 ,6:10:00,9,1.1799,0.00070794,shallow
12081,14/07/2021 ,6:20:00,27,3.5397,0.00212382,shallow
12081,14/07/2021 ,6:30:00,53,6.9483,0.00416898,shallow
12081,14/07/2021 ,6:40:00,86,11.2746,0.00676476,shallow
12081,14/07/2021 ,6:50:00,125,16.3875,0.0098325,shallow
12081,14/07/2021 ,7:00:00,171,22.4181,0.01345086,shallow
12081,14/07/2021 ,7:10:00,222,29.1042,0.01746252,shallow
12081,14/07/2021 ,7:20:00,281,36.8391,0.02210346,shallow
12081,14/07/2021 ,7:30:00,343,44.9673,0.02698038,shallow
12081,14/07/2021 ,7:40:00,416,54.5376,0.03272256,shallow
12081,14/07/2021 ,7:50:00,492,64.5012,0.03870072,shallow
12081,14/07/2021 ,8:00:00,567,74.3337,0.04460022,shallow
12081,14/07/2021 ,8:10:00,644,84.4284,0.05065704,shallow
12081,14/07/2021 ,8:20:00,715,93.7365,0.0562419,shallow
12081,14/07/2021 ,8:30:00,773,101.3403,0.06080418,shallow
12081,14/07/2021 ,8:40:00,892,116.9412,0.07016472,shallow
12081,14/07/2021 ,8:50:00,983,128.8713,0.07732278,shallow
12081,14/07/2021 ,9:00:00,1071,140.4081,0.08424486,shallow
12081,14/07/2021 ,9:10:00,1159,151.9449,0.09116694,shallow
12081,14/07/2021 ,9:20:00,1244,163.0884,0.09785304,shallow
12081,14/07/2021 ,9:30:00,1298,170.1678,0.10210068,shallow
12081,14/07/2021 ,9:40:00,1371,179.7381,0.10784286,shallow
12081,14/07/2021 ,9:50:00,1440,188.784,0.1132704,shallow
12081,14/07/2021 ,10:00:00,1523,199.6653,0.11979918,shallow
12081,14/07/2021 ,10:10:00,1595,209.1045,0.1254627,shallow
12081,14/07/2021 ,10:20:00,1682,220.5102,0.13230612,shallow
12081,14/07/2021 ,10:30:00,1761,230.8671,0.13852026,shallow
12081,14/07/2021 ,10:40:00,1797,235.5867,0.14135202,shallow
12081,14/07/2021 ,10:50:00,1864,244.3704,0.14662224,shallow
12081,14/07/2021 ,11:00:00,1926,252.4986,0.15149916,shallow
12081,14/07/2021 ,11:10:00,1978,259.3158,0.15558948,shallow
12081,14/07/2021 ,11:20:00,2017,264.4287,0.15865722,shallow
12081,14/07/2021 ,11:30:00,2050,268.755,0.161253,shallow
12081,14/07/2021 ,11:40:00,2084,273.2124,0.16392744,shallow
