SENSOR,h,min,s,LightRaw,LightCrrx,Light_int_10m,depth,y,m,d
12080,19,30,00,0,0,0,deep,2021,8,9
12080,19,40,00,0,0,0,deep,2021,8,9
12080,19,50,00,0,0,0,deep,2021,8,9
12080,20,00,00,0,0,0,deep,2021,8,9
12080,20,10,00,0,0,0,deep,2021,8,9
12080,20,20,00,0,0,0,deep,2021,8,9
12080,20,30,00,0,0,0,deep,2021,8,9
12080,20,40,00,0,0,0,deep,2021,8,9
12080,20,50,00,0,0,0,deep,2021,8,9
12080,21,00,00,0,0,0,deep,2021,8,9
12080,21,10,00,0,0,0,deep,2021,8,9
12080,21,20,00,0,0,0,deep,2021,8,9
12080,21,30,00,0,0,0,deep,2021,8,9
12080,21,40,00,0,0,0,deep,2021,8,9
12080,21,50,00,0,0,0,deep,2021,8,9
12080,22,00,00,0,0,0,deep,2021,8,9
12080,22,10,00,0,0,0,deep,2021,8,9
12080,22,20,00,0,0,0,deep,2021,8,9
12080,22,30,00,0,0,0,deep,2021,8,9
12080,22,40,00,0,0,0,deep,2021,8,9
12080,22,50,00,0,0,0,deep,2021,8,9
12080,23,00,00,0,0,0,deep,2021,8,9
12080,23,10,00,0,0,0,deep,2021,8,9
12080,23,20,00,0,0,0,deep,2021,8,9
12080,23,30,00,0,0,0,deep,2021,8,9
12080,23,40,00,0,0,0,deep,2021,8,9
12080,23,50,00,0,0,0,deep,2021,8,9
12080,00,00,00,0,0,0,deep,2021,8,9
12081,00,10,00,0,0,0,shallow,2021,8,9
12081,00,20,00,0,0,0,shallow,2021,8,9
12081,00,30,00,0,0,0,shallow,2021,8,9
12081,00,40,00,0,0,0,shallow,2021,8,9
12081,00,50,00,0,0,0,shallow,2021,8,9
12081,01,00,00,0,0,0,shallow,2021,8,9
12081,01,10,00,0,0,0,shallow,2021,8,9
12081,01,20,00,0,0,0,shallow,2021,8,9
12081,01,30,00,0,0,0,shallow,2021,8,9
12081,01,40,00,0,0,0,shallow,2021,8,9
12081,01,50,00,0,0,0,shallow,2021,8,9
12081,02,00,00,0,0,0,shallow,2021,8,9
12081,02,10,00,0,0,0,shallow,2021,8,9
12081,02,20,00,0,0,0,shallow,2021,8,9
12081,02,30,00,0,0,0,shallow,2021,8,9
12081,02,40,00,0,0,0,shallow,2021,8,9
12081,02,50,00,0,0,0,shallow,2021,8,9
12081,03,00,00,0,0,0,shallow,2021,8,9
12081,03,10,00,0,0,0,shallow,2021,8,9
12081,03,20,00,0,0,0,shallow,2021,8,9
12081,03,30,00,0,0,0,shallow,2021,8,9
12081,03,40,00,0,0,0,shallow,2021,8,9
12081,03,50,00,0,0,0,shallow,2021,8,9
12081,04,00,00,0,0,0,shallow,2021,8,9
12081,04,10,00,0,0,0,shallow,2021,8,9
12081,04,20,00,0,0,0,shallow,2021,8,9
12081,04,30,00,0,0,0,shallow,2021,8,9
12081,04,40,00,0,0,0,shallow,2021,8,9
12081,04,50,00,0,0,0,shallow,2021,8,9
12081,05,00,00,0,0,0,shallow,2021,8,9
12081,05,10,00,0,0,0,shallow,2021,8,9
12081,05,20,00,0,0,0,shallow,2021,8,9
12081,05,30,00,0,0,0,shallow,2021,8,9
12081,05,40,00,0,0,0,shallow,2021,8,9
12081,05,50,00,0,0,0,shallow,2021,8,9
12081,06,00,00,0,0,0,shallow,2021,8,9
12081,06,10,00,2,0.2622,1.5732e-4,shallow,2021,8,9
12081,06,20,00,19,2.4909,0.00149454,shallow,2021,8,9
12081,06,30,00,45,5.8995,0.0035397,shallow,2021,8,9
12081,06,40,00,82,10.7502,0.00645012,shallow,2021,8,9
12081,06,50,00,124,16.2564,0.00975384,shallow,2021,8,9
12081,07,00,00,171,22.4181,0.01345086,shallow,2021,8,9
12081,07,10,00,223,29.2353,0.01754118,shallow,2021,8,9
12081,07,20,00,284,37.2324,0.02233944,shallow,2021,8,9
12081,07,30,00,350,45.885,0.027531,shallow,2021,8,9
12081,07,40,00,413,54.1443,0.03248658,shallow,2021,8,9
12081,07,50,00,492,64.5012,0.03870072,shallow,2021,8,9
12081,08,00,00,569,74.5959,0.04475754,shallow,2021,8,9
12081,08,10,00,655,85.8705,0.0515223,shallow,2021,8,9
12081,08,20,00,737,96.6207,0.05797242,shallow,2021,8,9
12081,08,30,00,818,107.2398,0.06434388,shallow,2021,8,9
12081,08,40,00,913,119.6943,0.07181658,shallow,2021,8,9
12081,08,50,00,995,130.4445,0.0782667,shallow,2021,8,9
12081,09,00,00,1056,138.4416,0.08306496,shallow,2021,8,9
12081,09,10,00,1180,154.698,0.0928188,shallow,2021,8,9
12081,09,20,00,1303,170.8233,0.10249398,shallow,2021,8,9
12081,09,30,00,1401,183.6711,0.11020266,shallow,2021,8,9
12081,09,40,00,1504,197.1744,0.11830464,shallow,2021,8,9
12081,09,50,00,1586,207.9246,0.12475476,shallow,2021,8,9
12081,10,00,00,1690,221.559,0.1329354,shallow,2021,8,9
12081,10,10,00,1701,223.0011,0.13380066,shallow,2021,8,9
12081,10,20,00,1836,240.6996,0.14441976,shallow,2021,8,9
12081,10,30,00,1964,257.4804,0.15448824,shallow,2021,8,9
12081,10,40,00,2031,266.2641,0.15975846,shallow,2021,8,9
12081,10,50,00,2085,273.3435,0.1640061,shallow,2021,8,9
12081,11,00,00,2203,288.8133,0.17328798,shallow,2021,8,9
12081,11,10,00,2214,290.2554,0.17415324,shallow,2021,8,9
12081,11,20,00,2307,302.4477,0.18146862,shallow,2021,8,9
12081,11,30,00,2311,302.9721,0.18178326,shallow,2021,8,9
12081,11,40,00,2450,321.195,0.192717,shallow,2021,8,9
12081,11,50,00,2493,326.8323,0.19609938,shallow,2021,8,9
12081,12,00,00,2546,333.7806,0.20026836,shallow,2021,8,9
12081,12,10,00,2582,338.5002,0.20310012,shallow,2021,8,9
12081,12,20,00,2617,343.0887,0.20585322,shallow,2021,8,9
12081,12,30,00,2621,343.6131,0.20616786,shallow,2021,8,9
12081,12,40,00,2627,344.3997,0.20663982,shallow,2021,8,9
12081,12,50,00,2642,346.3662,0.20781972,shallow,2021,8,9
12081,13,00,00,2634,345.3174,0.20719044,shallow,2021,8,9
12081,13,10,00,2613,342.5643,0.20553858,shallow,2021,8,9
12081,13,20,00,2574,337.4514,0.20247084,shallow,2021,8,9
12081,13,30,00,2502,328.0122,0.19680732,shallow,2021,8,9
12081,13,40,00,2496,327.2256,0.19633536,shallow,2021,8,9
12081,13,50,00,2445,320.5395,0.1923237,shallow,2021,8,9
12081,14,00,00,2374,311.2314,0.18673884,shallow,2021,8,9
12081,14,10,00,2349,307.9539,0.18477234,shallow,2021,8,9
12081,14,20,00,2298,301.2678,0.18076068,shallow,2021,8,9
12081,14,30,00,2236,293.1396,0.17588376,shallow,2021,8,9
12081,14,40,00,2150,281.865,0.169119,shallow,2021,8,9
12081,14,50,00,2104,275.8344,0.16550064,shallow,2021,8,9
12081,15,00,00,2025,265.4775,0.1592865,shallow,2021,8,9
12081,15,10,00,1925,252.3675,0.1514205,shallow,2021,8,9
12081,15,20,00,1838,240.9618,0.14457708,shallow,2021,8,9
12081,15,30,00,1736,227.5896,0.13655376,shallow,2021,8,9
12081,15,40,00,1656,217.1016,0.13026096,shallow,2021,8,9
12081,15,50,00,1552,203.4672,0.12208032,shallow,2021,8,9
12081,16,00,00,1444,189.3084,0.11358504,shallow,2021,8,9
12081,16,10,00,1343,176.0673,0.10564038,shallow,2021,8,9
12081,16,20,00,1230,161.253,0.0967518,shallow,2021,8,9
12081,16,30,00,1134,148.6674,0.08920044,shallow,2021,8,9
12081,16,40,00,1027,134.6397,0.08078382,shallow,2021,8,9
12081,16,50,00,720,94.392,0.0566352,shallow,2021,8,9
12081,17,00,00,353,46.2783,0.02776698,shallow,2021,8,9
12081,17,10,00,279,36.5769,0.02194614,shallow,2021,8,9
12081,17,20,00,277,36.3147,0.02178882,shallow,2021,8,9
12081,17,30,00,485,63.5835,0.0381501,shallow,2021,8,9
12081,17,40,00,471,61.7481,0.03704886,shallow,2021,8,9
12081,17,50,00,447,58.6017,0.03516102,shallow,2021,8,9
12081,18,00,00,348,45.6228,0.02737368,shallow,2021,8,9
12081,18,10,00,294,38.5434,0.02312604,shallow,2021,8,9
12081,18,20,00,207,27.1377,0.01628262,shallow,2021,8,9
12081,18,30,00,114,14.9454,0.00896724,shallow,2021,8,9
12081,18,40,00,67,8.7837,0.00527022,shallow,2021,8,9
12081,18,50,00,25,3.2775,0.0019665,shallow,2021,8,9
12081,19,00,00,7,0.9177,5.5062e-4,shallow,2021,8,9
12081,19,10,00,0,0,0,shallow,2021,8,9
12081,19,20,00,0,0,0,shallow,2021,8,9
12081,19,30,00,0,0,0,shallow,2021,8,9
12081,19,40,00,0,0,0,shallow,2021,8,9
12081,19,50,00,0,0,0,shallow,2021,8,9
12081,20,00,00,0,0,0,shallow,2021,8,9
12081,20,10,00,0,0,0,shallow,2021,8,9
12081,20,20,00,0,0,0,shallow,2021,8,9
12081,20,30,00,0,0,0,shallow,2021,8,9
12081,20,40,00,0,0,0,shallow,2021,8,9
12081,20,50,00,0,0,0,shallow,2021,8,9
12081,21,00,00,0,0,0,shallow,2021,8,9
12081,21,10,00,0,0,0,shallow,2021,8,9
12081,21,20,00,0,0,0,shallow,2021,8,9
12081,21,30,00,0,0,0,shallow,2021,8,9
12081,21,40,00,0,0,0,shallow,2021,8,9
12081,21,50,00,0,0,0,shallow,2021,8,9
12081,22,00,00,0,0,0,shallow,2021,8,9
12081,22,10,00,0,0,0,shallow,2021,8,9
12081,22,20,00,0,0,0,shallow,2021,8,9
12081,22,30,00,0,0,0,shallow,2021,8,9
12081,22,40,00,0,0,0,shallow,2021,8,9
12081,22,50,00,0,0,0,shallow,2021,8,9
12081,23,00,00,0,0,0,shallow,2021,8,9
12081,23,10,00,0,0,0,shallow,2021,8,9
12081,23,20,00,0,0,0,shallow,2021,8,9
12081,23,30,00,0,0,0,shallow,2021,8,9
12081,23,40,00,0,0,0,shallow,2021,8,9
12081,23,50,00,0,0,0,shallow,2021,8,9
12081,00,00,00,0,0,0,shallow,2021,8,9
12080,00,10,00,0,0,0,deep,2021,8,10
12080,00,20,00,0,0,0,deep,2021,8,10
12080,00,30,00,0,0,0,deep,2021,8,10
12080,00,40,00,0,0,0,deep,2021,8,10
12080,00,50,00,0,0,0,deep,2021,8,10
12080,01,00,00,0,0,0,deep,2021,8,10
12080,01,10,00,0,0,0,deep,2021,8,10
12080,01,20,00,0,0,0,deep,2021,8,10
12080,01,30,00,0,0,0,deep,2021,8,10
12080,01,40,00,0,0,0,deep,2021,8,10
12080,01,50,00,0,0,0,deep,2021,8,10
12080,02,00,00,0,0,0,deep,2021,8,10
12080,02,10,00,0,0,0,deep,2021,8,10
12080,02,20,00,0,0,0,deep,2021,8,10
12080,02,30,00,0,0,0,deep,2021,8,10
12080,02,40,00,0,0,0,deep,2021,8,10
12080,02,50,00,0,0,0,deep,2021,8,10
12080,03,00,00,0,0,0,deep,2021,8,10
12080,03,10,00,0,0,0,deep,2021,8,10
12080,03,20,00,0,0,0,deep,2021,8,10
12080,03,30,00,0,0,0,deep,2021,8,10
12080,03,40,00,0,0,0,deep,2021,8,10
12080,03,50,00,0,0,0,deep,2021,8,10
12080,04,00,00,0,0,0,deep,2021,8,10
12080,04,10,00,0,0,0,deep,2021,8,10
12080,04,20,00,0,0,0,deep,2021,8,10
12080,04,30,00,0,0,0,deep,2021,8,10
12080,04,40,00,0,0,0,deep,2021,8,10
12080,04,50,00,0,0,0,deep,2021,8,10
12080,05,00,00,0,0,0,deep,2021,8,10
12080,05,10,00,0,0,0,deep,2021,8,10
12080,05,20,00,0,0,0,deep,2021,8,10
12080,05,30,00,0,0,0,deep,2021,8,10
12080,05,40,00,0,0,0,deep,2021,8,10
12080,05,50,00,0,0,0,deep,2021,8,10
12080,06,00,00,0,0,0,deep,2021,8,10
12080,06,10,00,0,0,0,deep,2021,8,10
12080,06,20,00,0,0,0,deep,2021,8,10
12080,06,30,00,0,0,0,deep,2021,8,10
12080,06,40,00,2,0.4808,2.8848e-4,deep,2021,8,10
12080,06,50,00,7,1.6828,0.00100968,deep,2021,8,10
12080,07,00,00,13,3.1252,0.00187512,deep,2021,8,10
12080,07,10,00,21,5.0484,0.00302904,deep,2021,8,10
12080,07,20,00,28,6.7312,0.00403872,deep,2021,8,10
12080,07,30,00,35,8.414,0.0050484,deep,2021,8,10
12080,07,40,00,42,10.0968,0.00605808,deep,2021,8,10
12080,07,50,00,51,12.2604,0.00735624,deep,2021,8,10
12080,08,00,00,58,13.9432,0.00836592,deep,2021,8,10
12080,08,10,00,67,16.1068,0.00966408,deep,2021,8,10
12080,08,20,00,76,18.2704,0.01096224,deep,2021,8,10
12080,08,30,00,80,19.232,0.0115392,deep,2021,8,10
12080,08,40,00,85,20.434,0.0122604,deep,2021,8,10
12080,08,50,00,113,27.1652,0.01629912,deep,2021,8,10
12080,09,00,00,127,30.5308,0.01831848,deep,2021,8,10
12080,09,10,00,136,32.6944,0.01961664,deep,2021,8,10
12080,09,20,00,149,35.8196,0.02149176,deep,2021,8,10
12080,09,30,00,141,33.8964,0.02033784,deep,2021,8,10
12080,09,40,00,163,39.1852,0.02351112,deep,2021,8,10
12080,09,50,00,179,43.0316,0.02581896,deep,2021,8,10
12080,10,00,00,204,49.0416,0.02942496,deep,2021,8,10
12080,10,10,00,212,50.9648,0.03057888,deep,2021,8,10
12080,10,20,00,206,49.5224,0.02971344,deep,2021,8,10
12080,10,30,00,180,43.272,0.0259632,deep,2021,8,10
12080,10,40,00,207,49.7628,0.02985768,deep,2021,8,10
12080,10,50,00,209,50.2436,0.03014616,deep,2021,8,10
12080,11,00,00,144,34.6176,0.02077056,deep,2021,8,10
12080,11,10,00,138,33.1752,0.01990512,deep,2021,8,10
12080,11,20,00,171,41.1084,0.02466504,deep,2021,8,10
12080,11,30,00,143,34.3772,0.02062632,deep,2021,8,10
12080,11,40,00,124,29.8096,0.01788576,deep,2021,8,10
12080,11,50,00,159,38.2236,0.02293416,deep,2021,8,10
12080,12,00,00,188,45.1952,0.02711712,deep,2021,8,10
12080,12,10,00,242,58.1768,0.03490608,deep,2021,8,10
12080,12,20,00,193,46.3972,0.02783832,deep,2021,8,10
12080,12,30,00,244,58.6576,0.03519456,deep,2021,8,10
12080,12,40,00,240,57.696,0.0346176,deep,2021,8,10
12080,12,50,00,242,58.1768,0.03490608,deep,2021,8,10
12080,13,00,00,276,66.3504,0.03981024,deep,2021,8,10
12080,13,10,00,296,71.1584,0.04269504,deep,2021,8,10
12080,13,20,00,336,80.7744,0.04846464,deep,2021,8,10
12080,13,30,00,326,78.3704,0.04702224,deep,2021,8,10
12080,13,40,00,317,76.2068,0.04572408,deep,2021,8,10
12080,13,50,00,319,76.6876,0.04601256,deep,2021,8,10
12080,14,00,00,317,76.2068,0.04572408,deep,2021,8,10
12080,14,10,00,292,70.1968,0.04211808,deep,2021,8,10
12080,14,20,00,310,74.524,0.0447144,deep,2021,8,10
12080,14,30,00,282,67.7928,0.04067568,deep,2021,8,10
12080,14,40,00,235,56.494,0.0338964,deep,2021,8,10
12080,14,50,00,276,66.3504,0.03981024,deep,2021,8,10
12080,15,00,00,181,43.5124,0.02610744,deep,2021,8,10
12080,15,10,00,127,30.5308,0.01831848,deep,2021,8,10
12080,15,20,00,196,47.1184,0.02827104,deep,2021,8,10
12080,15,30,00,61,14.6644,0.00879864,deep,2021,8,10
12080,15,40,00,64,15.3856,0.00923136,deep,2021,8,10
12080,15,50,00,91,21.8764,0.01312584,deep,2021,8,10
12080,16,00,00,101,24.2804,0.01456824,deep,2021,8,10
12080,16,10,00,85,20.434,0.0122604,deep,2021,8,10
12080,16,20,00,77,18.5108,0.01110648,deep,2021,8,10
12080,16,30,00,67,16.1068,0.00966408,deep,2021,8,10
12080,16,40,00,36,8.6544,0.00519264,deep,2021,8,10
12080,16,50,00,18,4.3272,0.00259632,deep,2021,8,10
12080,17,00,00,19,4.5676,0.00274056,deep,2021,8,10
12080,17,10,00,19,4.5676,0.00274056,deep,2021,8,10
12080,17,20,00,22,5.2888,0.00317328,deep,2021,8,10
12080,17,30,00,26,6.2504,0.00375024,deep,2021,8,10
12080,17,40,00,27,6.4908,0.00389448,deep,2021,8,10
12080,17,50,00,21,5.0484,0.00302904,deep,2021,8,10
12080,18,00,00,19,4.5676,0.00274056,deep,2021,8,10
12080,18,10,00,16,3.8464,0.00230784,deep,2021,8,10
12080,18,20,00,11,2.6444,0.00158664,deep,2021,8,10
12080,18,30,00,6,1.4424,8.6544e-4,deep,2021,8,10
12080,18,40,00,1,0.2404,1.4424e-4,deep,2021,8,10
12080,18,50,00,0,0,0,deep,2021,8,10
12080,19,00,00,0,0,0,deep,2021,8,10
12080,19,10,00,0,0,0,deep,2021,8,10
12080,19,20,00,0,0,0,deep,2021,8,10
12080,19,30,00,0,0,0,deep,2021,8,10
12080,19,40,00,0,0,0,deep,2021,8,10
12080,19,50,00,0,0,0,deep,2021,8,10
12080,20,00,00,0,0,0,deep,2021,8,10
12080,20,10,00,0,0,0,deep,2021,8,10
12080,20,20,00,0,0,0,deep,2021,8,10
12080,20,30,00,0,0,0,deep,2021,8,10
12080,20,40,00,0,0,0,deep,2021,8,10
12080,20,50,00,0,0,0,deep,2021,8,10
12080,21,00,00,0,0,0,deep,2021,8,10
12080,21,10,00,0,0,0,deep,2021,8,10
12080,21,20,00,0,0,0,deep,2021,8,10
12080,21,30,00,0,0,0,deep,2021,8,10
12080,21,40,00,0,0,0,deep,2021,8,10
12080,21,50,00,0,0,0,deep,2021,8,10
12080,22,00,00,0,0,0,deep,2021,8,10
12080,22,10,00,0,0,0,deep,2021,8,10
12080,22,20,00,0,0,0,deep,2021,8,10
12080,22,30,00,0,0,0,deep,2021,8,10
12080,22,40,00,0,0,0,deep,2021,8,10
12080,22,50,00,0,0,0,deep,2021,8,10
12080,23,00,00,0,0,0,deep,2021,8,10
12080,23,10,00,0,0,0,deep,2021,8,10
12080,23,20,00,0,0,0,deep,2021,8,10
12080,23,30,00,0,0,0,deep,2021,8,10
12080,23,40,00,0,0,0,deep,2021,8,10
12080,23,50,00,0,0,0,deep,2021,8,10
12080,00,00,00,0,0,0,deep,2021,8,10
12081,00,10,00,0,0,0,shallow,2021,8,10
12081,00,20,00,0,0,0,shallow,2021,8,10
12081,00,30,00,0,0,0,shallow,2021,8,10
12081,00,40,00,0,0,0,shallow,2021,8,10
12081,00,50,00,0,0,0,shallow,2021,8,10
12081,01,00,00,0,0,0,shallow,2021,8,10
12081,01,10,00,0,0,0,shallow,2021,8,10
12081,01,20,00,0,0,0,shallow,2021,8,10
12081,01,30,00,0,0,0,shallow,2021,8,10
12081,01,40,00,0,0,0,shallow,2021,8,10
12081,01,50,00,0,0,0,shallow,2021,8,10
12081,02,00,00,0,0,0,shallow,2021,8,10
12081,02,10,00,0,0,0,shallow,2021,8,10
12081,02,20,00,0,0,0,shallow,2021,8,10
12081,02,30,00,0,0,0,shallow,2021,8,10
12081,02,40,00,0,0,0,shallow,2021,8,10
12081,02,50,00,0,0,0,shallow,2021,8,10
12081,03,00,00,0,0,0,shallow,2021,8,10
12081,03,10,00,0,0,0,shallow,2021,8,10
12081,03,20,00,0,0,0,shallow,2021,8,10
12081,03,30,00,0,0,0,shallow,2021,8,10
12081,03,40,00,0,0,0,shallow,2021,8,10
12081,03,50,00,0,0,0,shallow,2021,8,10
12081,04,00,00,0,0,0,shallow,2021,8,10
12081,04,10,00,0,0,0,shallow,2021,8,10
12081,04,20,00,0,0,0,shallow,2021,8,10
12081,04,30,00,0,0,0,shallow,2021,8,10
12081,04,40,00,0,0,0,shallow,2021,8,10
12081,04,50,00,0,0,0,shallow,2021,8,10
12081,05,00,00,0,0,0,shallow,2021,8,10
12081,05,10,00,0,0,0,shallow,2021,8,10
12081,05,20,00,0,0,0,shallow,2021,8,10
12081,05,30,00,0,0,0,shallow,2021,8,10
12081,05,40,00,0,0,0,shallow,2021,8,10
12081,05,50,00,0,0,0,shallow,2021,8,10
12081,06,00,00,0,0,0,shallow,2021,8,10
12081,06,10,00,0,0,0,shallow,2021,8,10
12081,06,20,00,11,1.4421,8.6526e-4,shallow,2021,8,10
12081,06,30,00,30,3.933,0.0023598,shallow,2021,8,10
12081,06,40,00,64,8.3904,0.00503424,shallow,2021,8,10
12081,06,50,00,102,13.3722,0.00802332,shallow,2021,8,10
12081,07,00,00,158,20.7138,0.01242828,shallow,2021,8,10
12081,07,10,00,235,30.8085,0.0184851,shallow,2021,8,10
12081,07,20,00,311,40.7721,0.02446326,shallow,2021,8,10
12081,07,30,00,383,50.2113,0.03012678,shallow,2021,8,10
12081,07,40,00,459,60.1749,0.03610494,shallow,2021,8,10
12081,07,50,00,548,71.8428,0.04310568,shallow,2021,8,10
12081,08,00,00,633,82.9863,0.04979178,shallow,2021,8,10
12081,08,10,00,729,95.5719,0.05734314,shallow,2021,8,10
12081,08,20,00,819,107.3709,0.06442254,shallow,2021,8,10
12081,08,30,00,850,111.435,0.066861,shallow,2021,8,10
12081,08,40,00,863,113.1393,0.06788358,shallow,2021,8,10
12081,08,50,00,1147,150.3717,0.09022302,shallow,2021,8,10
12081,09,00,00,1251,164.0061,0.09840366,shallow,2021,8,10
12081,09,10,00,1329,174.2319,0.10453914,shallow,2021,8,10
12081,09,20,00,1440,188.784,0.1132704,shallow,2021,8,10
12081,09,30,00,1307,171.3477,0.10280862,shallow,2021,8,10
12081,09,40,00,1505,197.3055,0.1183833,shallow,2021,8,10
12081,09,50,00,1637,214.6107,0.12876642,shallow,2021,8,10
12081,10,00,00,1800,235.98,0.141588,shallow,2021,8,10
12081,10,10,00,1905,249.7455,0.1498473,shallow,2021,8,10
12081,10,20,00,1841,241.3551,0.14481306,shallow,2021,8,10
12081,10,30,00,1669,218.8059,0.13128354,shallow,2021,8,10
12081,10,40,00,1956,256.4316,0.15385896,shallow,2021,8,10
12081,10,50,00,1985,260.2335,0.1561401,shallow,2021,8,10
12081,11,00,00,1342,175.9362,0.10556172,shallow,2021,8,10
12081,11,10,00,1241,162.6951,0.09761706,shallow,2021,8,10
12081,11,20,00,1541,202.0251,0.12121506,shallow,2021,8,10
12081,11,30,00,1372,179.8692,0.10792152,shallow,2021,8,10
12081,11,40,00,1167,152.9937,0.09179622,shallow,2021,8,10
12081,11,50,00,1493,195.7323,0.11743938,shallow,2021,8,10
12081,12,00,00,2007,263.1177,0.15787062,shallow,2021,8,10
12081,12,10,00,2074,271.9014,0.16314084,shallow,2021,8,10
12081,12,20,00,1564,205.0404,0.12302424000000001,shallow,2021,8,10
12081,12,30,00,1922,251.9742,0.15118452,shallow,2021,8,10
12081,12,40,00,1914,250.9254,0.15055524,shallow,2021,8,10
12081,12,50,00,1827,239.5197,0.14371182,shallow,2021,8,10
12081,13,00,00,2283,299.3013,0.17958078,shallow,2021,8,10
12081,13,10,00,2428,318.3108,0.19098648,shallow,2021,8,10
12081,13,20,00,2785,365.1135,0.2190681,shallow,2021,8,10
12081,13,30,00,2669,349.9059,0.20994354,shallow,2021,8,10
12081,13,40,00,2456,321.9816,0.19318896,shallow,2021,8,10
12081,13,50,00,2554,334.8294,0.20089764,shallow,2021,8,10
12081,14,00,00,2421,317.3931,0.19043586,shallow,2021,8,10
12081,14,10,00,2358,309.1338,0.18548028,shallow,2021,8,10
12081,14,20,00,2365,310.0515,0.1860309,shallow,2021,8,10
12081,14,30,00,2371,310.8381,0.18650286,shallow,2021,8,10
12081,14,40,00,2307,302.4477,0.18146862,shallow,2021,8,10
12081,14,50,00,2453,321.5883,0.19295298,shallow,2021,8,10
12081,15,00,00,1603,210.1533,0.12609198,shallow,2021,8,10
12081,15,10,00,1237,162.1707,0.09730242,shallow,2021,8,10
12081,15,20,00,1760,230.736,0.1384416,shallow,2021,8,10
12081,15,30,00,621,81.4131,0.04884786,shallow,2021,8,10
12081,15,40,00,640,83.904,0.0503424,shallow,2021,8,10
12081,15,50,00,910,119.301,0.0715806,shallow,2021,8,10
12081,16,00,00,1072,140.5392,0.08432352,shallow,2021,8,10
12081,16,10,00,963,126.2493,0.07574958,shallow,2021,8,10
12081,16,20,00,841,110.2551,0.06615306,shallow,2021,8,10
12081,16,30,00,749,98.1939,0.05891634,shallow,2021,8,10
12081,16,40,00,430,56.373,0.0338238,shallow,2021,8,10
12081,16,50,00,239,31.3329,0.01879974,shallow,2021,8,10
12081,17,00,00,246,32.2506,0.01935036,shallow,2021,8,10
12081,17,10,00,258,33.8238,0.02029428,shallow,2021,8,10
12081,17,20,00,289,37.8879,0.02273274,shallow,2021,8,10
12081,17,30,00,349,45.7539,0.02745234,shallow,2021,8,10
12081,17,40,00,359,47.0649,0.02823894,shallow,2021,8,10
12081,17,50,00,287,37.6257,0.02257542,shallow,2021,8,10
12081,18,00,00,264,34.6104,0.02076624,shallow,2021,8,10
12081,18,10,00,228,29.8908,0.01793448,shallow,2021,8,10
12081,18,20,00,181,23.7291,0.01423746,shallow,2021,8,10
12081,18,30,00,116,15.2076,0.00912456,shallow,2021,8,10
12081,18,40,00,64,8.3904,0.00503424,shallow,2021,8,10
12081,18,50,00,36,4.7196,0.00283176,shallow,2021,8,10
12081,19,00,00,17,2.2287,0.00133722,shallow,2021,8,10
12081,19,10,00,1,0.1311,7.866e-5,shallow,2021,8,10
12081,19,20,00,0,0,0,shallow,2021,8,10
12081,19,30,00,0,0,0,shallow,2021,8,10
12081,19,40,00,0,0,0,shallow,2021,8,10
12081,19,50,00,0,0,0,shallow,2021,8,10
12081,20,00,00,0,0,0,shallow,2021,8,10
12081,20,10,00,0,0,0,shallow,2021,8,10
12081,20,20,00,0,0,0,shallow,2021,8,10
12081,20,30,00,0,0,0,shallow,2021,8,10
12081,20,40,00,0,0,0,shallow,2021,8,10
12081,20,50,00,0,0,0,shallow,2021,8,10
12081,21,00,00,0,0,0,shallow,2021,8,10
12081,21,10,00,0,0,0,shallow,2021,8,10
12081,21,20,00,0,0,0,shallow,2021,8,10
12081,21,30,00,0,0,0,shallow,2021,8,10
12081,21,40,00,0,0,0,shallow,2021,8,10
12081,21,50,00,0,0,0,shallow,2021,8,10
12081,22,00,00,0,0,0,shallow,2021,8,10
12081,22,10,00,0,0,0,shallow,2021,8,10
12081,22,20,00,0,0,0,shallow,2021,8,10
12081,22,30,00,0,0,0,shallow,2021,8,10
12081,22,40,00,0,0,0,shallow,2021,8,10
12081,22,50,00,0,0,0,shallow,2021,8,10
12081,23,00,00,0,0,0,shallow,2021,8,10
12081,23,10,00,0,0,0,shallow,2021,8,10
12081,23,20,00,0,0,0,shallow,2021,8,10
12081,23,30,00,0,0,0,shallow,2021,8,10
12081,23,40,00,0,0,0,shallow,2021,8,10
12081,23,50,00,0,0,0,shallow,2021,8,10
12081,00,00,00,0,0,0,shallow,2021,8,10
12080,00,10,00,0,0,0,deep,2021,8,11
12080,00,20,00,0,0,0,deep,2021,8,11
12080,00,30,00,0,0,0,deep,2021,8,11
12080,00,40,00,0,0,0,deep,2021,8,11
12080,00,50,00,0,0,0,deep,2021,8,11
12080,01,00,00,0,0,0,deep,2021,8,11
12080,01,10,00,0,0,0,deep,2021,8,11
12080,01,20,00,0,0,0,deep,2021,8,11
12080,01,30,00,0,0,0,deep,2021,8,11
12080,01,40,00,0,0,0,deep,2021,8,11
12080,01,50,00,0,0,0,deep,2021,8,11
12080,02,00,00,0,0,0,deep,2021,8,11
12080,02,10,00,0,0,0,deep,2021,8,11
12080,02,20,00,0,0,0,deep,2021,8,11
12080,02,30,00,0,0,0,deep,2021,8,11
12080,02,40,00,0,0,0,deep,2021,8,11
12080,02,50,00,0,0,0,deep,2021,8,11
12080,03,00,00,0,0,0,deep,2021,8,11
12080,03,10,00,0,0,0,deep,2021,8,11
