Data from Control_Trend18_2.txt Node
Standard Time	Epoch Time	Value
HH:MM:SS:000	(msec since 01/01/1900)
12:52:01.380	1656521521380.000380000	0.02
12:52:01.635	1656521521635.000635000	0.02
12:52:01.896	1656521521896.000896000	0.01
12:52:02.145	1656521522145.000145000	0.01
12:52:02.400	1656521522400.000400000	0.01
12:52:02.657	1656521522657.000657000	0.01
12:52:02.910	1656521522910.000910000	0.02
12:52:03.165	1656521523165.000165000	0.01
12:52:03.420	1656521523420.000420000	0.02
12:52:03.675	1656521523675.000675000	0.02
12:52:03.930	1656521523930.000930000	0.01
12:52:04.185	1656521524185.000185000	0.02
12:52:04.446	1656521524446.000446000	0.02
12:52:04.692	1656521524692.000692000	0.01
12:52:04.950	1656521524950.000950000	0.02
12:52:05.205	1656521525205.000205000	0.01
12:52:05.460	1656521525460.000460000	0.02
12:52:05.715	1656521525715.000715000	0.02
12:52:05.970	1656521525970.000970000	0.01
12:52:06.225	1656521526225.000225000	0.01
12:52:06.481	1656521526481.000481000	0.02
12:52:06.735	1656521526735.000735000	0.02
12:52:06.990	1656521526990.000990000	0.01
12:52:07.244	1656521527244.000244000	0.01
12:52:07.500	1656521527500.000500000	0.02
12:52:07.755	1656521527755.000755000	0.01
12:52:08.010	1656521528010.000010000	0.01
12:52:08.265	1656521528265.000265000	0.01
12:52:08.521	1656521528521.000521000	0.02
12:52:08.775	1656521528775.000775000	0.01
12:52:09.030	1656521529030.000030000	0.02
12:52:09.285	1656521529285.000285000	0.01
12:52:09.540	1656521529540.000540000	0.02
12:52:09.795	1656521529795.000795000	0.01
12:52:10.050	1656521530050.000050000	0.01
12:52:10.305	1656521530305.000305000	0.02
12:52:10.562	1656521530562.000562000	0.02
12:52:10.814	1656521530814.000814000	0.01
12:52:11.071	1656521531071.000071000	0.01
12:52:11.325	1656521531325.000325000	0.02
12:52:11.580	1656521531580.000580000	0.02
12:52:11.835	1656521531835.000835000	0.02
12:52:12.090	1656521532090.000090000	0.01
12:52:12.345	1656521532345.000345000	0.01
12:52:12.599	1656521532599.000599000	0.01
12:52:12.854	1656521532854.000854000	0.01
12:52:13.110	1656521533110.000110000	0.01
12:52:13.365	1656521533365.000365000	0.01
12:52:13.620	1656521533620.000620000	0.02
12:52:13.876	1656521533876.000876000	0.02
12:52:14.131	1656521534131.000131000	0.02
12:52:14.386	1656521534386.000386000	0.01
12:52:14.640	1656521534640.000640000	0.01
12:52:14.895	1656521534895.000895000	0.01
12:52:15.150	1656521535150.000150000	0.01
12:52:15.405	1656521535405.000405000	0.02
12:52:15.660	1656521535660.000660000	0.01
12:52:15.916	1656521535916.000916000	0.01
12:52:16.171	1656521536171.000171000	0.01
12:52:16.426	1656521536426.000426000	0.02
12:52:16.679	1656521536679.000679000	0.02
12:52:16.935	1656521536935.000935000	0.01
12:52:17.192	1656521537192.000192000	0.02
12:52:17.445	1656521537445.000445000	0.02
12:52:17.700	1656521537700.000700000	0.01
12:52:17.955	1656521537955.000955000	0.01
12:52:18.210	1656521538210.000210000	0.01
12:52:18.465	1656521538465.000465000	0.01
12:52:18.720	1656521538720.000720000	0.01
12:52:18.976	1656521538976.000976000	0.01
12:52:19.230	1656521539230.000230000	0.02
12:52:19.485	1656521539485.000485000	0.01
12:52:19.741	1656521539741.000741000	0.01
12:52:19.995	1656521539995.000995000	0.01
12:52:20.250	1656521540250.000250000	0.01
12:52:20.505	1656521540505.000505000	0.01
12:52:20.760	1656521540760.000760000	0.01
12:52:21.015	1656521541015.000015000	0.02
12:52:21.270	1656521541270.000270000	0.02
12:52:21.531	1656521541531.000531000	0.01
12:52:21.780	1656521541780.000780000	0.01
12:52:22.035	1656521542035.000035000	0.02
12:52:22.290	1656521542290.000290000	0.01
12:52:22.546	1656521542546.000546000	0.01
12:52:22.800	1656521542800.000800000	0.01
12:52:23.055	1656521543055.000055000	0.02
12:52:23.310	1656521543310.000310000	0.01
12:52:23.565	1656521543565.000565000	0.01
12:52:23.820	1656521543820.000820000	0.02
12:52:24.075	1656521544075.000075000	0.01
12:52:24.330	1656521544330.000330000	0.01
12:52:24.585	1656521544585.000585000	0.01
12:52:24.840	1656521544840.000840000	0.01
12:52:25.095	1656521545095.000095000	0.01
12:52:25.350	1656521545350.000350000	0.01
12:52:25.606	1656521545606.000606000	0.01
