 ,Area,Mean,Min,Max,Angle,Length
1,5.782E-5,129.028,10.215,189.000,-91.420,0.083
2,1.128E-4,158.537,28.619,221.675,-91.692,0.163
3,5.971E-5,157.882,0.000,221.893,-4.574,0.086
4,1.175E-4,176.260,1.114E-11,225.018,-3.013,0.170
5,0.006,153.910,0.000,239.000,0.000,0.000
6,0.020,182.705,0.000,243.000,0.000,0.000
7,5.876E-5,126.903,0.333,206.276,-90.932,0.085
8,1.156E-4,143.769,0.000,218.165,-91.650,0.167
9,5.308E-5,151.814,96.144,209.964,-0.516,0.076
10,1.085E-4,172.996,95.561,221.404,-0.754,0.157
11,0.005,153.150,0.000,242.000,0.000,0.000
12,0.019,175.355,0.000,242.000,0.000,0.000
13,5.355E-5,131.877,0.381,188.310,-91.023,0.077
14,9.668E-5,154.873,0.916,209.553,-89.718,0.140
15,5.687E-5,152.261,0.182,201.745,-0.481,0.082
16,8.483E-5,152.410,0.000,209.000,0.000,0.123
17,0.005,148.671,0.000,235.000,0.000,0.000
18,0.016,168.860,0.000,235.000,0.000,0.000
19,5.165E-5,74.642,0.000,140.333,-90.000,0.074
20,1.005E-4,149.149,0.333,213.000,-89.728,0.145
21,5.924E-5,142.965,0.333,207.667,0.000,0.085
22,8.483E-5,154.202,0.333,219.000,-0.644,0.123
23,0.006,151.820,0.000,229.000,0.000,0.000
24,0.014,169.310,0.000,231.000,0.000,0.000
25,6.445E-5,122.330,0.519,204.304,-88.303,0.093
26,1.028E-4,135.966,0.000,208.667,-89.204,0.149
27,5.497E-5,126.824,0.530,202.348,-0.498,0.079
28,9.051E-5,157.999,1.119,215.709,-0.603,0.131
29,0.006,151.536,0.000,228.000,0.000,0.000
30,0.016,173.396,0.000,240.000,0.000,0.000
