 ,Area,Mean,Min,Max,Angle,Length
1,5.341E-5,131.134,76.000,209.000,-90.000,0.073
2,9.845E-5,141.471,76.000,212.178,-91.532,0.135
3,5.813E-5,109.735,0.000,162.867,-1.042,0.080
4,1.184E-4,139.068,0.000,191.044,-0.255,0.163
5,0.005,125.850,0.000,217.000,0.000,0.000
6,0.017,146.854,0.000,217.000,0.000,0.000
7,5.813E-5,128.129,87.000,183.000,-90.000,0.080
8,1.053E-4,144.538,91.690,200.850,-90.286,0.145
9,6.022E-5,128.072,0.070,187.254,-1.507,0.083
10,1.184E-4,156.031,1.647,213.434,-1.018,0.163
11,0.005,136.292,0.000,203.000,0.000,0.000
12,0.021,165.768,0.000,231.000,0.000,0.000
13,5.446E-5,89.388,0.000,167.667,-90.000,0.075
14,7.907E-5,112.358,0.307,191.920,90.382,0.109
15,5.341E-5,102.948,0.663,179.498,-0.567,0.073
16,1.362E-4,138.496,0.386,207.000,-0.221,0.187
17,0.004,119.082,0.000,198.000,0.000,0.000
18,0.017,150.477,0.000,229.000,0.000,0.000
19,4.870E-5,103.156,77.609,141.333,-90.623,0.067
20,9.740E-5,125.043,77.339,184.182,-90.619,0.134
21,5.499E-5,119.253,0.000,175.103,-0.551,0.075
22,1.356E-4,140.345,0.000,196.310,0.888,0.187
23,0.005,119.844,0.000,194.000,0.000,0.000
24,0.020,151.067,0.000,222.000,0.000,0.000
25,5.080E-5,101.093,0.000,170.000,-90.597,0.069
26,7.803E-5,121.923,0.000,195.615,-89.613,0.107
27,6.913E-5,117.639,0.000,162.333,0.000,0.095
28,1.566E-4,154.321,0.333,200.007,0.192,0.216
29,0.005,135.117,0.000,204.000,0.000,0.000
30,0.021,161.003,0.000,223.000,0.000,0.000
