 ,Area,Mean,Min,Max,Angle,Length
1,6.676E-5,108.858,0.073,186.943,-90.932,0.090
2,1.324E-4,145.402,0.012,212.804,-91.870,0.180
3,4.469E-5,134.562,0.333,195.667,0.000,0.060
4,8.507E-5,155.634,0.333,213.312,-1.095,0.115
5,0.004,143.674,0.000,214.000,0.000,0.000
6,0.014,170.181,0.000,228.000,0.000,0.000
7,5.330E-5,126.276,0.000,212.000,-90.000,0.072
8,1.217E-4,167.922,45.041,219.013,-90.255,0.165
9,5.330E-5,141.625,0.156,183.190,0.585,0.072
10,1.228E-4,173.879,0.333,224.667,0.000,0.167
11,0.005,147.817,0.000,212.000,0.000,0.000
12,0.019,179.227,0.000,232.000,0.000,0.000
13,7.645E-5,121.389,0.400,179.404,-88.375,0.104
14,1.303E-4,150.545,0.000,216.000,-90.000,0.177
15,7.107E-5,148.770,0.000,208.000,0.000,0.096
16,1.443E-4,173.053,0.241,220.667,0.858,0.196
17,0.006,151.227,0.000,224.000,0.000,0.000
18,0.028,181.113,0.000,240.000,0.000,0.000
19,5.061E-5,128.298,0.333,179.667,-90.000,0.068
20,1.233E-4,151.933,0.170,205.404,-88.995,0.167
21,4.415E-5,144.618,111.000,203.333,0.000,0.059
22,1.254E-4,172.464,119.078,213.333,-0.494,0.170
23,0.005,149.750,0.000,222.000,0.000,0.000
24,0.023,175.611,0.000,226.000,0.000,0.000
25,5.815E-5,137.358,0.000,194.667,-90.000,0.079
26,1.249E-4,165.773,0.333,209.030,-89.752,0.169
27,5.761E-5,132.083,0.000,190.912,-0.541,0.078
28,1.238E-4,168.967,0.667,201.525,-0.250,0.168
29,0.005,159.645,0.000,216.000,0.000,0.000
30,0.021,180.711,0.000,223.000,0.000,0.000
