 ,Area,Mean,Min,Max,Angle,Length
1,5.288E-5,142.142,62.667,165.724,-91.562,0.076
2,1.058E-4,160.334,116.176,190.757,-89.741,0.153
3,5.383E-5,136.313,92.333,170.000,0.000,0.077
4,1.220E-4,160.394,107.604,203.239,0.225,0.176
5,0.005,143.907,0.000,193.000,0.000,0.000
6,0.022,166.690,0.000,205.000,0.000,0.000
7,4.859E-5,111.422,0.000,185.333,-90.000,0.070
8,9.338E-5,163.944,126.795,194.436,-91.469,0.135
9,5.098E-5,144.517,0.667,186.333,0.000,0.073
10,1.372E-4,157.328,0.333,188.333,0.000,0.198
11,0.004,147.261,0.000,207.000,0.000,0.000
12,0.021,169.069,0.000,207.000,0.000,0.000
13,5.765E-5,124.472,89.444,151.083,-89.523,0.083
14,1.129E-4,140.409,92.000,174.667,-90.000,0.163
15,6.241E-5,121.912,0.000,163.395,-0.881,0.090
16,1.520E-4,140.227,1.610,199.516,0.721,0.220
17,0.005,130.566,0.000,184.000,0.000,0.000
18,0.030,156.379,0.000,206.000,0.000,0.000
19,5.050E-5,155.044,29.038,183.952,-91.637,0.073
20,9.338E-5,159.580,62.829,188.368,-92.056,0.135
21,5.050E-5,152.123,0.606,193.924,-2.182,0.073
22,1.129E-4,166.281,0.638,195.667,-0.486,0.163
23,0.004,153.444,0.000,207.000,0.000,0.000
24,0.019,169.354,0.000,207.000,0.000,0.000
25,4.192E-5,107.371,0.000,162.667,-90.000,0.060
26,8.099E-5,132.183,0.525,185.821,-89.661,0.117
27,5.526E-5,127.914,0.333,179.667,0.000,0.079
28,1.205E-4,152.756,0.149,199.107,0.227,0.174
29,0.004,138.139,0.000,187.000,0.000,0.000
30,0.016,156.303,0.000,204.000,0.000,0.000
