 ,Area,Mean,Min,Max,Angle,Length
1,5.464E-5,150.312,119.740,183.905,-91.051,0.077
2,1.103E-4,161.444,122.593,214.027,-89.741,0.156
3,5.613E-5,133.053,0.333,191.393,-0.512,0.079
4,9.984E-5,153.237,0.000,195.667,0.000,0.141
5,0.005,145.419,0.000,219.000,0.000,0.000
6,0.017,161.277,0.000,227.000,0.000,0.000
7,6.010E-5,130.504,0.000,175.333,-90.000,0.085
8,1.098E-4,149.815,0.515,203.370,-89.479,0.155
9,4.769E-5,127.094,0.333,163.333,0.000,0.067
10,7.997E-5,144.518,0.333,192.127,0.358,0.113
11,0.004,145.682,0.000,206.000,0.000,0.000
12,0.014,166.789,0.000,219.000,0.000,0.000
13,4.868E-5,121.724,1.000,163.667,-90.000,0.068
14,9.289E-5,145.380,1.000,209.667,-90.000,0.131
15,4.371E-5,140.727,0.667,183.333,0.000,0.061
16,8.097E-5,158.586,0.741,198.444,1.061,0.114
17,0.004,152.660,0.000,206.000,0.000,0.000
18,0.012,169.186,0.000,224.000,0.000,0.000
19,6.954E-5,120.983,0.000,189.000,-90.000,0.098
20,1.073E-4,149.732,1.771,219.333,-89.734,0.152
21,6.458E-5,153.009,123.362,180.140,0.444,0.091
22,1.152E-4,164.243,86.667,214.000,0.000,0.163
23,0.007,157.141,0.000,211.000,0.000,0.000
24,0.018,174.380,0.000,231.000,0.000,0.000
25,5.613E-5,134.794,0.333,205.333,-90.000,0.079
26,1.123E-4,155.748,0.425,203.360,-89.491,0.159
27,6.309E-5,152.042,0.000,188.000,0.000,0.089
28,1.157E-4,165.040,11.483,216.988,0.741,0.164
29,0.005,153.641,0.000,215.000,0.000,0.000
30,0.018,172.617,0.000,225.000,0.000,0.000
