 ,Area,Mean,Min,Max,Angle,Length
1,6.873E-5,126.533,91.075,156.667,-88.568,0.090
2,1.039E-4,149.093,104.223,190.667,-88.426,0.137
3,7.384E-5,126.210,0.000,169.000,0.000,0.097
4,1.216E-4,142.100,0.000,189.831,-0.269,0.161
5,0.007,141.456,0.000,197.000,0.000,0.000
6,0.018,159.407,0.000,228.000,0.000,0.000
7,6.475E-5,110.772,0.333,153.667,-90.000,0.085
8,1.170E-4,127.434,0.000,183.333,-90.000,0.154
9,7.157E-5,123.874,0.413,180.827,0.917,0.094
10,1.091E-4,138.326,1.333,203.000,0.000,0.144
11,0.007,135.965,0.000,202.000,0.000,0.000
12,0.018,153.759,0.000,210.000,0.000,0.000
13,6.702E-5,118.788,0.333,172.667,-90.000,0.088
14,1.091E-4,134.238,0.351,190.145,-89.100,0.144
15,6.532E-5,123.975,1.333,175.614,1.507,0.086
16,1.022E-4,143.611,0.611,195.354,0.320,0.135
17,0.005,138.905,0.000,199.000,0.000,0.000
18,0.015,157.413,0.000,235.000,0.000,0.000
19,7.668E-5,116.499,1.617,149.505,-89.572,0.101
20,1.267E-4,129.951,0.342,174.263,-88.710,0.167
21,8.009E-5,131.849,1.333,182.667,0.000,0.106
22,1.153E-4,134.814,0.079,184.682,1.418,0.152
23,0.007,133.459,0.000,191.000,0.000,0.000
24,0.021,152.956,0.000,206.000,0.000,0.000
25,7.270E-5,132.091,0.633,176.785,-90.902,0.096
26,1.238E-4,145.835,0.333,185.000,-90.264,0.164
27,6.816E-5,125.603,0.000,180.000,0.000,0.090
28,1.187E-4,136.520,0.000,193.333,0.000,0.157
29,0.007,140.271,0.000,195.000,0.000,0.000
30,0.018,154.528,0.000,203.000,0.000,0.000
