 ,Area,Mean,Min,Max,Angle,Length
1,6.782E-5,108.585,0.000,167.667,-90.000,0.098
2,1.067E-4,130.101,0.000,183.411,-91.534,0.154
3,7.447E-5,131.688,88.846,177.538,-1.469,0.107
4,1.181E-4,142.517,90.817,181.570,-1.848,0.171
5,0.007,132.804,0.000,191.000,0.000,0.000
6,0.021,150.638,0.000,209.000,0.000,0.000
7,7.636E-5,123.211,0.333,183.000,-90.000,0.110
8,1.257E-4,141.787,0.333,184.970,-90.434,0.182
9,6.498E-5,137.758,4.725,182.941,-1.685,0.094
10,1.124E-4,145.818,0.489,187.000,0.486,0.163
11,0.008,134.377,0.000,196.000,0.000,0.000
12,0.024,154.185,0.000,210.000,0.000,0.000
13,6.593E-5,117.571,1.000,165.000,-90.000,0.095
14,1.190E-4,138.846,0.072,188.299,-91.375,0.172
15,7.257E-5,124.619,1.667,178.000,0.000,0.105
16,1.010E-4,138.094,0.340,185.912,-0.541,0.146
17,0.008,141.403,0.000,194.000,0.000,0.000
18,0.021,157.035,0.000,207.000,0.000,0.000
19,7.067E-5,105.518,0.640,156.396,-93.094,0.102
20,1.285E-4,129.168,0.089,172.378,-90.849,0.186
21,6.877E-5,125.252,77.000,172.375,-0.796,0.099
22,9.344E-5,131.159,76.224,188.000,-1.169,0.135
23,0.009,128.357,0.000,187.000,0.000,0.000
24,0.021,144.746,0.000,203.000,0.000,0.000
25,7.067E-5,119.917,0.081,176.964,-91.548,0.102
26,1.081E-4,137.042,94.652,181.096,-94.050,0.156
27,6.403E-5,114.126,3.333,170.000,0.000,0.092
28,9.154E-5,131.249,0.722,181.875,-1.193,0.132
29,0.008,128.406,0.000,194.000,0.000,0.000
30,0.018,147.181,0.000,202.000,0.000,0.000
