 ,Area,Mean,Min,Max,Angle,Length
1,6.026E-5,137.811,0.550,206.923,-91.958,0.084
2,1.216E-4,189.269,3.902,218.291,-90.967,0.169
3,6.793E-5,172.063,0.667,215.333,0.000,0.094
4,1.481E-4,188.606,0.333,222.751,1.189,0.207
5,0.007,184.654,0.000,236.000,0.000,0.000
6,0.028,197.167,0.000,236.000,0.000,0.000
7,6.231E-5,152.331,1.000,199.333,-90.000,0.086
8,1.210E-4,174.556,1.333,214.333,-90.000,0.169
9,7.405E-5,159.592,0.417,203.583,-0.398,0.103
10,1.425E-4,174.119,0.134,211.091,-0.206,0.199
11,0.007,172.097,0.000,232.000,0.000,0.000
12,0.027,187.404,0.000,233.000,0.000,0.000
13,6.026E-5,156.545,110.667,193.667,-90.000,0.084
14,1.093E-4,167.383,123.000,200.000,-90.000,0.152
15,6.231E-5,141.678,0.000,180.667,0.000,0.086
16,1.272E-4,174.627,0.844,211.906,-0.693,0.177
17,0.006,165.568,0.000,233.000,0.000,0.000
18,0.023,180.563,0.000,234.000,0.000,0.000
19,6.231E-5,110.376,0.281,193.523,-90.474,0.086
20,1.333E-4,147.238,0.333,218.333,-90.000,0.186
21,6.793E-5,139.875,0.000,197.333,0.000,0.094
22,1.353E-4,169.096,0.326,217.409,0.217,0.189
23,0.006,163.769,0.000,219.000,0.000,0.000
24,0.029,183.626,0.000,234.000,0.000,0.000
25,6.333E-5,147.706,1.480,203.992,-90.932,0.088
26,1.200E-4,153.213,0.573,205.385,-90.735,0.167
27,6.333E-5,151.080,112.967,181.772,0.466,0.088
28,1.256E-4,161.981,110.667,193.000,0.000,0.175
29,0.007,154.167,0.000,220.000,0.000,0.000
30,0.023,172.188,0.000,222.000,0.000,0.000
