 ,Area,Mean,Min,Max,Angle,Length
1,7.831E-5,98.712,36.667,138.667,-90.000,0.104
2,1.296E-4,118.839,35.134,185.582,-90.250,0.172
3,8.507E-5,106.645,0.569,170.520,0.764,0.113
4,1.437E-4,125.030,0.667,184.488,0.451,0.191
5,0.010,112.158,0.000,189.000,0.000,0.000
6,0.027,138.062,0.000,206.000,0.000,0.000
7,7.944E-5,99.693,0.795,166.869,-89.591,0.105
8,1.414E-4,120.510,0.333,195.667,-90.000,0.188
9,7.380E-5,101.621,0.333,152.000,0.000,0.098
10,1.279E-4,115.178,0.363,187.584,2.027,0.170
11,0.009,111.257,0.000,192.000,0.000,0.000
12,0.028,138.368,0.000,214.000,0.000,0.000
13,8.056E-5,106.678,0.000,167.000,-90.000,0.107
14,1.301E-4,124.009,0.000,193.333,-90.000,0.173
15,7.718E-5,109.178,0.179,167.333,0.421,0.102
16,1.194E-4,129.275,0.000,192.667,0.000,0.158
17,0.008,117.454,0.000,196.000,0.000,0.000
18,0.021,139.021,0.000,218.000,0.000,0.000
19,7.211E-5,90.466,0.333,187.320,-89.549,0.095
20,1.149E-4,111.175,0.000,197.333,-90.000,0.152
21,6.479E-5,104.788,0.129,189.450,0.503,0.086
22,1.290E-4,132.941,0.760,188.608,-1.256,0.171
23,0.006,118.429,0.000,202.000,0.000,0.000
24,0.023,143.078,0.000,219.000,0.000,0.000
25,6.648E-5,124.331,81.835,164.593,-90.979,0.088
26,1.217E-4,132.611,0.000,181.667,-90.000,0.161
27,8.169E-5,104.120,0.333,183.389,0.796,0.108
28,1.330E-4,122.003,1.000,179.513,0.244,0.176
29,0.008,125.434,0.000,199.000,0.000,0.000
30,0.024,146.739,0.000,204.000,0.000,0.000
