 ,Area,Mean,Min,Max,Angle,Length
1,5.062E-5,114.022,0.000,201.333,-90.000,0.072
2,7.057E-5,130.720,0.000,195.000,-90.000,0.100
3,5.110E-5,137.604,0.641,179.308,2.203,0.073
4,8.517E-5,148.780,1.000,190.644,-0.329,0.121
5,0.004,151.617,0.000,219.000,0.000,0.000
6,0.011,165.864,0.000,219.000,0.000,0.000
7,5.646E-5,148.805,0.000,193.667,-90.000,0.080
8,9.977E-5,165.060,0.333,211.641,-89.438,0.142
9,5.889E-5,139.399,0.000,192.667,0.000,0.084
10,1.027E-4,153.023,0.483,208.010,0.273,0.147
11,0.006,154.196,0.000,218.000,0.000,0.000
12,0.018,176.056,0.000,238.000,0.000,0.000
13,4.916E-5,137.581,1.000,179.333,-90.000,0.070
14,7.787E-5,152.639,0.973,202.239,-89.279,0.111
15,4.770E-5,134.024,0.333,179.333,0.000,0.068
16,8.128E-5,151.881,0.578,218.263,-0.345,0.116
17,0.004,147.470,0.000,219.000,0.000,0.000
18,0.010,164.141,0.000,223.000,0.000,0.000
19,4.867E-5,117.216,1.000,148.111,-91.736,0.069
20,9.344E-5,143.977,0.333,194.012,-90.600,0.133
21,5.062E-5,124.243,0.285,187.168,-0.556,0.072
22,8.225E-5,140.519,0.000,191.000,0.000,0.117
23,0.004,144.010,0.000,214.000,0.000,0.000
24,0.011,162.465,0.000,222.000,0.000,0.000
25,4.526E-5,110.649,0.000,193.667,-90.000,0.064
26,8.225E-5,142.572,0.000,196.667,-90.000,0.117
27,4.867E-5,119.137,0.000,177.333,0.000,0.069
28,9.101E-5,153.555,110.204,196.075,-0.308,0.130
29,0.003,136.477,0.000,204.000,0.000,0.000
30,0.009,156.090,0.000,218.000,0.000,0.000
