 ,Area,Mean,Min,Max,Angle,Length
1,6.084E-5,111.813,7.481,146.333,-90.996,0.083
2,1.191E-4,123.779,0.457,164.847,-91.521,0.164
3,6.084E-5,106.879,0.333,154.667,0.000,0.083
4,1.196E-4,123.065,0.515,160.847,0.252,0.164
5,0.007,125.086,0.000,172.000,0.000,0.000
6,0.023,140.288,0.000,190.000,0.000,0.000
7,5.507E-5,91.248,0.000,152.000,-90.000,0.075
8,1.091E-4,118.130,0.280,166.072,-90.277,0.150
9,5.402E-5,118.239,12.961,155.451,1.123,0.074
10,9.965E-5,132.107,10.228,160.778,0.303,0.137
11,0.004,122.880,0.000,165.000,0.000,0.000
12,0.019,142.768,0.000,189.000,0.000,0.000
13,6.923E-5,99.561,0.000,152.667,-90.000,0.095
14,1.201E-4,119.174,0.000,165.316,-87.990,0.165
15,5.717E-5,119.520,0.691,152.556,1.061,0.078
16,1.096E-4,128.457,1.846,158.904,1.102,0.151
17,0.005,122.765,0.000,172.000,0.000,0.000
18,0.021,141.368,0.000,218.000,0.000,0.000
19,6.084E-5,123.905,80.667,159.333,-90.000,0.083
20,1.217E-4,140.124,76.000,184.333,-90.000,0.167
21,6.975E-5,124.185,0.818,155.182,-0.868,0.096
22,1.175E-4,140.582,105.685,168.244,-0.514,0.162
23,0.005,125.634,0.000,184.000,0.000,0.000
24,0.018,141.934,0.000,190.000,0.000,0.000
25,6.398E-5,113.227,0.000,157.000,-90.000,0.088
26,1.301E-4,134.831,0.000,173.750,-89.304,0.179
27,5.559E-5,125.267,2.333,167.000,0.000,0.076
28,9.703E-5,136.650,0.370,176.504,0.934,0.133
29,0.005,131.467,0.000,179.000,0.000,0.000
30,0.018,148.402,0.000,181.000,0.000,0.000
