 ,Area,Mean,Min,Max,Angle,Length
1,6.824E-5,159.045,102.280,212.333,-89.563,0.094
2,1.158E-4,172.508,97.288,215.559,-91.028,0.160
3,6.928E-5,158.168,0.216,211.975,-1.723,0.096
4,1.168E-4,166.704,0.000,225.378,-1.782,0.162
5,0.007,161.878,0.000,232.000,0.000,0.000
6,0.021,185.240,0.000,232.000,0.000,0.000
7,6.462E-5,167.115,122.667,221.333,-90.000,0.089
8,1.215E-4,175.231,121.504,219.084,-90.245,0.168
9,6.617E-5,145.906,0.333,205.000,0.000,0.091
10,1.112E-4,161.386,0.333,222.495,-0.803,0.154
11,0.007,153.568,0.000,231.000,0.000,0.000
12,0.020,176.549,0.000,231.000,0.000,0.000
13,6.152E-5,114.098,0.000,173.667,-90.000,0.085
14,1.277E-4,146.405,0.333,213.786,-90.233,0.177
15,6.100E-5,151.661,0.333,215.000,0.000,0.084
16,1.055E-4,170.851,0.862,224.033,0.282,0.146
17,0.006,148.395,0.000,220.000,0.000,0.000
18,0.020,175.531,0.000,232.000,0.000,0.000
19,5.945E-5,131.075,1.000,194.333,-90.000,0.082
20,1.127E-4,170.612,0.333,216.000,-90.000,0.156
21,6.721E-5,136.487,0.000,192.000,0.000,0.093
22,1.153E-4,169.031,0.000,221.577,0.774,0.160
23,0.007,153.638,0.000,230.000,0.000,0.000
24,0.020,177.715,0.000,235.000,0.000,0.000
25,6.152E-5,160.964,99.333,200.333,-90.000,0.085
26,1.205E-4,169.200,110.667,216.333,-90.000,0.167
27,6.514E-5,140.948,0.019,208.331,-0.917,0.090
28,1.256E-4,149.498,3.556,213.127,0.474,0.174
29,0.007,143.437,0.000,222.000,0.000,0.000
30,0.023,173.416,0.000,230.000,0.000,0.000
