Data from Ofra_1a_PS_4CX12_Reflection_1.txt Node
Date: Tue Jul 20 10:55:36 EDT 2021
User: Adam
Spectrometer: FLMT01687
Trigger mode: 0
Integration Time (sec): 1.004000E0
Scans to average: 2
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 2
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
179.494	-407.11
179.716	-591.6
179.937	1212.71
180.158	-1751.59
180.38	176.43
180.601	94.03
180.823	52.91
181.044	-5.07
181.265	-139.86
181.486	178.62
181.708	143.15
181.929	-6527.27
182.15	30.18
182.372	261.08
182.593	405.01
182.814	-352.8
183.035	-25.78
183.257	7.13
183.478	-1.25
183.699	-16.81
183.92	-25.73
184.141	-38.92
184.363	-62.12
184.584	-65.34
184.805	-3.01
185.026	16.18
185.247	10.98
185.468	16.98
185.689	25.51
185.91	-13.59
186.132	8.97
186.353	18.33
186.574	40.15
186.795	52.21
187.016	57.85
187.237	55.02
187.458	24.04
187.679	-7.01
187.9	-7.25
188.121	-9.24
188.342	10.78
188.563	18.68
188.784	43.76
189.005	25.77
189.226	23.22
189.447	13.39
189.667	15.56
189.888	-11.66
190.109	-25.23
190.33	-1.22
190.551	-17.78
190.772	-3.67
190.993	22.23
191.214	41.21
191.434	-11.81
191.655	13.26
191.876	21.29
192.097	46.47
192.318	50.07
192.538	37.94
192.759	31.35
192.98	22.59
193.201	-5.38
193.421	-15.88
193.642	2.88
193.863	3.69
194.083	-2.68
194.304	4.55
194.525	12.11
194.745	9.7
194.966	10.68
195.187	14.52
195.407	26.95
195.628	13.56
195.848	5.57
196.069	-8.35
196.29	-7.92
196.51	-43.72
196.731	-53.84
196.951	-73.31
197.172	-57.42
197.392	-78.38
197.613	-26.89
197.833	-41.45
198.054	-28.09
198.274	-21.82
198.495	-8.75
198.715	-0.55
198.936	28.35
199.156	34.04
199.377	34.51
199.597	35.35
199.817	44.17
200.038	36.23
200.258	45.03
200.479	52.4
200.699	61.75
200.919	44.28
201.14	38.88
201.36	21.69
201.58	15.42
201.801	-4.13
202.021	-12.87
202.241	7.61
202.461	3.71
202.682	30.52
202.902	38.95
203.122	45.04
203.342	31.86
203.563	17.37
203.783	-12.37
204.003	-31.27
204.223	-24.34
204.443	-21.81
204.663	-23.44
204.884	16.22
205.104	13.34
205.324	8.99
205.544	-37.98
205.764	2.36
205.984	-34.48
206.204	-22.53
