 ,Area,Mean,Min,Max,Angle,Length
1,4.850E-4,124.697,0.135,213.173,-89.659,0.494
2,3.045E-4,118.665,2.333,177.489,-90.181,0.310
3,4.630E-4,157.232,0.333,218.000,-1.429,0.472
4,3.006E-4,129.454,0.333,178.506,-1.285,0.306
5,0.179,168.323,0.000,239.000,0.000,0.000
6,0.072,141.396,0.000,239.000,0.000,0.000
7,3.919E-4,144.562,16.982,192.242,-89.015,0.399
8,2.497E-4,110.678,0.000,186.333,-88.894,0.254
9,6.051E-4,145.210,0.395,188.529,0.364,0.616
10,3.698E-4,147.813,1.000,204.010,0.597,0.376
11,0.186,142.833,0.000,219.000,0.000,0.000
12,0.073,132.091,0.000,219.000,0.000,0.000
13,4.101E-4,132.967,0.000,179.333,-90.672,0.418
14,3.045E-4,120.953,0.000,181.000,-90.000,0.310
15,4.735E-4,136.423,0.000,197.000,0.000,0.482
16,2.968E-4,136.698,0.333,202.667,0.000,0.302
17,0.170,156.087,0.000,219.000,0.000,0.000
18,0.071,138.334,0.000,219.000,0.000,0.000
19,5.023E-4,116.710,0.097,174.531,-89.122,0.512
20,3.237E-4,150.666,1.333,189.984,-89.318,0.329
21,4.245E-4,135.216,0.333,180.770,-0.260,0.432
22,3.045E-4,118.605,0.000,183.000,0.000,0.310
23,0.174,139.243,0.000,211.000,0.000,0.000
24,0.078,123.724,0.000,204.000,0.000,0.000
25,3.852E-4,149.899,0.287,193.083,-89.714,0.392
26,2.305E-4,129.940,0.333,192.530,-90.240,0.234
27,3.583E-4,162.767,1.333,197.323,2.770,0.365
28,2.324E-4,127.898,0.598,194.481,0.951,0.236
29,0.125,168.202,0.000,218.000,0.000,0.000
30,0.045,151.718,0.000,218.000,0.000,0.000
