 ,Area,Mean,Min,Max,Angle,Length
1,3.627E-4,140.252,4.021,175.849,-91.936,0.359
2,2.333E-4,127.419,1.421,169.667,-92.261,0.230
3,4.493E-4,154.238,0.333,190.333,0.000,0.444
4,2.496E-4,148.541,0.333,185.579,-0.939,0.246
5,0.122,153.827,0.000,214.000,0.000,0.000
6,0.043,148.919,0.000,214.000,0.000,0.000
7,4.116E-4,149.809,0.826,189.569,-91.706,0.407
8,2.547E-4,150.447,114.592,191.229,-91.840,0.251
9,4.147E-4,157.680,0.333,193.000,0.000,0.410
10,2.496E-4,142.576,0.327,187.712,0.704,0.246
11,0.133,166.069,0.000,221.000,0.000,0.000
12,0.043,151.702,0.000,216.000,0.000,0.000
13,3.607E-4,149.195,0.992,201.907,-91.623,0.356
14,2.180E-4,122.034,0.333,193.451,-91.614,0.215
15,4.463E-4,151.646,0.667,201.067,-0.393,0.441
16,1.987E-4,138.585,1.361,197.000,0.295,0.196
17,0.132,153.963,0.000,221.000,0.000,0.000
18,0.033,147.424,0.000,221.000,0.000,0.000
19,3.627E-4,102.169,0.000,180.667,-90.000,0.358
20,2.150E-4,116.080,0.333,201.919,-90.273,0.212
21,4.035E-4,132.809,0.667,178.841,-0.145,0.399
22,2.323E-4,119.533,0.667,167.667,0.252,0.229
23,0.131,137.361,0.000,217.000,0.000,0.000
24,0.038,124.805,0.000,202.000,0.000,0.000
25,3.984E-4,169.343,7.713,211.569,-90.294,0.394
26,2.323E-4,159.035,97.333,198.000,-90.000,0.229
27,3.739E-4,167.768,2.784,219.113,-0.783,0.369
28,1.885E-4,168.547,0.797,219.601,-1.245,0.186
29,0.126,168.131,0.000,234.000,0.000,0.000
30,0.033,158.395,0.000,233.000,0.000,0.000
