Site Name:  SYD12080
Site Number:    1
Logger:     Integrating Light Sensor
Logger S/N:   12080
Logging Started On: 13/07/2021 10:00:00
Scan Time:  00:10:00
Data Saved on:  19/07/2021  15:44:37


Scan No ,Date,Time,       Integrating Light,        ,
        ,        ,        ,        Raw Value,Calibrated,

592,17/07/2021 , 12:40:00,143,143
593,17/07/2021 , 12:50:00,136,136
594,17/07/2021 , 13:00:00,133,133
595,17/07/2021 , 13:10:00,131,131
596,17/07/2021 , 13:20:00,129,129
597,17/07/2021 , 13:30:00,123,123
598,17/07/2021 , 13:40:00,125,125
599,17/07/2021 , 13:50:00,125,125
600,17/07/2021 , 14:00:00,50,50
601,17/07/2021 , 14:10:00,108,108
602,17/07/2021 , 14:20:00,91,91
603,17/07/2021 , 14:30:00,82,82
604,17/07/2021 , 14:40:00,81,81
605,17/07/2021 , 14:50:00,72,72
606,17/07/2021 , 15:00:00,65,65
607,17/07/2021 , 15:10:00,60,60
608,17/07/2021 , 15:20:00,58,58
609,17/07/2021 , 15:30:00,52,52
610,17/07/2021 , 15:40:00,46,46
611,17/07/2021 , 15:50:00,42,42
612,17/07/2021 , 16:00:00,37,37
613,17/07/2021 , 16:10:00,35,35
614,17/07/2021 , 16:20:00,31,31
615,17/07/2021 , 16:30:00,25,25
616,17/07/2021 , 16:40:00,16,16
617,17/07/2021 , 16:50:00,8,8
618,17/07/2021 , 17:00:00,8,8
619,17/07/2021 , 17:10:00,9,9
620,17/07/2021 , 17:20:00,7,7
621,17/07/2021 , 17:30:00,4,4
622,17/07/2021 , 17:40:00,2,2
623,17/07/2021 , 17:50:00,3,3
624,17/07/2021 , 18:00:00,2,2
625,17/07/2021 , 18:10:00,0,0
626,17/07/2021 , 18:20:00,0,0
627,17/07/2021 , 18:30:00,0,0
628,17/07/2021 , 18:40:00,0,0
629,17/07/2021 , 18:50:00,0,0
630,17/07/2021 , 19:00:00,0,0
631,17/07/2021 , 19:10:00,0,0
