
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.213	with	FireStingO2	(Firmware	3.10)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Oxygen Sensor Spot, FTC (normal range)	umol/l	OFF	SC7-538-194	3	OFF	27.000	ON	1013	35.000	80%	400x	10	ON fiber length	1.50	
Ch 2	Oxygen Sensor Spot, FTC (normal range)	umol/l	OFF	SC7-538-194	3	OFF	27.000	ON	1013	35.000	80%	400x	10	ON fiber length	2.00	
Ch 3	Oxygen Sensor Spot, FTC (normal range)	umol/l	OFF	SC7-538-194	3	OFF	27.000	ON	1013	35.000	80%	400x	10	ON fiber length	2.00	
Ch 4	Oxygen Sensor Spot, FTC (normal range)	umol/l	OFF	SC7-538-194	3	OFF	27.000	ON	1013	35.000	80%	400x	10	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	0.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	26.453	1018	100.000	20.950	50.396	20.191	0.804	0.122	4000	0.969	-0.056	0.694	0.000	-0.000303	
Ch 2	0% Calibration	Air with 100% Humidity or Air Saturated Water	26.162	26.514	1018	100.000	20.950	50.048	20.253	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	
Ch 3	0% Calibration	Air with 100% Humidity or Air Saturated Water	26.407	26.522	1018	100.000	20.950	49.297	21.437	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	
Ch 4	0% Calibration	Air with 100% Humidity or Air Saturated Water	26.346	26.525	1018	100.000	20.950	50.253	20.157	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	
Data	Smoothing:	10	
Date:	7/24/2021	
			 	Oxygen	Oxygen	Oxygen	Oxygen	Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
7/24/2021	15:09:21	0.00		136.30	139.77	137.65	142.08	27.000	27.000	27.000	27.000	1012.97	43.418	---	---	---	24.673	24.441	25.800	24.170	333.335	153.892	170.128	292.431	5.250	5.609	5.686	6.867	
7/24/2021	15:09:31	10.00		136.43	139.79	137.59	142.12	27.000	27.000	27.000	27.000	1012.95	43.482	---	---	---	24.662	24.440	25.805	24.167	333.349	153.879	170.132	292.445	5.036	5.514	6.036	6.691	
7/24/2021	15:09:41	20.00		136.27	139.81	137.66	142.19	27.000	27.000	27.000	27.000	1012.96	43.512	---	---	---	24.675	24.438	25.799	24.161	333.365	153.887	170.132	292.427	5.055	5.695	5.766	6.699	
7/24/2021	15:09:51	30.00		136.31	139.72	137.60	142.12	27.000	27.000	27.000	27.000	1012.95	43.336	---	---	---	24.672	24.446	25.804	24.166	333.374	153.881	170.155	292.454	4.795	5.646	5.985	6.434	
7/24/2021	15:10:01	40.00		136.49	139.73	137.58	141.99	27.000	27.000	27.000	27.000	1012.93	43.279	---	---	---	24.657	24.445	25.806	24.177	333.368	153.898	170.147	292.488	4.902	5.590	6.063	6.246	
7/24/2021	15:10:11	50.00		136.41	139.85	137.55	142.16	27.000	27.000	27.000	27.000	1012.92	43.386	---	---	---	24.663	24.435	25.808	24.164	333.349	153.907	170.176	292.475	4.881	5.523	5.976	6.442	
7/24/2021	15:10:21	60.00		136.38	139.83	137.56	142.21	27.000	27.000	27.000	27.000	1012.92	43.283	---	---	---	24.666	24.437	25.807	24.160	333.358	153.915	170.162	292.460	5.010	5.398	5.803	6.714	
7/24/2021	15:10:31	70.00		136.30	139.80	137.51	142.21	27.000	27.000	27.000	27.000	1012.90	43.341	---	---	---	24.673	24.439	25.812	24.160	333.376	153.907	170.161	292.459	4.684	5.622	5.752	6.763	
7/24/2021	15:10:41	80.00		136.28	139.69	137.54	142.11	27.000	27.000	27.000	27.000	1012.90	43.287	---	---	---	24.675	24.448	25.809	24.167	333.352	153.932	170.179	292.452	5.140	5.639	5.859	6.536	
7/24/2021	15:10:51	90.00		136.36	139.77	137.51	142.15	27.000	27.000	27.000	27.000	1012.88	43.238	---	---	---	24.668	24.442	25.811	24.164	333.415	153.911	170.177	292.438	5.074	5.335	5.921	6.325	
7/24/2021	15:11:01	100.00		136.30	139.74	137.53	142.08	27.000	27.000	27.000	27.000	1012.91	43.269	---	---	---	24.673	24.444	25.810	24.170	333.427	153.944	170.167	292.466	5.159	5.833	5.771	6.720	
7/24/2021	15:11:11	110.00		136.32	139.74	137.57	141.99	27.000	27.000	27.000	27.000	1012.89	43.167	---	---	---	24.671	24.445	25.806	24.177	333.404	153.937	170.177	292.509	5.332	5.447	5.950	6.928	
7/24/2021	15:11:21	120.00		136.26	139.69	137.37	142.18	27.000	27.000	27.000	27.000	1012.91	43.221	---	---	---	24.676	24.448	25.823	24.162	333.412	153.959	170.182	292.497	4.992	5.580	5.856	6.669	
7/24/2021	15:11:31	130.00		136.32	139.77	137.50	142.16	27.000	27.000	27.000	27.000	1012.89	43.654	---	---	---	24.672	24.442	25.812	24.163	333.439	153.942	170.215	292.500	5.227	5.753	5.657	6.806	
7/24/2021	15:11:41	140.00		136.36	139.69	137.43	142.08	27.000	27.000	27.000	27.000	1012.86	43.568	---	---	---	24.668	24.448	25.818	24.170	333.394	153.931	170.203	292.510	5.283	5.511	5.692	6.776	
7/24/2021	15:11:51	150.00		136.30	139.63	137.58	142.15	27.000	27.000	27.000	27.000	1012.88	43.385	---	---	---	24.673	24.453	25.806	24.164	333.416	153.964	170.229	292.514	5.247	5.452	5.970	6.979	
7/24/2021	15:12:01	160.00		136.26	139.70	137.44	142.07	27.000	27.000	27.000	27.000	1012.89	43.375	---	---	---	24.676	24.447	25.817	24.171	333.423	153.984	170.226	292.502	5.167	5.663	5.739	6.571	
7/24/2021	15:12:11	170.00		136.27	139.81	137.56	142.09	27.000	27.000	27.000	27.000	1012.86	43.291	---	---	---	24.675	24.438	25.807	24.169	333.459	153.949	170.236	292.498	5.146	5.615	6.094	6.325	
7/24/2021	15:12:21	180.00		136.38	139.65	137.52	142.03	27.000	27.000	27.000	27.000	1012.89	43.290	---	---	---	24.667	24.452	25.811	24.174	333.426	154.000	170.241	292.496	5.217	5.456	5.985	6.709	
7/24/2021	15:12:31	190.00		136.38	139.68	137.35	142.15	27.000	27.000	27.000	27.000	1012.86	43.396	---	---	---	24.666	24.449	25.825	24.164	333.439	153.967	170.245	292.498	5.108	5.455	5.872	6.772	
7/24/2021	15:12:41	200.00		136.28	139.72	137.46	142.11	27.000	27.000	27.000	27.000	1012.86	43.275	---	---	---	24.674	24.446	25.816	24.167	333.443	153.984	170.254	292.515	5.177	5.399	6.015	6.671	
7/24/2021	15:12:51	210.00		136.25	139.80	137.43	142.08	27.000	27.000	27.000	27.000	1012.87	43.127	---	---	---	24.677	24.440	25.818	24.170	333.414	153.950	170.247	292.501	4.825	5.489	6.188	6.269	
7/24/2021	15:13:01	220.00		136.35	139.55	137.49	142.03	27.000	27.000	27.000	27.000	1012.84	43.076	---	---	---	24.669	24.459	25.813	24.174	333.439	153.975	170.229	292.534	4.977	5.486	5.917	6.468	
7/24/2021	15:13:11	230.00		136.31	139.53	137.40	142.16	27.000	27.000	27.000	27.000	1012.85	42.989	---	---	---	24.672	24.461	25.820	24.164	333.425	153.962	170.241	292.470	5.067	5.407	5.678	6.853	
7/24/2021	15:13:21	240.00		136.37	139.60	137.41	142.06	27.000	27.000	27.000	27.000	1012.84	43.036	---	---	---	24.667	24.456	25.820	24.171	333.412	153.973	170.227	292.489	4.990	5.533	6.084	6.473	
7/24/2021	15:13:31	250.00		136.25	139.70	137.30	142.19	27.000	27.000	27.000	27.000	1012.81	42.954	---	---	---	24.677	24.448	25.829	24.161	333.425	154.003	170.224	292.460	5.144	5.581	5.712	6.616	
7/24/2021	15:13:41	260.00		136.31	139.75	137.38	142.08	27.000	27.000	27.000	27.000	1012.83	42.852	---	---	---	24.672	24.443	25.822	24.170	333.383	153.976	170.248	292.488	4.889	5.514	5.886	6.593	
7/24/2021	15:13:51	270.00		136.24	139.62	137.30	142.12	27.000	27.000	27.000	27.000	1012.85	42.689	---	---	---	24.678	24.454	25.828	24.166	333.422	154.003	170.266	292.531	4.935	5.279	5.959	6.748	
7/24/2021	15:14:01	280.00		136.35	139.73	137.42	142.03	27.000	27.000	27.000	27.000	1012.84	42.476	---	---	---	24.669	24.445	25.819	24.174	333.930	154.058	170.283	292.455	5.086	5.473	5.957	6.915	
7/24/2021	15:14:11	290.00		136.20	139.71	137.31	142.13	27.000	27.000	27.000	27.000	1012.83	42.464	---	---	---	24.681	24.446	25.828	24.166	333.106	154.034	170.298	292.466	4.934	5.538	6.096	6.550	
7/24/2021	15:14:21	300.02		136.25	139.53	137.44	142.09	27.000	27.000	27.000	27.000	1012.83	42.477	---	---	---	24.677	24.461	25.818	24.169	333.066	154.039	170.276	292.452	5.126	5.481	5.937	6.793	
7/24/2021	15:14:31	310.00		136.22	139.53	137.41	142.05	27.000	27.000	27.000	27.000	1012.80	42.445	---	---	---	24.679	24.461	25.820	24.172	333.076	154.052	170.315	292.468	5.397	5.435	5.986	6.843	
7/24/2021	15:14:41	320.00		136.23	139.56	137.29	142.09	27.000	27.000	27.000	27.000	1012.83	42.448	---	---	---	24.678	24.459	25.829	24.169	333.056	154.064	170.323	292.466	4.865	5.682	5.968	6.658	
7/24/2021	15:14:51	330.00		136.25	139.70	137.36	141.97	27.000	27.000	27.000	27.000	1012.82	42.375	---	---	---	24.677	24.447	25.824	24.179	333.117	154.053	170.367	292.492	5.193	5.633	5.773	6.709	
7/24/2021	15:15:01	340.00		136.25	139.65	137.39	142.02	27.000	27.000	27.000	27.000	1012.82	42.329	---	---	---	24.676	24.451	25.822	24.175	333.078	154.065	170.315	292.465	5.399	5.511	5.831	6.728	
7/24/2021	15:15:11	350.00		136.29	139.46	137.35	142.15	27.000	27.000	27.000	27.000	1012.86	42.167	---	---	---	24.674	24.467	25.825	24.165	333.079	154.052	170.318	292.496	4.954	5.500	5.874	6.639	
7/24/2021	15:15:21	360.00		136.31	139.50	137.43	142.07	27.000	27.000	27.000	27.000	1012.85	42.247	---	---	---	24.672	24.463	25.818	24.171	333.060	154.095	170.324	292.493	4.923	5.574	5.965	6.653	
7/24/2021	15:15:31	370.00		136.30	139.62	137.25	142.11	27.000	27.000	27.000	27.000	1012.79	42.290	---	---	---	24.672	24.454	25.833	24.168	333.126	154.080	170.324	292.443	5.156	5.642	5.769	6.807	
7/24/2021	15:15:41	380.00		136.28	139.64	137.32	142.02	27.000	27.000	27.000	27.000	1012.84	42.371	---	---	---	24.675	24.452	25.827	24.174	333.117	154.085	170.320	292.521	5.198	5.424	5.776	6.886	
7/24/2021	15:15:51	390.00		136.27	139.57	137.21	141.96	27.000	27.000	27.000	27.000	1012.84	42.316	---	---	---	24.675	24.458	25.836	24.180	333.111	154.072	170.371	292.509	5.090	5.421	5.911	6.661	
7/24/2021	15:16:01	400.00		136.24	139.48	137.21	142.08	27.000	27.000	27.000	27.000	1012.84	42.149	---	---	---	24.678	24.465	25.835	24.170	333.123	154.087	170.338	292.505	5.271	5.453	5.992	6.790	
7/24/2021	15:16:11	410.00		136.22	139.45	137.21	142.01	27.000	27.000	27.000	27.000	1012.81	42.144	---	---	---	24.679	24.468	25.836	24.175	333.120	154.080	170.341	292.530	5.130	5.535	5.896	6.627	
7/24/2021	15:16:21	420.00		136.24	139.57	137.16	142.15	27.000	27.000	27.000	27.000	1012.82	42.072	---	---	---	24.678	24.458	25.840	24.164	333.115	154.100	170.393	292.494	5.176	5.543	6.003	6.633	
7/24/2021	15:16:31	430.00		136.24	139.43	137.14	142.11	27.000	27.000	27.000	27.000	1012.82	41.987	---	---	---	24.677	24.469	25.842	24.168	333.152	154.107	170.371	292.507	5.215	5.341	5.901	6.789	
7/24/2021	15:16:41	440.00		136.13	139.60	137.19	142.09	27.000	27.000	27.000	27.000	1012.80	42.075	---	---	---	24.687	24.456	25.838	24.169	333.105	154.100	170.368	292.546	5.244	5.383	5.998	6.590	
7/24/2021	15:16:51	450.00		136.19	139.39	137.30	142.03	27.000	27.000	27.000	27.000	1012.79	42.138	---	---	---	24.682	24.472	25.829	24.174	333.153	154.122	170.400	292.534	5.093	5.547	5.886	6.625	
7/24/2021	15:17:01	460.00		136.24	139.34	137.16	142.08	27.000	27.000	27.000	27.000	1012.80	42.098	---	---	---	24.678	24.477	25.840	24.170	333.172	154.136	170.372	292.553	5.291	5.437	5.994	6.492	
7/24/2021	15:17:11	470.00		136.12	139.55	137.21	142.09	27.000	27.000	27.000	27.000	1012.80	42.088	---	---	---	24.687	24.460	25.836	24.169	333.201	154.139	170.422	292.568	5.502	5.429	5.806	6.771	
7/24/2021	15:17:21	480.00		136.18	139.52	137.11	142.06	27.000	27.000	27.000	27.000	1012.75	42.135	---	---	---	24.683	24.462	25.845	24.172	333.137	154.126	170.445	292.560	4.639	5.597	6.052	6.569	
7/24/2021	15:17:31	490.00		136.21	139.43	137.11	142.09	27.000	27.000	27.000	27.000	1012.78	42.030	---	---	---	24.680	24.469	25.845	24.169	333.198	154.176	170.425	292.615	5.015	5.643	5.905	6.599	
7/24/2021	15:17:41	500.00		136.26	139.36	137.24	141.99	27.000	27.000	27.000	27.000	1012.77	42.020	---	---	---	24.676	24.475	25.834	24.177	333.221	154.146	170.439	292.569	4.853	5.687	5.977	6.530	
7/24/2021	15:17:51	510.00		136.33	139.45	137.14	142.03	27.000	27.000	27.000	27.000	1012.79	42.380	---	---	---	24.670	24.468	25.842	24.174	333.250	154.184	170.472	292.611	4.998	5.460	5.863	6.827	
7/24/2021	15:18:01	520.00		136.23	139.42	137.14	142.08	27.000	27.000	27.000	27.000	1012.82	42.492	---	---	---	24.678	24.470	25.842	24.170	333.227	154.160	170.456	292.613	4.938	5.465	5.983	6.877	
7/24/2021	15:18:11	530.00		136.20	139.44	137.09	142.10	27.000	27.000	27.000	27.000	1012.78	42.602	---	---	---	24.681	24.468	25.846	24.169	333.303	154.185	170.473	292.644	5.292	5.670	5.856	6.847	
7/24/2021	15:18:21	540.00		136.14	139.41	137.23	141.96	27.000	27.000	27.000	27.000	1012.75	42.821	---	---	---	24.686	24.471	25.834	24.180	333.341	154.168	170.497	292.658	5.208	5.415	5.986	6.583	
7/24/2021	15:18:31	550.00		136.12	139.42	137.09	142.12	27.000	27.000	27.000	27.000	1012.76	42.878	---	---	---	24.688	24.470	25.846	24.166	333.293	154.179	170.505	292.692	4.704	5.560	6.034	6.662	
7/24/2021	15:18:41	560.00		136.14	139.40	137.14	141.96	27.000	27.000	27.000	27.000	1012.77	43.041	---	---	---	24.686	24.472	25.841	24.179	333.329	154.223	170.505	292.694	5.103	5.463	5.917	6.861	
7/24/2021	15:18:51	570.00		136.14	139.41	137.11	142.01	27.000	27.000	27.000	27.000	1012.79	43.114	---	---	---	24.686	24.471	25.844	24.175	333.324	154.237	170.545	292.691	5.147	5.662	5.977	6.503	
7/24/2021	15:19:01	580.00		136.15	139.42	137.05	142.02	27.000	27.000	27.000	27.000	1012.73	43.130	---	---	---	24.686	24.470	25.849	24.175	333.330	154.240	170.520	292.714	5.114	5.444	5.840	6.864	
7/24/2021	15:19:11	590.00		136.24	139.39	137.11	142.06	27.000	27.000	27.000	27.000	1012.77	43.153	---	---	---	24.678	24.472	25.844	24.171	333.390	154.255	170.543	292.748	5.207	5.647	5.720	6.806	
7/24/2021	15:19:21	600.00		136.23	139.31	137.01	142.01	27.000	27.000	27.000	27.000	1012.74	43.197	---	---	---	24.679	24.479	25.852	24.175	333.363	154.249	170.578	292.721	5.004	5.632	5.901	6.628	
7/24/2021	15:19:31	610.00		136.15	139.29	137.07	141.99	27.000	27.000	27.000	27.000	1012.76	43.312	---	---	---	24.686	24.480	25.847	24.177	333.427	154.261	170.573	292.748	5.115	5.538	5.996	6.685	
7/24/2021	15:19:41	620.00		136.08	139.25	136.99	141.92	27.000	27.000	27.000	27.000	1012.78	43.514	---	---	---	24.691	24.484	25.854	24.183	333.394	154.267	170.572	292.784	4.844	5.577	6.016	6.283	
7/24/2021	15:19:51	630.00		136.10	139.35	136.97	141.89	27.000	27.000	27.000	27.000	1012.77	43.614	---	---	---	24.689	24.475	25.855	24.185	333.456	154.265	170.581	292.765	4.933	5.490	5.900	6.694	
7/24/2021	15:20:01	640.00		136.19	139.27	137.03	141.95	27.000	27.000	27.000	27.000	1012.72	43.620	---	---	---	24.682	24.482	25.850	24.180	333.426	154.297	170.599	292.753	5.099	5.479	5.954	6.807	
7/24/2021	15:20:11	650.00		136.11	139.51	137.06	142.01	27.000	27.000	27.000	27.000	1012.74	43.537	---	---	---	24.689	24.463	25.848	24.175	333.448	154.257	170.594	292.765	5.243	5.601	6.069	6.389	
7/24/2021	15:20:21	660.00		136.15	139.46	136.98	141.93	27.000	27.000	27.000	27.000	1012.74	43.433	---	---	---	24.685	24.467	25.855	24.182	333.473	154.295	170.639	292.824	5.247	5.504	6.171	6.655	
7/24/2021	15:20:31	670.00		136.13	139.37	137.00	142.00	27.000	27.000	27.000	27.000	1012.74	43.546	---	---	---	24.687	24.474	25.853	24.176	333.459	154.297	170.631	292.817	4.976	5.778	5.921	6.461	
7/24/2021	15:20:41	680.00		136.09	139.27	136.92	141.99	27.000	27.000	27.000	27.000	1012.74	43.408	---	---	---	24.690	24.482	25.860	24.177	333.466	154.323	170.635	292.779	5.072	5.456	5.870	6.599	
7/24/2021	15:20:51	690.00		136.17	139.30	136.99	141.97	27.000	27.000	27.000	27.000	1012.74	43.403	---	---	---	24.684	24.480	25.853	24.179	333.526	154.328	170.632	292.828	5.264	5.469	6.099	6.696	
7/24/2021	15:21:01	700.00		136.18	139.33	137.10	141.97	27.000	27.000	27.000	27.000	1012.75	43.476	---	---	---	24.683	24.477	25.845	24.179	333.517	154.360	170.660	292.842	5.142	5.666	5.989	6.503	
7/24/2021	15:21:11	710.00		136.20	139.25	137.05	141.96	27.000	27.000	27.000	27.000	1012.73	43.372	---	---	---	24.681	24.483	25.849	24.180	333.543	154.331	170.676	292.858	5.514	5.486	6.034	6.903	
7/24/2021	15:21:21	720.00		136.19	139.23	136.89	141.99	27.000	27.000	27.000	27.000	1012.74	43.459	---	---	---	24.682	24.485	25.863	24.177	333.515	154.340	170.678	292.830	5.186	5.444	5.891	6.954	
7/24/2021	15:21:31	730.00		136.12	139.29	137.04	141.93	27.000	27.000	27.000	27.000	1012.73	43.362	---	---	---	24.688	24.481	25.850	24.182	333.487	154.325	170.701	292.869	4.788	5.402	6.117	6.894	
7/24/2021	15:21:41	740.00		136.12	139.26	136.95	141.98	27.000	27.000	27.000	27.000	1012.74	43.426	---	---	---	24.688	24.483	25.857	24.178	333.549	154.345	170.666	292.879	5.412	5.447	6.158	6.361	
7/24/2021	15:21:51	750.00		136.12	139.30	136.94	142.04	27.000	27.000	27.000	27.000	1012.71	43.440	---	---	---	24.688	24.479	25.858	24.173	333.549	154.382	170.703	292.860	5.027	5.631	6.059	6.343	
7/24/2021	15:22:01	760.00		136.16	139.27	136.80	141.95	27.000	27.000	27.000	27.000	1012.71	43.507	---	---	---	24.685	24.482	25.870	24.180	333.547	154.356	170.740	292.887	5.168	5.485	5.946	6.926	
7/24/2021	15:22:11	770.00		136.16	139.34	136.98	141.95	27.000	27.000	27.000	27.000	1012.74	43.320	---	---	---	24.685	24.476	25.855	24.180	333.506	154.353	170.728	292.865	5.299	5.674	6.154	6.932	
7/24/2021	15:22:21	780.00		136.23	139.23	136.89	141.89	27.000	27.000	27.000	27.000	1012.75	43.283	---	---	---	24.679	24.485	25.862	24.185	333.534	154.363	170.711	292.873	5.165	5.607	5.665	6.796	
7/24/2021	15:22:31	790.00		136.22	139.23	136.91	142.12	27.000	27.000	27.000	27.000	1012.70	43.188	---	---	---	24.680	24.486	25.861	24.167	333.547	154.366	170.724	292.919	5.363	5.456	6.005	6.939	
7/24/2021	15:22:41	800.00		136.09	139.29	136.81	142.07	27.000	27.000	27.000	27.000	1012.74	43.223	---	---	---	24.691	24.480	25.868	24.171	333.599	154.378	170.713	292.894	5.212	5.650	6.216	6.538	
7/24/2021	15:22:51	810.00		136.13	139.30	136.93	142.00	27.000	27.000	27.000	27.000	1012.74	43.386	---	---	---	24.687	24.480	25.859	24.176	333.575	154.373	170.720	292.908	5.192	5.423	5.918	6.582	
7/24/2021	15:23:01	820.00		136.17	139.22	136.97	142.02	27.000	27.000	27.000	27.000	1012.78	43.385	---	---	---	24.684	24.486	25.856	24.175	333.611	154.398	170.750	292.954	5.149	5.444	5.882	6.744	
7/24/2021	15:23:11	830.00		136.14	139.29	136.84	141.84	27.000	27.000	27.000	27.000	1012.75	43.319	---	---	---	24.686	24.481	25.866	24.189	334.238	154.498	170.776	292.987	5.068	5.436	5.927	6.939	
7/24/2021	15:23:21	840.00		136.15	139.27	136.91	141.96	27.000	27.000	27.000	27.000	1012.73	43.382	---	---	---	24.686	24.483	25.861	24.180	334.421	154.524	170.710	292.922	5.287	5.561	6.038	6.582	
7/24/2021	15:23:31	850.00		136.10	139.29	136.86	142.09	27.000	27.000	27.000	27.000	1012.77	43.541	---	---	---	24.690	24.481	25.865	24.169	334.465	154.526	170.741	292.943	5.094	5.772	5.906	7.017	
7/24/2021	15:23:41	860.00		136.02	139.28	136.87	141.95	27.000	27.000	27.000	27.000	1012.76	43.489	---	---	---	24.696	24.482	25.864	24.180	334.462	154.525	170.757	292.907	4.949	5.506	5.913	6.782	
7/24/2021	15:23:51	870.00		136.14	139.20	136.84	141.91	27.000	27.000	27.000	27.000	1012.75	43.370	---	---	---	24.687	24.488	25.866	24.183	334.471	154.531	170.737	292.914	5.013	5.547	5.780	6.822	
7/24/2021	15:24:01	880.00		136.13	139.31	136.89	141.90	27.000	27.000	27.000	27.000	1012.75	43.348	---	---	---	24.687	24.479	25.862	24.184	334.513	154.548	170.755	292.873	5.322	5.537	5.901	6.914	
7/24/2021	15:24:11	890.00		136.09	139.18	136.81	141.95	27.000	27.000	27.000	27.000	1012.75	43.567	---	---	---	24.690	24.489	25.869	24.181	334.491	154.511	170.749	292.882	5.098	5.562	6.047	6.850	
7/24/2021	15:24:21	900.00		136.02	139.05	136.81	141.94	27.000	27.000	27.000	27.000	1012.71	43.346	---	---	---	24.696	24.500	25.869	24.181	334.504	154.544	170.760	292.902	4.898	5.518	6.322	6.531	
7/24/2021	15:24:31	910.00		136.15	139.11	136.80	142.02	27.000	27.000	27.000	27.000	1012.74	43.469	---	---	---	24.686	24.495	25.869	24.175	334.545	154.522	170.763	292.925	4.755	5.578	6.300	6.531	
7/24/2021	15:24:41	920.00		136.08	139.27	136.77	141.98	27.000	27.000	27.000	27.000	1012.75	43.765	---	---	---	24.691	24.482	25.872	24.178	334.556	154.536	170.806	292.918	4.787	5.569	6.187	6.244	
7/24/2021	15:24:51	930.00		136.12	139.10	136.83	141.95	27.000	27.000	27.000	27.000	1012.73	43.587	---	---	---	24.688	24.496	25.867	24.180	334.516	154.555	170.815	292.905	5.195	5.620	5.981	6.814	
7/24/2021	15:25:01	940.00		136.15	139.24	136.81	142.08	27.000	27.000	27.000	27.000	1012.75	43.443	---	---	---	24.686	24.484	25.869	24.170	334.535	154.564	170.750	292.937	5.080	5.766	5.615	6.803	
