
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.213	with	FireStingO2	(Firmware	3.10)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Oxygen Sensor Spot, FTC (normal range)	umol/l	OFF	SC7-538-194	3	OFF	27.000	ON	1013	35.000	80%	400x	10	ON fiber length	1.50	
Ch 2	Oxygen Sensor Spot, FTC (normal range)	umol/l	OFF	SC7-538-194	3	OFF	27.000	ON	1013	35.000	80%	400x	10	ON fiber length	2.00	
Ch 3	Oxygen Sensor Spot, FTC (normal range)	umol/l	OFF	SC7-538-194	3	OFF	27.000	ON	1013	35.000	80%	400x	10	ON fiber length	2.00	
Ch 4	Oxygen Sensor Spot, FTC (normal range)	umol/l	OFF	SC7-538-194	3	OFF	27.000	ON	1013	35.000	80%	400x	10	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	0.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	26.453	1018	100.000	20.950	50.396	20.191	0.804	0.122	4000	0.969	-0.056	0.694	0.000	-0.000303	
Ch 2	0% Calibration	Air with 100% Humidity or Air Saturated Water	26.162	26.514	1018	100.000	20.950	50.048	20.253	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	
Ch 3	0% Calibration	Air with 100% Humidity or Air Saturated Water	26.407	26.522	1018	100.000	20.950	49.297	21.437	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	
Ch 4	0% Calibration	Air with 100% Humidity or Air Saturated Water	26.346	26.525	1018	100.000	20.950	50.253	20.157	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	
Data	Smoothing:	10	
Date:	7/20/2021	
			 	Oxygen	Oxygen	Oxygen	Oxygen	Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
7/20/2021	16:09:59	0.00		175.39	175.94	183.55	182.21	27.000	27.000	27.000	27.000	1016.34	43.156	---	---	---	21.850	21.878	22.608	21.402	294.911	136.457	148.585	257.047	5.003	5.406	5.811	7.704	
7/20/2021	16:10:00	1.19		175.39	175.95	183.56	182.21	27.000	27.000	27.000	27.000	1016.34	43.150	---	---	---	21.849	21.877	22.607	21.401	294.919	136.456	148.579	257.051	5.058	5.449	5.847	7.757	
7/20/2021	16:10:01	2.30		175.41	175.94	183.54	182.19	27.000	27.000	27.000	27.000	1016.34	43.143	---	---	---	21.848	21.878	22.608	21.402	294.921	136.462	148.580	257.060	5.178	5.459	5.869	7.753	
7/20/2021	16:10:02	3.41		175.40	175.95	183.56	182.22	27.000	27.000	27.000	27.000	1016.34	43.140	---	---	---	21.849	21.877	22.607	21.401	294.917	136.467	148.573	257.052	5.086	5.457	5.865	7.817	
7/20/2021	16:10:03	4.54		175.41	175.96	183.52	182.22	27.000	27.000	27.000	27.000	1016.34	43.137	---	---	---	21.848	21.877	22.609	21.401	294.912	136.471	148.568	257.058	5.100	5.470	5.883	7.805	
7/20/2021	16:10:04	5.68		175.43	175.97	183.50	182.21	27.000	27.000	27.000	27.000	1016.33	43.137	---	---	---	21.847	21.876	22.611	21.402	294.914	136.469	148.579	257.055	5.073	5.488	5.843	7.757	
7/20/2021	16:10:06	6.80		175.45	176.00	183.48	182.20	27.000	27.000	27.000	27.000	1016.32	43.137	---	---	---	21.846	21.874	22.612	21.402	294.912	136.470	148.586	257.064	5.025	5.526	5.916	7.744	
7/20/2021	16:10:07	8.70		175.43	175.97	183.45	182.19	27.000	27.000	27.000	27.000	1016.34	43.137	---	---	---	21.847	21.876	22.614	21.403	294.916	136.471	148.590	257.065	5.017	5.504	5.930	7.723	
7/20/2021	16:10:09	9.81		175.45	175.94	183.42	182.18	27.000	27.000	27.000	27.000	1016.33	43.140	---	---	---	21.846	21.878	22.615	21.403	294.913	136.480	148.587	257.066	4.962	5.511	5.947	7.704	
7/20/2021	16:10:10	10.91		175.42	175.97	183.41	182.23	27.000	27.000	27.000	27.000	1016.34	43.143	---	---	---	21.847	21.876	22.616	21.400	294.898	136.478	148.588	257.068	4.992	5.500	5.960	7.695	
7/20/2021	16:10:11	12.37		175.42	175.94	183.41	182.26	27.000	27.000	27.000	27.000	1016.34	43.146	---	---	---	21.848	21.878	22.616	21.399	294.902	136.482	148.587	257.073	4.999	5.515	5.929	7.672	
7/20/2021	16:10:12	13.47		175.41	175.96	183.41	182.27	27.000	27.000	27.000	27.000	1016.34	43.152	---	---	---	21.849	21.877	22.616	21.398	294.909	136.484	148.584	257.071	5.062	5.511	5.961	7.671	
7/20/2021	16:10:13	14.58		175.45	175.99	183.41	182.26	27.000	27.000	27.000	27.000	1016.34	43.155	---	---	---	21.846	21.874	22.616	21.398	294.919	136.483	148.587	257.074	4.966	5.605	5.897	7.630	
7/20/2021	16:10:14	15.70		175.44	175.96	183.42	182.26	27.000	27.000	27.000	27.000	1016.33	43.159	---	---	---	21.846	21.876	22.615	21.398	294.923	136.477	148.587	257.076	5.021	5.601	5.885	7.624	
7/20/2021	16:10:23	24.70		175.25	175.89	183.38	182.31	27.000	27.000	27.000	27.000	1016.32	43.274	---	---	---	21.858	21.881	22.618	21.395	294.957	136.454	148.614	257.073	4.854	5.578	6.315	7.454	
7/20/2021	16:10:34	34.92		175.34	175.81	183.35	182.24	27.000	27.000	27.000	27.000	1016.32	43.246	---	---	---	21.853	21.886	22.620	21.400	294.977	136.513	148.582	257.067	5.236	5.502	5.913	7.781	
7/20/2021	16:10:44	44.88		175.35	175.82	183.49	182.29	27.000	27.000	27.000	27.000	1016.33	43.272	---	---	---	21.852	21.885	22.611	21.397	294.980	136.497	148.597	257.068	4.865	5.475	5.984	7.323	
7/20/2021	16:10:53	54.70		175.31	175.71	183.40	182.21	27.000	27.000	27.000	27.000	1016.29	43.336	---	---	---	21.854	21.892	22.617	21.401	295.012	136.501	148.605	257.103	4.809	5.595	5.995	7.522	
7/20/2021	16:11:03	64.70		175.32	175.77	183.23	182.28	27.000	27.000	27.000	27.000	1016.34	43.202	---	---	---	21.854	21.888	22.627	21.398	295.024	136.504	148.613	257.091	5.201	5.325	5.847	7.648	
7/20/2021	16:11:13	74.70		175.32	175.83	183.26	182.32	27.000	27.000	27.000	27.000	1016.30	43.063	---	---	---	21.854	21.885	22.625	21.395	295.038	136.501	148.636	257.107	4.805	5.438	5.883	7.618	
7/20/2021	16:11:23	84.70		175.32	175.77	183.41	182.27	27.000	27.000	27.000	27.000	1016.36	42.988	---	---	---	21.854	21.889	22.616	21.398	295.055	136.517	148.624	257.131	5.233	5.425	5.928	7.993	
7/20/2021	16:11:33	94.70		175.23	175.84	183.39	182.20	27.000	27.000	27.000	27.000	1016.34	43.002	---	---	---	21.859	21.884	22.617	21.402	295.061	136.522	148.644	257.149	4.918	5.473	5.885	8.157	
7/20/2021	16:11:43	104.70		175.39	175.65	183.26	182.20	27.000	27.000	27.000	27.000	1016.33	43.060	---	---	---	21.849	21.896	22.625	21.402	295.085	136.515	148.668	257.133	4.913	5.459	5.811	8.000	
7/20/2021	16:11:53	114.70		175.34	175.68	183.32	182.31	27.000	27.000	27.000	27.000	1016.31	43.091	---	---	---	21.853	21.894	22.621	21.396	295.076	136.534	148.681	257.183	5.010	5.577	6.004	8.244	
7/20/2021	16:12:03	124.70		175.18	175.75	183.42	182.33	27.000	27.000	27.000	27.000	1016.35	43.134	---	---	---	21.863	21.889	22.616	21.395	295.108	136.553	148.663	257.177	5.215	5.450	6.051	7.727	
7/20/2021	16:12:13	134.70		175.30	175.81	183.30	182.15	27.000	27.000	27.000	27.000	1016.27	43.171	---	---	---	21.855	21.886	22.623	21.405	295.125	136.540	148.674	257.183	5.125	5.590	5.845	7.418	
7/20/2021	16:12:23	144.70		175.19	175.92	183.43	182.18	27.000	27.000	27.000	27.000	1016.29	43.162	---	---	---	21.862	21.879	22.615	21.404	295.164	136.550	148.692	257.188	5.200	5.213	5.875	7.657	
7/20/2021	16:12:33	154.70		175.21	175.70	183.37	182.20	27.000	27.000	27.000	27.000	1016.32	43.074	---	---	---	21.861	21.893	22.618	21.402	295.168	136.551	148.701	257.188	5.279	5.250	5.870	7.305	
7/20/2021	16:12:43	164.70		175.35	175.81	183.46	182.31	27.000	27.000	27.000	27.000	1016.33	43.050	---	---	---	21.853	21.886	22.613	21.396	295.159	136.567	148.720	257.195	5.134	5.498	5.877	7.062	
7/20/2021	16:12:53	174.70		175.32	175.78	183.33	182.14	27.000	27.000	27.000	27.000	1016.34	43.080	---	---	---	21.854	21.888	22.621	21.406	295.134	136.554	148.704	257.205	5.108	5.656	5.817	6.915	
7/20/2021	16:13:03	184.70		175.24	175.75	183.30	182.24	27.000	27.000	27.000	27.000	1016.31	43.072	---	---	---	21.859	21.890	22.623	21.400	295.167	136.549	148.733	257.245	4.949	5.573	6.086	7.337	
7/20/2021	16:13:13	194.70		175.26	175.73	183.47	182.25	27.000	27.000	27.000	27.000	1016.32	43.069	---	---	---	21.858	21.891	22.613	21.399	295.188	136.569	148.721	257.220	4.900	5.716	5.963	7.208	
7/20/2021	16:13:23	204.70		175.16	175.75	183.34	182.28	27.000	27.000	27.000	27.000	1016.33	43.016	---	---	---	21.864	21.890	22.620	21.397	295.181	136.575	148.766	257.221	4.633	5.510	6.138	7.042	
7/20/2021	16:13:33	214.70		175.23	175.77	183.41	182.28	27.000	27.000	27.000	27.000	1016.36	43.072	---	---	---	21.860	21.888	22.616	21.397	295.220	136.571	148.756	257.260	5.061	5.462	5.956	7.120	
7/20/2021	16:13:43	224.70		175.19	175.88	183.21	182.29	27.000	27.000	27.000	27.000	1016.29	43.072	---	---	---	21.862	21.881	22.628	21.396	295.218	136.615	148.749	257.261	5.010	5.432	5.944	7.116	
7/20/2021	16:13:53	234.70		175.11	175.78	183.26	182.08	27.000	27.000	27.000	27.000	1016.35	43.053	---	---	---	21.867	21.888	22.625	21.409	295.213	136.614	148.791	257.258	5.379	5.334	6.007	7.200	
7/20/2021	16:14:03	244.70		175.03	175.65	183.41	182.15	27.000	27.000	27.000	27.000	1016.31	43.038	---	---	---	21.872	21.896	22.616	21.405	295.223	136.606	148.762	257.280	5.179	5.350	5.868	7.487	
7/20/2021	16:14:13	254.70		175.20	175.78	183.36	182.17	27.000	27.000	27.000	27.000	1016.35	43.020	---	---	---	21.862	21.888	22.619	21.404	295.207	136.628	148.794	257.283	5.093	5.569	5.768	7.317	
7/20/2021	16:14:23	264.70		175.27	175.71	183.23	182.01	27.000	27.000	27.000	27.000	1016.32	42.968	---	---	---	21.857	21.892	22.627	21.413	295.237	136.620	148.778	257.245	5.220	5.554	5.764	7.190	
7/20/2021	16:14:33	274.70		175.02	175.64	183.47	182.29	27.000	27.000	27.000	27.000	1016.30	42.902	---	---	---	21.873	21.897	22.612	21.396	295.263	136.622	148.781	257.252	5.020	5.600	6.076	7.116	
7/20/2021	16:14:43	284.70		175.20	175.68	183.15	182.00	27.000	27.000	27.000	27.000	1016.38	42.800	---	---	---	21.861	21.894	22.632	21.414	295.264	136.601	148.767	257.314	5.143	5.365	5.729	7.439	
7/20/2021	16:14:53	294.70		175.29	175.83	183.45	182.16	27.000	27.000	27.000	27.000	1016.35	42.714	---	---	---	21.856	21.885	22.614	21.405	295.224	136.624	148.767	257.236	4.946	5.639	5.997	7.306	
7/20/2021	16:15:03	304.70		175.27	175.79	183.08	182.09	27.000	27.000	27.000	27.000	1016.32	42.671	---	---	---	21.857	21.887	22.636	21.409	295.299	136.649	148.772	257.285	5.289	5.555	5.764	7.162	
7/20/2021	16:15:13	314.70		175.28	175.80	183.11	182.11	27.000	27.000	27.000	27.000	1016.32	42.641	---	---	---	21.856	21.886	22.634	21.408	295.245	136.658	148.807	257.275	4.863	5.492	6.135	6.915	
7/20/2021	16:15:23	324.70		175.12	175.56	183.31	182.22	27.000	27.000	27.000	27.000	1016.35	42.518	---	---	---	21.866	21.901	22.622	21.401	295.280	136.623	148.774	257.248	5.085	5.240	5.823	7.286	
7/20/2021	16:15:33	334.70		175.09	175.66	183.31	182.29	27.000	27.000	27.000	27.000	1016.31	42.438	---	---	---	21.868	21.895	22.622	21.397	295.274	136.607	148.792	257.287	5.105	5.221	6.034	7.304	
7/20/2021	16:15:43	344.70		175.11	175.79	183.12	182.23	27.000	27.000	27.000	27.000	1016.31	42.306	---	---	---	21.867	21.887	22.633	21.400	295.283	136.585	148.759	257.280	4.963	5.492	6.163	6.775	
7/20/2021	16:15:53	354.70		175.24	175.72	183.19	182.21	27.000	27.000	27.000	27.000	1016.35	42.351	---	---	---	21.859	21.892	22.629	21.401	295.268	136.626	148.792	257.243	4.864	5.500	6.105	6.987	
7/20/2021	16:16:03	364.70		175.14	175.41	183.42	182.19	27.000	27.000	27.000	27.000	1016.32	42.324	---	---	---	21.865	21.911	22.616	21.403	295.312	136.382	148.614	257.316	5.404	5.292	5.862	7.212	
7/20/2021	16:16:13	374.70		175.11	175.54	183.32	182.05	27.000	27.000	27.000	27.000	1016.34	42.206	---	---	---	21.867	21.902	22.622	21.411	295.265	136.341	148.564	257.376	5.170	5.381	6.070	7.310	
7/20/2021	16:16:23	384.70		175.05	175.71	183.22	182.18	27.000	27.000	27.000	27.000	1016.33	42.202	---	---	---	21.871	21.892	22.628	21.403	295.281	136.333	148.580	257.327	4.730	5.622	5.856	6.951	
7/20/2021	16:16:33	394.70		175.08	175.44	183.26	182.09	27.000	27.000	27.000	27.000	1016.30	42.189	---	---	---	21.869	21.909	22.625	21.409	295.315	136.337	148.581	257.382	5.164	5.405	5.784	7.311	
7/20/2021	16:16:43	404.70		175.13	175.73	183.15	182.20	27.000	27.000	27.000	27.000	1016.31	42.177	---	---	---	21.866	21.891	22.631	21.402	295.360	136.348	148.597	257.375	5.226	5.510	5.989	7.418	
7/20/2021	16:16:53	414.70		175.18	175.60	183.17	182.09	27.000	27.000	27.000	27.000	1016.34	42.254	---	---	---	21.863	21.899	22.630	21.409	295.347	136.377	148.621	257.374	5.228	5.376	5.936	7.287	
7/20/2021	16:17:03	424.70		175.22	175.73	183.30	182.07	27.000	27.000	27.000	27.000	1016.33	42.241	---	---	---	21.861	21.891	22.623	21.410	295.357	136.368	148.605	257.397	5.245	5.406	5.921	7.505	
7/20/2021	16:17:13	434.70		174.93	175.63	183.25	182.20	27.000	27.000	27.000	27.000	1016.32	42.113	---	---	---	21.878	21.897	22.626	21.402	295.361	136.392	148.593	257.394	5.141	5.508	5.744	7.464	
7/20/2021	16:17:23	444.70		175.05	175.69	183.29	182.26	27.000	27.000	27.000	27.000	1016.36	42.034	---	---	---	21.871	21.893	22.623	21.398	295.362	136.375	148.598	257.399	4.501	5.481	6.045	7.255	
7/20/2021	16:17:33	454.70		175.04	175.63	183.11	182.21	27.000	27.000	27.000	27.000	1016.39	41.976	---	---	---	21.872	21.897	22.634	21.402	295.366	136.396	148.598	257.357	4.934	5.581	6.088	7.311	
7/20/2021	16:17:43	464.70		175.00	175.64	183.06	182.07	27.000	27.000	27.000	27.000	1016.38	41.939	---	---	---	21.874	21.896	22.637	21.410	295.411	136.387	148.616	257.405	5.066	5.492	5.824	7.682	
7/20/2021	16:17:53	474.70		174.96	175.51	183.10	182.16	27.000	27.000	27.000	27.000	1016.35	41.969	---	---	---	21.877	21.904	22.634	21.405	295.442	136.391	148.621	257.380	4.919	5.597	5.742	7.498	
7/20/2021	16:18:03	484.70		174.98	175.68	183.07	182.16	27.000	27.000	27.000	27.000	1016.41	41.973	---	---	---	21.875	21.894	22.636	21.404	295.438	136.403	148.665	257.409	4.934	5.561	6.242	7.196	
7/20/2021	16:18:13	494.70		174.96	175.69	183.22	182.12	27.000	27.000	27.000	27.000	1016.36	41.973	---	---	---	21.877	21.893	22.628	21.407	295.440	136.417	148.636	257.396	4.896	5.486	5.735	7.551	
7/20/2021	16:18:23	504.70		174.91	175.63	182.75	182.12	27.000	27.000	27.000	27.000	1016.37	41.973	---	---	---	21.880	21.897	22.655	21.407	295.443	136.422	148.665	257.452	5.145	5.479	5.773	7.301	
7/20/2021	16:18:33	514.70		175.06	175.55	183.17	182.14	27.000	27.000	27.000	27.000	1016.35	41.965	---	---	---	21.870	21.902	22.630	21.406	295.486	136.417	148.661	257.413	4.799	5.420	6.093	7.314	
7/20/2021	16:18:43	524.70		174.83	175.48	182.94	182.28	27.000	27.000	27.000	27.000	1016.35	41.982	---	---	---	21.885	21.906	22.644	21.397	295.518	136.409	148.664	257.434	4.985	5.495	5.901	7.907	
7/20/2021	16:18:53	534.70		175.04	175.68	183.03	182.25	27.000	27.000	27.000	27.000	1016.39	42.094	---	---	---	21.872	21.894	22.639	21.399	295.560	136.412	148.653	257.460	5.293	5.421	6.081	7.516	
7/20/2021	16:19:03	544.70		175.01	175.47	183.23	182.07	27.000	27.000	27.000	27.000	1016.36	42.324	---	---	---	21.874	21.907	22.627	21.410	295.499	136.433	148.678	257.487	4.865	5.624	5.866	7.477	
7/20/2021	16:19:13	554.70		174.93	175.46	183.11	182.25	27.000	27.000	27.000	27.000	1016.37	42.439	---	---	---	21.879	21.908	22.634	21.399	295.538	136.440	148.701	257.511	4.996	5.484	5.851	7.623	
