"2021-07-18";"18:59:59";"WinControl (rev 1112) report file"
"Datetime";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR"
"";"";"";"D";"";"Device Nr: #1, DIVING-PAM ";""
"2021-07-15 10:22:40.000";"2021-07-15";"10:22:40";"F";"216";"157";"136";"54";"-";"-"
"2021-07-15 10:22:44.000";"2021-07-15";"10:22:44";"F";"217";"7";"4";"38";"-";"-"
"2021-07-15 10:22:52.000";"2021-07-15";"10:22:52";"F";"218";"6";"2";"41";"-";"-"
"2021-07-15 10:23:19.000";"2021-07-15";"10:23:19";"F";"219";"17";"32";"56";"-";"-"
"2021-07-15 10:23:23.000";"2021-07-15";"10:23:23";"F";"220";"65";"429";"62";"0.848";"22.1"
"2021-07-15 10:23:29.000";"2021-07-15";"10:23:29";"F";"221";"6";"28";"71";"-";"-"
"2021-07-15 10:23:42.000";"2021-07-15";"10:23:42";"F";"222";"17";"310";"157";"0.945";"62.3"
"2021-07-15 10:23:47.000";"2021-07-15";"10:23:47";"F";"223";"11";"44";"188";"-";"-"
"2021-07-15 10:23:53.000";"2021-07-15";"10:23:53";"F";"224";"136";"17";"198";"-";"-"
"2021-07-15 10:24:04.000";"2021-07-15";"10:24:04";"F";"225";"11";"16";"217";"-";"-"
"2021-07-15 10:24:09.000";"2021-07-15";"10:24:09";"F";"226";"2";"4";"232";"-";"-"
"2021-07-15 10:24:16.000";"2021-07-15";"10:24:16";"F";"227";"4";"4";"237";"-";"-"
"2021-07-15 10:25:58.000";"2021-07-15";"10:25:58";"F";"228";"447";"1347";"255";"0.668";"71.5"
"2021-07-15 10:26:05.000";"2021-07-15";"10:26:05";"F";"229";"1";"3";"249";"-";"-"
"2021-07-15 10:26:12.000";"2021-07-15";"10:26:12";"F";"230";"3";"3";"258";"-";"-"
"2021-07-15 10:26:50.000";"2021-07-15";"10:26:50";"F";"231";"3";"4";"251";"-";"-"
"2021-07-15 10:26:56.000";"2021-07-15";"10:26:56";"F";"232";"2";"4";"293";"-";"-"
"2021-07-15 10:27:02.000";"2021-07-15";"10:27:02";"F";"233";"4";"3";"348";"-";"-"
"2021-07-15 10:27:11.000";"2021-07-15";"10:27:11";"F";"234";"4";"4";"434";"-";"-"
"2021-07-15 10:27:20.000";"2021-07-15";"10:27:20";"F";"235";"5";"4";"496";"-";"-"
"2021-07-15 10:27:30.000";"2021-07-15";"10:27:30";"F";"236";"4";"5";"493";"-";"-"
"2021-07-15 10:27:41.000";"2021-07-15";"10:27:41";"F";"237";"3";"4";"474";"-";"-"
"2021-07-15 10:27:49.000";"2021-07-15";"10:27:49";"F";"238";"4";"5";"474";"-";"-"
"2021-07-15 10:28:01.000";"2021-07-15";"10:28:01";"F";"239";"4";"4";"432";"-";"-"
"2021-07-15 10:28:08.000";"2021-07-15";"10:28:08";"F";"240";"4";"5";"492";"-";"-"
"2021-07-15 10:28:15.000";"2021-07-15";"10:28:15";"F";"241";"6";"8";"680";"-";"-"
"2021-07-15 10:28:25.000";"2021-07-15";"10:28:25";"F";"242";"6";"8";"885";"-";"-"
"2021-07-15 10:28:32.000";"2021-07-15";"10:28:32";"F";"243";"8";"12";"974";"-";"-"
"2021-07-15 10:28:42.000";"2021-07-15";"10:28:42";"F";"244";"10";"11";"1085";"-";"-"
"2021-07-15 10:33:19.000";"2021-07-15";"10:33:19";"F";"245";"8";"10";"1046";"-";"-"
"2021-07-15 10:33:28.000";"2021-07-15";"10:33:28";"F";"246";"10";"11";"1108";"-";"-"
"2021-07-15 10:33:33.000";"2021-07-15";"10:33:33";"F";"247";"14";"15";"1256";"-";"-"
"2021-07-15 10:33:40.000";"2021-07-15";"10:33:40";"F";"248";"15";"16";"1636";"-";"-"
"2021-07-15 10:33:47.000";"2021-07-15";"10:33:47";"F";"249";"14";"16";"1989";"-";"-"
"2021-07-15 10:33:53.000";"2021-07-15";"10:33:53";"F";"250";"17";"17";"2340";"-";"-"
"2021-07-15 10:33:58.000";"2021-07-15";"10:33:58";"F";"251";"14";"16";"2657";"-";"-"
"2021-07-15 10:34:04.000";"2021-07-15";"10:34:04";"F";"252";"16";"17";"3116";"-";"-"
"2021-07-15 10:57:12.998";"2021-07-15";"10:57:12";"C";"";"MI=3;SI=10;SW=0.8;AI=1;AW=0:30;AF=1.00;G=2;D=1;EF=0.84;FO=9;CW=5:00;CI=1;LW=0:10;LI=3;ID=0:45;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.12 ";""
"2021-07-15 10:57:13.000";"2021-07-15";"10:57:13";"F";"254";"211";"793";"17";"0.734";"5.2"
"2021-07-15 10:57:20.000";"2021-07-15";"10:57:20";"F";"255";"250";"799";"14";"0.687";"4.0"
"2021-07-15 10:57:27.000";"2021-07-15";"10:57:27";"F";"256";"416";"1270";"19";"0.672";"5.4"
"2021-07-15 10:57:32.000";"2021-07-15";"10:57:32";"F";"257";"324";"1089";"21";"0.702";"6.2"
"2021-07-15 10:57:37.000";"2021-07-15";"10:57:37";"F";"258";"326";"1063";"19";"0.693";"5.5"
"2021-07-15 10:57:53.000";"2021-07-15";"10:57:53";"F";"259";"402";"1346";"13";"0.701";"3.8"
"2021-07-15 10:57:59.000";"2021-07-15";"10:57:59";"F";"260";"394";"1239";"11";"0.682";"3.2"
"2021-07-15 10:58:04.000";"2021-07-15";"10:58:04";"F";"261";"361";"1223";"9";"0.705";"2.7"
"2021-07-15 10:58:09.000";"2021-07-15";"10:58:09";"F";"262";"389";"1283";"9";"0.697";"2.6"
"2021-07-15 10:58:15.000";"2021-07-15";"10:58:15";"F";"263";"347";"1178";"10";"0.705";"3.0"
"2021-07-15 10:58:27.000";"2021-07-15";"10:58:27";"F";"264";"383";"1362";"13";"0.719";"3.9"
"2021-07-15 10:58:33.000";"2021-07-15";"10:58:33";"F";"265";"338";"1212";"13";"0.721";"3.9"
"2021-07-15 10:58:37.000";"2021-07-15";"10:58:37";"F";"266";"370";"1288";"12";"0.713";"3.6"
"2021-07-15 10:58:43.000";"2021-07-15";"10:58:43";"F";"267";"383";"1151";"11";"0.667";"3.1"
"2021-07-15 10:58:47.000";"2021-07-15";"10:58:47";"F";"268";"399";"1274";"11";"0.687";"3.2"
"2021-07-15 10:58:52.000";"2021-07-15";"10:58:52";"F";"269";"329";"1069";"11";"0.692";"3.2"
"2021-07-15 10:58:57.000";"2021-07-15";"10:58:57";"F";"270";"268";"884";"11";"0.697";"3.2"
"2021-07-15 10:59:02.000";"2021-07-15";"10:59:02";"F";"271";"372";"1286";"11";"0.711";"3.3"
"2021-07-15 10:59:11.000";"2021-07-15";"10:59:11";"F";"272";"324";"1080";"10";"0.700";"2.9"
"2021-07-15 10:59:45.998";"2021-07-15";"10:59:45";"C";"";"MI=3;SI=10;SW=0.8;AI=1;AW=0:30;AF=1.00;G=2;D=1;EF=0.84;FO=7;CW=5:00;CI=1;LW=0:10;LI=3;ID=0:45;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.12 ";""
"2021-07-15 10:59:46.000";"2021-07-15";"10:59:46";"F";"274";"418";"1592";"14";"0.737";"4.3"
"2021-07-15 10:59:50.000";"2021-07-15";"10:59:50";"F";"275";"439";"1671";"12";"0.737";"3.7"
"2021-07-15 10:59:54.000";"2021-07-15";"10:59:54";"F";"276";"413";"1385";"11";"0.702";"3.2"
"2021-07-15 10:59:59.000";"2021-07-15";"10:59:59";"F";"277";"417";"1484";"11";"0.719";"3.3"
"2021-07-15 11:00:03.000";"2021-07-15";"11:00:03";"F";"278";"378";"1128";"9";"0.665";"2.5"
"2021-07-15 11:00:08.000";"2021-07-15";"11:00:08";"F";"279";"426";"1472";"9";"0.711";"2.7"
"2021-07-15 11:00:12.000";"2021-07-15";"11:00:12";"F";"280";"544";"1836";"9";"0.704";"2.7"
"2021-07-15 11:00:17.000";"2021-07-15";"11:00:17";"F";"281";"436";"1604";"10";"0.728";"3.1"
"2021-07-15 11:00:23.000";"2021-07-15";"11:00:23";"F";"282";"448";"1513";"11";"0.704";"3.3"
"2021-07-15 11:00:28.000";"2021-07-15";"11:00:28";"F";"283";"446";"1554";"12";"0.713";"3.6"
"2021-07-15 11:00:33.000";"2021-07-15";"11:00:33";"F";"284";"441";"1533";"12";"0.712";"3.6"
"2021-07-15 11:00:43.000";"2021-07-15";"11:00:43";"F";"285";"475";"1544";"12";"0.692";"3.5"
"2021-07-15 11:00:49.000";"2021-07-15";"11:00:49";"F";"286";"256";"873";"11";"0.707";"3.3"
"2021-07-15 11:00:54.000";"2021-07-15";"11:00:54";"F";"287";"407";"1385";"11";"0.706";"3.3"
"2021-07-15 11:00:59.000";"2021-07-15";"11:00:59";"F";"288";"430";"1362";"12";"0.684";"3.4"
"2021-07-15 11:01:05.000";"2021-07-15";"11:01:05";"F";"289";"507";"1545";"12";"0.672";"3.4"
"2021-07-15 11:01:09.000";"2021-07-15";"11:01:09";"F";"290";"402";"1405";"12";"0.714";"3.6"
"2021-07-15 11:01:14.000";"2021-07-15";"11:01:14";"F";"291";"393";"1087";"11";"0.638";"2.9"
"2021-07-15 11:01:18.000";"2021-07-15";"11:01:18";"F";"292";"402";"1482";"12";"0.729";"3.7"
"2021-07-15 11:02:11.998";"2021-07-15";"11:02:11";"C";"";"MI=3;SI=10;SW=0.8;AI=1;AW=0:30;AF=1.00;G=2;D=1;EF=0.84;FO=9;CW=5:00;CI=1;LW=0:10;LI=3;ID=0:45;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.12 ";""
"2021-07-15 11:02:12.000";"2021-07-15";"11:02:12";"F";"294";"22";"56";"3584";"0.607";"913.7"
"2021-07-15 11:02:35.000";"2021-07-15";"11:02:35";"F";"295";"14";"17";"3203";"-";"-"
"2021-07-15 11:02:57.000";"2021-07-15";"11:02:57";"F";"296";"0";"1";"63";"-";"-"
"2021-07-15 11:03:09.000";"2021-07-15";"11:03:09";"F";"297";"2";"0";"61";"-";"-"
"2021-07-15 20:37:16.998";"2021-07-15";"20:37:16";"C";"";"MI=3;SI=10;SW=0.8;AI=1;AW=0:30;AF=1.00;G=2;D=1;EF=0.84;FO=8;CW=5:00;CI=1;LW=0:10;LI=3;ID=0:45;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.12 ";""
"2021-07-15 20:37:17.000";"2021-07-15";"20:37:17";"F";"299";"500";"1304";"0";"0.617";"0.0"
"2021-07-15 20:37:48.000";"2021-07-15";"20:37:48";"F";"300";"481";"1084";"0";"0.556";"0.0"
"2021-07-15 20:38:00.000";"2021-07-15";"20:38:00";"F";"301";"346";"859";"0";"0.597";"0.0"
"2021-07-15 20:38:17.000";"2021-07-15";"20:38:17";"F";"302";"675";"1530";"0";"0.559";"0.0"
"2021-07-16 13:08:28.998";"2021-07-16";"13:08:28";"C";"";"MI=3;SI=10;SW=0.8;AI=1;AW=0:30;AF=1.00;G=2;D=1;EF=0.84;FO=8;CW=1:00;CI=1;LW=0:10;LI=3;ID=0:45;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.12 ";""
"2021-07-16 13:08:29.000";"2021-07-16";"13:08:29";"F";"304";"4";"5";"888";"-";"-"
"2021-07-16 13:11:11.000";"2021-07-16";"13:11:11";"F";"305";"5";"3";"855";"-";"-"
"2021-07-16 13:12:13.000";"2021-07-16";"13:12:13";"F";"306";"0";"4";"849";"-";"-"
"2021-07-16 13:13:16.000";"2021-07-16";"13:13:16";"F";"307";"7";"7";"844";"-";"-"
"2021-07-16 13:14:18.000";"2021-07-16";"13:14:18";"F";"308";"3";"3";"838";"-";"-"
"2021-07-16 13:15:20.000";"2021-07-16";"13:15:20";"F";"309";"1";"4";"834";"-";"-"
"2021-07-16 13:16:23.000";"2021-07-16";"13:16:23";"F";"310";"3";"4";"828";"-";"-"
"2021-07-16 13:17:25.000";"2021-07-16";"13:17:25";"F";"311";"2";"4";"826";"-";"-"
"2021-07-16 13:18:27.000";"2021-07-16";"13:18:27";"F";"312";"3";"4";"821";"-";"-"
"2021-07-16 13:19:30.000";"2021-07-16";"13:19:30";"F";"313";"4";"4";"819";"-";"-"
"2021-07-16 13:20:32.000";"2021-07-16";"13:20:32";"F";"314";"2";"4";"813";"-";"-"
"2021-07-16 13:21:34.000";"2021-07-16";"13:21:34";"F";"315";"4";"5";"809";"-";"-"
