Data from Control_Trend23_4.txt Node
Standard Time	Epoch Time	Value
HH:MM:SS:000	(msec since 01/01/1900)
16:19:33.130	1657052373130.000130000	0
16:19:33.386	1657052373386.000386000	-0
16:19:33.639	1657052373639.000639000	-0.01
16:19:33.895	1657052373895.000895000	-0
16:19:34.150	1657052374150.000150000	-0.01
16:19:34.405	1657052374405.000405000	-0
16:19:34.660	1657052374660.000660000	-0
16:19:34.914	1657052374914.000914000	-0
16:19:35.170	1657052375170.000170000	-0
16:19:35.425	1657052375425.000425000	-0
16:19:35.680	1657052375680.000680000	-0
16:19:35.941	1657052375941.000941000	-0
16:19:36.190	1657052376190.000190000	-0
16:19:36.445	1657052376445.000445000	-0
16:19:36.700	1657052376700.000700000	-0
16:19:36.961	1657052376961.000961000	-0
16:19:37.207	1657052377207.000207000	-0
16:19:37.465	1657052377465.000465000	-0
16:19:37.720	1657052377720.000720000	-0
16:19:37.977	1657052377977.000977000	-0
16:19:38.230	1657052378230.000230000	-0.01
16:19:38.485	1657052378485.000485000	-0
16:19:38.739	1657052378739.000739000	0
16:19:38.995	1657052378995.000995000	-0
16:19:39.250	1657052379250.000250000	-0
16:19:39.505	1657052379505.000505000	-0
16:19:39.760	1657052379760.000760000	-0
16:19:40.015	1657052380015.000015000	0.03
16:19:40.270	1657052380270.000270000	-0
16:19:40.525	1657052380525.000525000	-0
16:19:40.780	1657052380780.000780000	-0
16:19:41.036	1657052381036.000036000	-0
16:19:41.290	1657052381290.000290000	-0
16:19:41.551	1657052381551.000551000	-0
16:19:41.799	1657052381799.000799000	-0
16:19:42.056	1657052382056.000056000	-0
16:19:42.310	1657052382310.000310000	-0
16:19:42.565	1657052382565.000565000	-0
16:19:42.819	1657052382819.000819000	-0
16:19:43.075	1657052383075.000075000	-0
16:19:43.329	1657052383329.000329000	-0
16:19:43.585	1657052383585.000585000	0
16:19:43.840	1657052383840.000840000	0
16:19:44.098	1657052384098.000098000	-0
16:19:44.350	1657052384350.000350000	0
16:19:44.605	1657052384605.000605000	-0
16:19:44.860	1657052384860.000860000	-0
16:19:45.114	1657052385114.000114000	-0
