Data from Control_Trend18_2.txt Node
Standard Time	Epoch Time	Value
HH:MM:SS:000	(msec since 01/01/1900)
15:42:20.673	1657050140673.000673000	0.01
15:42:20.927	1657050140927.000927000	0.01
15:42:21.183	1657050141183.000183000	0.01
15:42:21.437	1657050141437.000437000	0.01
15:42:21.693	1657050141693.000693000	0.01
15:42:21.948	1657050141948.000948000	0.01
15:42:22.203	1657050142203.000203000	0.01
15:42:22.457	1657050142457.000457000	0.01
15:42:22.713	1657050142713.000713000	0.01
15:42:22.968	1657050142968.000968000	0.01
15:42:23.225	1657050143225.000225000	0.01
15:42:23.478	1657050143478.000478000	0.01
15:42:23.733	1657050143733.000733000	0.01
15:42:23.993	1657050143993.000993000	0.01
15:42:24.247	1657050144247.000247000	0.01
15:42:24.498	1657050144498.000498000	0.01
15:42:24.753	1657050144753.000753000	0.01
15:42:25.008	1657050145008.000008000	0.01
15:42:25.264	1657050145264.000264000	0.01
15:42:25.518	1657050145518.000518000	0.02
15:42:25.773	1657050145773.000773000	0.01
15:42:26.028	1657050146028.000028000	0.01
15:42:26.285	1657050146285.000285000	0.01
15:42:26.538	1657050146538.000538000	0.01
15:42:26.793	1657050146793.000793000	0.01
15:42:27.048	1657050147048.000048000	0.01
15:42:27.301	1657050147301.000301000	0.01
15:42:27.558	1657050147558.000558000	0.01
15:42:27.813	1657050147813.000813000	0.02
15:42:28.068	1657050148068.000068000	0.01
15:42:28.323	1657050148323.000323000	0.01
15:42:28.580	1657050148580.000580000	0.01
15:42:28.833	1657050148833.000833000	0.01
15:42:29.088	1657050149088.000088000	0.01
15:42:29.343	1657050149343.000343000	0.01
15:42:29.598	1657050149598.000598000	0.01
15:42:29.853	1657050149853.000853000	0.01
15:42:30.108	1657050150108.000108000	0.01
15:42:30.363	1657050150363.000363000	0.01
15:42:30.619	1657050150619.000619000	0.01
15:42:30.873	1657050150873.000873000	0.01
15:42:31.128	1657050151128.000128000	0.01
15:42:31.382	1657050151382.000382000	0.02
15:42:31.638	1657050151638.000638000	0.01
15:42:31.893	1657050151893.000893000	0.01
15:42:32.148	1657050152148.000148000	0.01
15:42:32.403	1657050152403.000403000	0.01
15:42:32.657	1657050152657.000657000	0.01
15:42:32.913	1657050152913.000913000	0.01
15:42:33.168	1657050153168.000168000	0.01
15:42:33.423	1657050153423.000423000	0.01
15:42:33.677	1657050153677.000677000	0.02
15:42:33.936	1657050153936.000936000	0.01
15:42:34.188	1657050154188.000188000	0.01
15:42:34.443	1657050154443.000443000	0.01
15:42:34.698	1657050154698.000698000	0.01
15:42:34.958	1657050154958.000958000	0.02
15:42:35.208	1657050155208.000208000	0.03
15:42:35.463	1657050155463.000463000	0.02
15:42:35.719	1657050155719.000719000	0.01
15:42:35.973	1657050155973.000973000	0.01
15:42:36.228	1657050156228.000228000	0.02
15:42:36.483	1657050156483.000483000	0.02
15:42:36.737	1657050156737.000737000	0.01
15:42:36.992	1657050156992.000992000	0.01
15:42:37.248	1657050157248.000248000	0.03
15:42:37.502	1657050157502.000502000	0.01
15:42:37.759	1657050157759.000759000	0.01
