Data from Control_Trend23_1.txt Node
Standard Time	Epoch Time	Value
HH:MM:SS:000	(msec since 01/01/1900)
15:24:59.502	1657049099502.000502000	-0.17
15:24:59.755	1657049099755.000755000	-0.18
15:25:00.010	1657049100010.000010000	-0.18
15:25:00.265	1657049100265.000265000	-0.17
15:25:00.522	1657049100522.000522000	-0.18
15:25:00.775	1657049100775.000775000	-0.18
15:25:01.030	1657049101030.000030000	-0.17
15:25:01.286	1657049101286.000286000	-0.17
15:25:01.541	1657049101541.000541000	-0.18
15:25:01.796	1657049101796.000796000	-0.17
15:25:02.053	1657049102053.000053000	-0.17
15:25:02.305	1657049102305.000305000	-0.17
15:25:02.561	1657049102561.000561000	-0.18
15:25:02.815	1657049102815.000815000	-0.18
15:25:03.070	1657049103070.000070000	-0.17
15:25:03.325	1657049103325.000325000	-0.17
15:25:03.585	1657049103585.000585000	-0.18
15:25:03.835	1657049103835.000835000	-0.18
15:25:04.090	1657049104090.000090000	-0.17
15:25:04.347	1657049104347.000347000	-0.17
15:25:04.600	1657049104600.000600000	-0.18
15:25:04.856	1657049104856.000856000	-0.17
15:25:05.110	1657049105110.000110000	-0.17
15:25:05.365	1657049105365.000365000	-0.17
15:25:05.622	1657049105622.000622000	-0.18
15:25:05.876	1657049105876.000876000	-0.17
15:25:06.130	1657049106130.000130000	-0.18
15:25:06.386	1657049106386.000386000	-0.17
15:25:06.640	1657049106640.000640000	-0.17
15:25:06.897	1657049106897.000897000	-0.16
15:25:07.150	1657049107150.000150000	-0.17
15:25:07.405	1657049107405.000405000	-0.17
15:25:07.660	1657049107660.000660000	-0.18
15:25:07.915	1657049107915.000915000	-0.17
15:25:08.172	1657049108172.000172000	-0.17
15:25:08.426	1657049108426.000426000	-0.18
15:25:08.680	1657049108680.000680000	-0.18
15:25:08.937	1657049108937.000937000	-0.17
15:25:09.190	1657049109190.000190000	-0.17
15:25:09.445	1657049109445.000445000	-0.17
15:25:09.701	1657049109701.000701000	-0.18
15:25:09.955	1657049109955.000955000	-0.18
15:25:10.208	1657049110208.000208000	-0.17
15:25:10.467	1657049110467.000467000	-0.18
15:25:10.721	1657049110721.000721000	-0.17
15:25:10.976	1657049110976.000976000	-0.18
15:25:11.230	1657049111230.000230000	-0.17
15:25:11.488	1657049111488.000488000	-0.17
15:25:11.745	1657049111745.000745000	-0.18
15:25:11.995	1657049111995.000995000	-0.17
15:25:12.250	1657049112250.000250000	-0.17
15:25:12.505	1657049112505.000505000	-0.17
15:25:12.760	1657049112760.000760000	-0.17
15:25:13.015	1657049113015.000015000	-0.17
15:25:13.270	1657049113270.000270000	-0.18
15:25:13.524	1657049113524.000524000	-0.18
15:25:13.785	1657049113785.000785000	-0.17
15:25:14.035	1657049114035.000035000	-0.17
15:25:14.291	1657049114291.000291000	-0.17
15:25:14.545	1657049114545.000545000	-0.17
15:25:14.800	1657049114800.000800000	-0.17
15:25:15.055	1657049115055.000055000	-0.17
15:25:15.310	1657049115310.000310000	-0.18
15:25:15.566	1657049115566.000566000	-0.18
15:25:15.827	1657049115827.000827000	-0.18
15:25:16.075	1657049116075.000075000	-0.17
15:25:16.330	1657049116330.000330000	-0.17
15:25:16.585	1657049116585.000585000	-0.18
15:25:16.842	1657049116842.000842000	-0.17
15:25:17.095	1657049117095.000095000	-0.18
15:25:17.351	1657049117351.000351000	-0.18
15:25:17.605	1657049117605.000605000	-0.17
15:25:17.860	1657049117860.000860000	-0.17
15:25:18.115	1657049118115.000115000	-0.17
15:25:18.370	1657049118370.000370000	-0.17
15:25:18.625	1657049118625.000625000	-0.18
15:25:18.880	1657049118880.000880000	-0.17
15:25:19.135	1657049119135.000135000	-0.17
15:25:19.394	1657049119394.000394000	-0.18
15:25:19.645	1657049119645.000645000	-0.18
15:25:19.902	1657049119902.000902000	-0.17
15:25:20.156	1657049120156.000156000	-0.18
15:25:20.407	1657049120407.000407000	-0.18
15:25:20.666	1657049120666.000666000	-0.17
15:25:20.921	1657049120921.000921000	-0.17
15:25:21.175	1657049121175.000175000	-0.18
15:25:21.430	1657049121430.000430000	-0.17
15:25:21.685	1657049121685.000685000	-0.17
15:25:21.940	1657049121940.000940000	-0.18
15:25:22.195	1657049122195.000195000	-0.17
15:25:22.448	1657049122448.000448000	-0.17
15:25:22.705	1657049122705.000705000	-0.17
15:25:22.960	1657049122960.000960000	-0.17
15:25:23.215	1657049123215.000215000	-0.17
15:25:23.471	1657049123471.000471000	-0.17
15:25:23.725	1657049123725.000725000	-0.17
15:25:23.980	1657049123980.000980000	-0.17
15:25:24.235	1657049124235.000235000	-0.18
15:25:24.490	1657049124490.000490000	-0.17
15:25:24.745	1657049124745.000745000	-0.17
15:25:25.000	1657049125000.000000000	-0.17
15:25:25.255	1657049125255.000255000	-0.18
15:25:25.513	1657049125513.000513000	-0.17
15:25:25.766	1657049125766.000766000	-0.17
15:25:26.023	1657049126023.000023000	-0.17
15:25:26.275	1657049126275.000275000	-0.17
15:25:26.530	1657049126530.000530000	-0.17
15:25:26.791	1657049126791.000791000	-0.18
15:25:27.042	1657049127042.000042000	-0.18
15:25:27.295	1657049127295.000295000	-0.18
15:25:27.550	1657049127550.000550000	-0.18
15:25:27.805	1657049127805.000805000	-0.17
15:25:28.060	1657049128060.000060000	-0.17
15:25:28.315	1657049128315.000315000	-0.17
15:25:28.570	1657049128570.000570000	-0.17
15:25:28.825	1657049128825.000825000	-0.18
15:25:29.084	1657049129084.000084000	-0.17
15:25:29.335	1657049129335.000335000	-0.18
15:25:29.590	1657049129590.000590000	-0.17
15:25:29.846	1657049129846.000846000	-0.17
15:25:30.100	1657049130100.000100000	-0.18
15:25:30.360	1657049130360.000360000	-0.17
15:25:30.611	1657049130611.000611000	-0.18
15:25:30.865	1657049130865.000865000	-0.17
15:25:31.120	1657049131120.000120000	-0.17
15:25:31.375	1657049131375.000375000	-0.18
15:25:31.630	1657049131630.000630000	-0.17
15:25:31.885	1657049131885.000885000	-0.17
15:25:32.146	1657049132146.000146000	-0.17
15:25:32.395	1657049132395.000395000	-0.17
15:25:32.650	1657049132650.000650000	-0.17
15:25:32.905	1657049132905.000905000	-0.17
15:25:33.160	1657049133160.000160000	-0.18
15:25:33.415	1657049133415.000415000	-0.17
15:25:33.675	1657049133675.000675000	-0.17
15:25:33.925	1657049133925.000925000	-0.17
15:25:34.181	1657049134181.000181000	-0.17
15:25:34.436	1657049134436.000436000	-0.17
15:25:34.691	1657049134691.000691000	-0.18
15:25:34.946	1657049134946.000946000	-0.17
15:25:35.200	1657049135200.000200000	-0.18
15:25:35.455	1657049135455.000455000	-0.17
15:25:35.709	1657049135709.000709000	-0.17
15:25:35.966	1657049135966.000966000	-0.17
15:25:36.226	1657049136226.000226000	-0.17
15:25:36.475	1657049136475.000475000	-0.17
15:25:36.736	1657049136736.000736000	-0.18
15:25:36.991	1657049136991.000991000	-0.18
15:25:37.240	1657049137240.000240000	-0.17
