SENSOR,Date,Time,LightRaw,LightCrrx,Light_int_10m,depth,old_date
12084,2021-07-20,13:20:00,2157,296.5875,0.1779525,shallow,20/07/2021 
12084,2021-07-20,13:30:00,2132,293.15,0.17589,shallow,20/07/2021 
12084,2021-07-20,13:40:00,2123,291.9125,0.1751475,shallow,20/07/2021 
12084,2021-07-20,13:50:00,2029,278.9875,0.1673925,shallow,20/07/2021 
12084,2021-07-20,14:00:00,1906,262.075,0.157245,shallow,20/07/2021 
12084,2021-07-20,14:10:00,1676,230.45,0.13827,shallow,20/07/2021 
12084,2021-07-20,14:20:00,1631,224.2625,0.1345575,shallow,20/07/2021 
12084,2021-07-20,14:30:00,1314,180.675,0.108405,shallow,20/07/2021 
12084,2021-07-20,14:40:00,1,0.1375,0.0000825,shallow,20/07/2021 
12084,2021-07-20,14:50:00,975,134.0625,0.0804375,shallow,20/07/2021 
12084,2021-07-20,15:00:00,1142,157.025,0.094215,shallow,20/07/2021 
12084,2021-07-20,15:10:00,1486,204.325,0.122595,shallow,20/07/2021 
12084,2021-07-20,15:20:00,1157,159.0875,0.0954525,shallow,20/07/2021 
12084,2021-07-20,15:30:00,1071,147.2625,0.0883575,shallow,20/07/2021 
12084,2021-07-20,15:40:00,981,134.8875,0.0809325,shallow,20/07/2021 
12084,2021-07-20,15:50:00,1093,150.2875,0.0901725,shallow,20/07/2021 
12084,2021-07-20,16:00:00,586,80.575,0.048345,shallow,20/07/2021 
12084,2021-07-20,16:10:00,653,89.7875,0.0538725,shallow,20/07/2021 
12084,2021-07-20,16:20:00,950,130.625,0.078375,shallow,20/07/2021 
12084,2021-07-20,16:30:00,753,103.5375,0.0621225,shallow,20/07/2021 
12084,2021-07-20,16:40:00,737,101.3375,0.0608025,shallow,20/07/2021 
12084,2021-07-20,16:50:00,539,74.1125,0.0444675,shallow,20/07/2021 
12084,2021-07-20,17:00:00,629,86.4875,0.0518925,shallow,20/07/2021 
12084,2021-07-20,17:10:00,608,83.6,0.05016,shallow,20/07/2021 
12084,2021-07-20,17:20:00,446,61.325,0.036795,shallow,20/07/2021 
12084,2021-07-20,17:30:00,421,57.8875,0.0347325,shallow,20/07/2021 
12084,2021-07-20,17:40:00,326,44.825,0.026895,shallow,20/07/2021 
12084,2021-07-20,17:50:00,319,43.8625,0.0263175,shallow,20/07/2021 
12084,2021-07-20,18:00:00,260,35.75,0.02145,shallow,20/07/2021 
12084,2021-07-20,18:10:00,215,29.5625,0.0177375,shallow,20/07/2021 
12084,2021-07-20,18:20:00,170,23.375,0.014025,shallow,20/07/2021 
12084,2021-07-20,18:30:00,121,16.6375,0.0099825,shallow,20/07/2021 
12084,2021-07-20,18:40:00,79,10.8625,0.0065175,shallow,20/07/2021 
12084,2021-07-20,18:50:00,49,6.7375,0.0040425,shallow,20/07/2021 
12084,2021-07-20,19:00:00,23,3.1625,0.0018975,shallow,20/07/2021 
12084,2021-07-20,19:10:00,5,0.6875,0.0004125,shallow,20/07/2021 
12084,2021-07-20,19:20:00,0,0,0,shallow,20/07/2021 
12084,2021-07-20,19:30:00,0,0,0,shallow,20/07/2021 
12084,2021-07-20,19:40:00,0,0,0,shallow,20/07/2021 
12084,2021-07-20,19:50:00,0,0,0,shallow,20/07/2021 
12084,2021-07-20,20:00:00,0,0,0,shallow,20/07/2021 
12084,2021-07-20,20:10:00,0,0,0,shallow,20/07/2021 
12084,2021-07-20,20:20:00,0,0,0,shallow,20/07/2021 
12084,2021-07-20,20:30:00,0,0,0,shallow,20/07/2021 
12084,2021-07-20,20:40:00,0,0,0,shallow,20/07/2021 
12084,2021-07-20,20:50:00,0,0,0,shallow,20/07/2021 
12084,2021-07-20,21:00:00,0,0,0,shallow,20/07/2021 
12084,2021-07-20,21:10:00,0,0,0,shallow,20/07/2021 
12084,2021-07-20,21:20:00,0,0,0,shallow,20/07/2021 
12084,2021-07-20,21:30:00,0,0,0,shallow,20/07/2021 
12084,2021-07-20,21:40:00,0,0,0,shallow,20/07/2021 
12084,2021-07-20,21:50:00,0,0,0,shallow,20/07/2021 
12084,2021-07-20,22:00:00,0,0,0,shallow,20/07/2021 
12084,2021-07-20,22:10:00,0,0,0,shallow,20/07/2021 
12084,2021-07-20,22:20:00,0,0,0,shallow,20/07/2021 
12084,2021-07-20,22:30:00,0,0,0,shallow,20/07/2021 
12084,2021-07-20,22:40:00,0,0,0,shallow,20/07/2021 
12084,2021-07-20,22:50:00,0,0,0,shallow,20/07/2021 
12084,2021-07-20,23:00:00,0,0,0,shallow,20/07/2021 
12084,2021-07-20,23:10:00,0,0,0,shallow,20/07/2021 
12084,2021-07-20,23:20:00,0,0,0,shallow,20/07/2021 
12084,2021-07-20,23:30:00,0,0,0,shallow,20/07/2021 
12084,2021-07-20,23:40:00,0,0,0,shallow,20/07/2021 
12084,2021-07-20,23:50:00,0,0,0,shallow,20/07/2021 
12084,2021-07-20,24:00:00,0,0,0,shallow,20/07/2021 
12084,2021-07-21,0:10:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,0:20:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,0:30:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,0:40:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,0:50:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,1:00:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,1:10:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,1:20:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,1:30:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,1:40:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,1:50:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,2:00:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,2:10:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,2:20:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,2:30:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,2:40:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,2:50:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,3:00:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,3:10:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,3:20:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,3:30:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,3:40:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,3:50:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,4:00:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,4:10:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,4:20:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,4:30:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,4:40:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,4:50:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,5:00:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,5:10:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,5:20:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,5:30:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,5:40:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,5:50:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,6:00:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,6:10:00,8,1.1,0.00066,shallow,21/07/2021 
12084,2021-07-21,6:20:00,32,4.4,0.00264,shallow,21/07/2021 
12084,2021-07-21,6:30:00,64,8.8,0.00528,shallow,21/07/2021 
12084,2021-07-21,6:40:00,82,11.275,0.006765,shallow,21/07/2021 
12084,2021-07-21,6:50:00,142,19.525,0.011715,shallow,21/07/2021 
12084,2021-07-21,7:00:00,212,29.15,0.01749,shallow,21/07/2021 
12084,2021-07-21,7:10:00,277,38.0875,0.0228525,shallow,21/07/2021 
12084,2021-07-21,7:20:00,348,47.85,0.02871,shallow,21/07/2021 
12084,2021-07-21,7:30:00,425,58.4375,0.0350625,shallow,21/07/2021 
12084,2021-07-21,7:40:00,507,69.7125,0.0418275,shallow,21/07/2021 
12084,2021-07-21,7:50:00,597,82.0875,0.0492525,shallow,21/07/2021 
12084,2021-07-21,8:00:00,695,95.5625,0.0573375,shallow,21/07/2021 
12084,2021-07-21,8:10:00,794,109.175,0.065505,shallow,21/07/2021 
12084,2021-07-21,8:20:00,898,123.475,0.074085,shallow,21/07/2021 
12084,2021-07-21,8:30:00,1013,139.2875,0.0835725,shallow,21/07/2021 
12084,2021-07-21,8:40:00,1122,154.275,0.092565,shallow,21/07/2021 
12084,2021-07-21,8:50:00,1235,169.8125,0.1018875,shallow,21/07/2021 
12084,2021-07-21,9:00:00,1354,186.175,0.111705,shallow,21/07/2021 
12084,2021-07-21,9:10:00,1461,200.8875,0.1205325,shallow,21/07/2021 
12084,2021-07-21,9:20:00,1585,217.9375,0.1307625,shallow,21/07/2021 
12084,2021-07-21,9:30:00,1699,233.6125,0.1401675,shallow,21/07/2021 
12084,2021-07-21,9:40:00,1813,249.2875,0.1495725,shallow,21/07/2021 
12084,2021-07-21,9:50:00,1934,265.925,0.159555,shallow,21/07/2021 
12084,2021-07-21,10:00:00,2047,281.4625,0.1688775,shallow,21/07/2021 
12084,2021-07-21,10:10:00,2146,295.075,0.177045,shallow,21/07/2021 
12084,2021-07-21,10:20:00,2256,310.2,0.18612,shallow,21/07/2021 
12084,2021-07-21,10:30:00,2361,324.6375,0.1947825,shallow,21/07/2021 
12084,2021-07-21,10:40:00,2387,328.2125,0.1969275,shallow,21/07/2021 
12084,2021-07-21,10:50:00,2385,327.9375,0.1967625,shallow,21/07/2021 
12084,2021-07-21,11:00:00,2574,353.925,0.212355,shallow,21/07/2021 
12084,2021-07-21,11:10:00,2625,360.9375,0.2165625,shallow,21/07/2021 
12084,2021-07-21,11:20:00,2685,369.1875,0.2215125,shallow,21/07/2021 
12084,2021-07-21,11:30:00,2707,372.2125,0.2233275,shallow,21/07/2021 
12084,2021-07-21,11:40:00,2797,384.5875,0.2307525,shallow,21/07/2021 
12084,2021-07-21,11:50:00,2235,307.3125,0.1843875,shallow,21/07/2021 
12084,2021-07-21,12:00:00,2308,317.35,0.19041,shallow,21/07/2021 
12084,2021-07-21,12:10:00,2727,374.9625,0.2249775,shallow,21/07/2021 
12084,2021-07-21,12:20:00,2973,408.7875,0.2452725,shallow,21/07/2021 
12084,2021-07-21,12:30:00,2965,407.6875,0.2446125,shallow,21/07/2021 
12084,2021-07-21,12:40:00,2911,400.2625,0.2401575,shallow,21/07/2021 
12084,2021-07-21,12:50:00,2943,404.6625,0.2427975,shallow,21/07/2021 
12084,2021-07-21,13:00:00,2879,395.8625,0.2375175,shallow,21/07/2021 
12084,2021-07-21,13:10:00,2871,394.7625,0.2368575,shallow,21/07/2021 
12084,2021-07-21,13:20:00,2816,387.2,0.23232,shallow,21/07/2021 
12084,2021-07-21,13:30:00,2753,378.5375,0.2271225,shallow,21/07/2021 
12084,2021-07-21,13:40:00,2587,355.7125,0.2134275,shallow,21/07/2021 
12084,2021-07-21,13:50:00,2752,378.4,0.22704,shallow,21/07/2021 
12084,2021-07-21,14:00:00,2000,275,0.165,shallow,21/07/2021 
12084,2021-07-21,14:10:00,747,102.7125,0.0616275,shallow,21/07/2021 
12084,2021-07-21,14:20:00,1723,236.9125,0.1421475,shallow,21/07/2021 
12084,2021-07-21,14:30:00,2137,293.8375,0.1763025,shallow,21/07/2021 
12084,2021-07-21,14:40:00,994,136.675,0.082005,shallow,21/07/2021 
12084,2021-07-21,14:50:00,822,113.025,0.067815,shallow,21/07/2021 
12084,2021-07-21,15:00:00,1251,172.0125,0.1032075,shallow,21/07/2021 
12084,2021-07-21,15:10:00,898,123.475,0.074085,shallow,21/07/2021 
12084,2021-07-21,15:20:00,912,125.4,0.07524,shallow,21/07/2021 
12084,2021-07-21,15:30:00,612,84.15,0.05049,shallow,21/07/2021 
12084,2021-07-21,15:40:00,376,51.7,0.03102,shallow,21/07/2021 
12084,2021-07-21,15:50:00,488,67.1,0.04026,shallow,21/07/2021 
12084,2021-07-21,16:00:00,522,71.775,0.043065,shallow,21/07/2021 
12084,2021-07-21,16:10:00,475,65.3125,0.0391875,shallow,21/07/2021 
12084,2021-07-21,16:20:00,381,52.3875,0.0314325,shallow,21/07/2021 
12084,2021-07-21,16:30:00,285,39.1875,0.0235125,shallow,21/07/2021 
12084,2021-07-21,16:40:00,222,30.525,0.018315,shallow,21/07/2021 
12084,2021-07-21,16:50:00,265,36.4375,0.0218625,shallow,21/07/2021 
12084,2021-07-21,17:00:00,268,36.85,0.02211,shallow,21/07/2021 
12084,2021-07-21,17:10:00,260,35.75,0.02145,shallow,21/07/2021 
12084,2021-07-21,17:20:00,308,42.35,0.02541,shallow,21/07/2021 
12084,2021-07-21,17:30:00,332,45.65,0.02739,shallow,21/07/2021 
12084,2021-07-21,17:40:00,217,29.8375,0.0179025,shallow,21/07/2021 
12084,2021-07-21,17:50:00,178,24.475,0.014685,shallow,21/07/2021 
12084,2021-07-21,18:00:00,155,21.3125,0.0127875,shallow,21/07/2021 
12084,2021-07-21,18:10:00,111,15.2625,0.0091575,shallow,21/07/2021 
12084,2021-07-21,18:20:00,94,12.925,0.007755,shallow,21/07/2021 
12084,2021-07-21,18:30:00,62,8.525,0.005115,shallow,21/07/2021 
12084,2021-07-21,18:40:00,52,7.15,0.00429,shallow,21/07/2021 
12084,2021-07-21,18:50:00,36,4.95,0.00297,shallow,21/07/2021 
12084,2021-07-21,19:00:00,21,2.8875,0.0017325,shallow,21/07/2021 
12084,2021-07-21,19:10:00,6,0.825,0.000495,shallow,21/07/2021 
12084,2021-07-21,19:20:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,19:30:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,19:40:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,19:50:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,20:00:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,20:10:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,20:20:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,20:30:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,20:40:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,20:50:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,21:00:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,21:10:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,21:20:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,21:30:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,21:40:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,21:50:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,22:00:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,22:10:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,22:20:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,22:30:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,22:40:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,22:50:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,23:00:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,23:10:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,23:20:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,23:30:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,23:40:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,23:50:00,0,0,0,shallow,21/07/2021 
12084,2021-07-21,24:00:00,0,0,0,shallow,21/07/2021 
12084,2021-07-22,0:10:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,0:20:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,0:30:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,0:40:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,0:50:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,1:00:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,1:10:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,1:20:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,1:30:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,1:40:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,1:50:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,2:00:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,2:10:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,2:20:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,2:30:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,2:40:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,2:50:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,3:00:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,3:10:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,3:20:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,3:30:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,3:40:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,3:50:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,4:00:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,4:10:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,4:20:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,4:30:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,4:40:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,4:50:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,5:00:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,5:10:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,5:20:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,5:30:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,5:40:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,5:50:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,6:00:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,6:10:00,7,0.9625,0.0005775,shallow,22/07/2021 
12084,2021-07-22,6:20:00,24,3.3,0.00198,shallow,22/07/2021 
12084,2021-07-22,6:30:00,58,7.975,0.004785,shallow,22/07/2021 
12084,2021-07-22,6:40:00,95,13.0625,0.0078375,shallow,22/07/2021 
12084,2021-07-22,6:50:00,146,20.075,0.012045,shallow,22/07/2021 
12084,2021-07-22,7:00:00,173,23.7875,0.0142725,shallow,22/07/2021 
12084,2021-07-22,7:10:00,120,16.5,0.0099,shallow,22/07/2021 
12084,2021-07-22,7:20:00,188,25.85,0.01551,shallow,22/07/2021 
12084,2021-07-22,7:30:00,492,67.65,0.04059,shallow,22/07/2021 
12084,2021-07-22,7:40:00,504,69.3,0.04158,shallow,22/07/2021 
12084,2021-07-22,7:50:00,579,79.6125,0.0477675,shallow,22/07/2021 
12084,2021-07-22,8:00:00,658,90.475,0.054285,shallow,22/07/2021 
12084,2021-07-22,8:10:00,762,104.775,0.062865,shallow,22/07/2021 
12084,2021-07-22,8:20:00,747,102.7125,0.0616275,shallow,22/07/2021 
12084,2021-07-22,8:30:00,625,85.9375,0.0515625,shallow,22/07/2021 
12084,2021-07-22,8:40:00,788,108.35,0.06501,shallow,22/07/2021 
12084,2021-07-22,8:50:00,900,123.75,0.07425,shallow,22/07/2021 
12084,2021-07-22,9:00:00,885,121.6875,0.0730125,shallow,22/07/2021 
12084,2021-07-22,9:10:00,969,133.2375,0.0799425,shallow,22/07/2021 
12084,2021-07-22,9:20:00,1008,138.6,0.08316,shallow,22/07/2021 
12084,2021-07-22,9:30:00,1092,150.15,0.09009,shallow,22/07/2021 
12084,2021-07-22,9:40:00,1333,183.2875,0.1099725,shallow,22/07/2021 
12084,2021-07-22,9:50:00,1415,194.5625,0.1167375,shallow,22/07/2021 
12084,2021-07-22,10:00:00,1523,209.4125,0.1256475,shallow,22/07/2021 
12084,2021-07-22,10:10:00,1383,190.1625,0.1140975,shallow,22/07/2021 
12084,2021-07-22,10:20:00,1635,224.8125,0.1348875,shallow,22/07/2021 
12084,2021-07-22,10:30:00,1769,243.2375,0.1459425,shallow,22/07/2021 
12084,2021-07-22,10:40:00,1736,238.7,0.14322,shallow,22/07/2021 
12084,2021-07-22,10:50:00,1703,234.1625,0.1404975,shallow,22/07/2021 
12084,2021-07-22,11:00:00,1717,236.0875,0.1416525,shallow,22/07/2021 
12084,2021-07-22,11:10:00,1849,254.2375,0.1525425,shallow,22/07/2021 
12084,2021-07-22,11:20:00,2042,280.775,0.168465,shallow,22/07/2021 
12084,2021-07-22,11:30:00,2184,300.3,0.18018,shallow,22/07/2021 
12084,2021-07-22,11:40:00,2252,309.65,0.18579,shallow,22/07/2021 
12084,2021-07-22,11:50:00,2205,303.1875,0.1819125,shallow,22/07/2021 
12084,2021-07-22,12:00:00,790,108.625,0.065175,shallow,22/07/2021 
12084,2021-07-22,12:10:00,2342,322.025,0.193215,shallow,22/07/2021 
12084,2021-07-22,12:20:00,2390,328.625,0.197175,shallow,22/07/2021 
12084,2021-07-22,12:30:00,2223,305.6625,0.1833975,shallow,22/07/2021 
12084,2021-07-22,12:40:00,2150,295.625,0.177375,shallow,22/07/2021 
12084,2021-07-22,12:50:00,2422,333.025,0.199815,shallow,22/07/2021 
12084,2021-07-22,13:00:00,2266,311.575,0.186945,shallow,22/07/2021 
12084,2021-07-22,13:10:00,2365,325.1875,0.1951125,shallow,22/07/2021 
12084,2021-07-22,13:20:00,2399,329.8625,0.1979175,shallow,22/07/2021 
12084,2021-07-22,13:30:00,2390,328.625,0.197175,shallow,22/07/2021 
12084,2021-07-22,13:40:00,2317,318.5875,0.1911525,shallow,22/07/2021 
12084,2021-07-22,13:50:00,2253,309.7875,0.1858725,shallow,22/07/2021 
12084,2021-07-22,14:00:00,2201,302.6375,0.1815825,shallow,22/07/2021 
12084,2021-07-22,14:10:00,2035,279.8125,0.1678875,shallow,22/07/2021 
12084,2021-07-22,14:20:00,2123,291.9125,0.1751475,shallow,22/07/2021 
12084,2021-07-22,14:30:00,2016,277.2,0.16632,shallow,22/07/2021 
12084,2021-07-22,14:40:00,1737,238.8375,0.1433025,shallow,22/07/2021 
12084,2021-07-22,14:50:00,1813,249.2875,0.1495725,shallow,22/07/2021 
12084,2021-07-22,15:00:00,1742,239.525,0.143715,shallow,22/07/2021 
12084,2021-07-22,15:10:00,1467,201.7125,0.1210275,shallow,22/07/2021 
12084,2021-07-22,15:20:00,1564,215.05,0.12903,shallow,22/07/2021 
12084,2021-07-22,15:30:00,1500,206.25,0.12375,shallow,22/07/2021 
12084,2021-07-22,15:40:00,1367,187.9625,0.1127775,shallow,22/07/2021 
12084,2021-07-22,15:50:00,1257,172.8375,0.1037025,shallow,22/07/2021 
12084,2021-07-22,16:00:00,1199,164.8625,0.0989175,shallow,22/07/2021 
12084,2021-07-22,16:10:00,1109,152.4875,0.0914925,shallow,22/07/2021 
12084,2021-07-22,16:20:00,1021,140.3875,0.0842325,shallow,22/07/2021 
12084,2021-07-22,16:30:00,936,128.7,0.07722,shallow,22/07/2021 
12084,2021-07-22,16:40:00,852,117.15,0.07029,shallow,22/07/2021 
12084,2021-07-22,16:50:00,790,108.625,0.065175,shallow,22/07/2021 
12084,2021-07-22,17:00:00,703,96.6625,0.0579975,shallow,22/07/2021 
12084,2021-07-22,17:10:00,636,87.45,0.05247,shallow,22/07/2021 
12084,2021-07-22,17:20:00,539,74.1125,0.0444675,shallow,22/07/2021 
12084,2021-07-22,17:30:00,461,63.3875,0.0380325,shallow,22/07/2021 
12084,2021-07-22,17:40:00,394,54.175,0.032505,shallow,22/07/2021 
12084,2021-07-22,17:50:00,325,44.6875,0.0268125,shallow,22/07/2021 
12084,2021-07-22,18:00:00,271,37.2625,0.0223575,shallow,22/07/2021 
12084,2021-07-22,18:10:00,219,30.1125,0.0180675,shallow,22/07/2021 
12084,2021-07-22,18:20:00,154,21.175,0.012705,shallow,22/07/2021 
12084,2021-07-22,18:30:00,84,11.55,0.00693,shallow,22/07/2021 
12084,2021-07-22,18:40:00,52,7.15,0.00429,shallow,22/07/2021 
12084,2021-07-22,18:50:00,30,4.125,0.002475,shallow,22/07/2021 
12084,2021-07-22,19:00:00,14,1.925,0.001155,shallow,22/07/2021 
12084,2021-07-22,19:10:00,1,0.1375,0.0000825,shallow,22/07/2021 
12084,2021-07-22,19:20:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,19:30:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,19:40:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,19:50:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,20:00:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,20:10:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,20:20:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,20:30:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,20:40:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,20:50:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,21:00:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,21:10:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,21:20:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,21:30:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,21:40:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,21:50:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,22:00:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,22:10:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,22:20:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,22:30:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,22:40:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,22:50:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,23:00:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,23:10:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,23:20:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,23:30:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,23:40:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,23:50:00,0,0,0,shallow,22/07/2021 
12084,2021-07-22,24:00:00,0,0,0,shallow,22/07/2021 
12084,2021-07-23,0:10:00,0,0,0,shallow,23/07/2021 
12084,2021-07-23,0:20:00,0,0,0,shallow,23/07/2021 
12084,2021-07-23,0:30:00,0,0,0,shallow,23/07/2021 
12084,2021-07-23,0:40:00,0,0,0,shallow,23/07/2021 
12084,2021-07-23,0:50:00,0,0,0,shallow,23/07/2021 
12084,2021-07-23,1:00:00,0,0,0,shallow,23/07/2021 
12084,2021-07-23,1:10:00,0,0,0,shallow,23/07/2021 
12084,2021-07-23,1:20:00,0,0,0,shallow,23/07/2021 
12084,2021-07-23,1:30:00,0,0,0,shallow,23/07/2021 
12084,2021-07-23,1:40:00,0,0,0,shallow,23/07/2021 
12084,2021-07-23,1:50:00,0,0,0,shallow,23/07/2021 
12084,2021-07-23,2:00:00,0,0,0,shallow,23/07/2021 
12084,2021-07-23,2:10:00,0,0,0,shallow,23/07/2021 
12084,2021-07-23,2:20:00,0,0,0,shallow,23/07/2021 
12084,2021-07-23,2:30:00,0,0,0,shallow,23/07/2021 
12084,2021-07-23,2:40:00,0,0,0,shallow,23/07/2021 
12084,2021-07-23,2:50:00,0,0,0,shallow,23/07/2021 
12084,2021-07-23,3:00:00,0,0,0,shallow,23/07/2021 
12084,2021-07-23,3:10:00,0,0,0,shallow,23/07/2021 
12084,2021-07-23,3:20:00,0,0,0,shallow,23/07/2021 
