 ,Area,Mean,Min,Max,Angle,Length
1,4.591E-4,170.704,14.593,212.116,-90.568,0.481
2,2.863E-4,143.020,0.102,211.753,-90.912,0.299
3,4.518E-4,163.353,0.667,218.667,0.000,0.473
4,2.682E-4,161.784,0.333,209.286,0.585,0.280
5,0.165,166.774,0.000,228.000,0.000,0.000
6,0.064,163.678,0.000,228.000,0.000,0.000
7,3.954E-4,174.914,1.333,215.478,-89.472,0.414
8,2.391E-4,171.490,0.000,213.333,-90.000,0.250
9,4.000E-4,180.428,0.333,215.833,0.131,0.419
10,2.391E-4,181.138,1.000,220.387,1.093,0.250
11,0.150,186.353,0.000,230.000,0.000,0.000
12,0.049,181.771,0.000,230.000,0.000,0.000
13,5.636E-4,157.995,0.333,225.737,-91.018,0.590
14,3.045E-4,157.165,0.667,217.848,-91.372,0.319
15,4.109E-4,176.346,0.671,213.208,0.127,0.430
16,2.191E-4,182.084,1.919,219.817,0.477,0.229
17,0.206,168.923,0.000,237.000,0.000,0.000
18,0.059,170.129,0.000,234.000,0.000,0.000
19,4.800E-4,151.155,0.046,198.762,-91.413,0.503
20,2.554E-4,154.668,1.000,204.000,-91.637,0.267
21,4.345E-4,146.974,0.667,213.755,0.480,0.455
22,2.554E-4,140.015,0.333,211.667,0.000,0.267
23,0.164,165.519,0.000,222.000,0.000,0.000
24,0.061,159.877,0.000,222.000,0.000,0.000
25,5.409E-4,167.691,0.558,217.951,-90.386,0.566
26,2.991E-4,157.790,101.902,214.104,-90.349,0.313
27,3.545E-4,184.351,102.040,212.000,0.589,0.371
28,2.445E-4,179.112,150.123,209.848,-0.214,0.256
29,0.194,176.163,0.000,228.000,0.000,0.000
30,0.066,171.656,0.000,228.000,0.000,0.000
