 ,Area,Mean,Min,Max,Angle,Length
1,4.127E-4,162.561,4.880,214.984,-88.826,0.448
2,2.473E-4,156.527,4.817,208.484,-88.823,0.268
3,3.603E-4,166.447,1.000,199.566,0.403,0.391
4,2.388E-4,146.646,0.161,204.007,0.203,0.259
5,0.141,171.973,0.000,224.000,0.000,0.000
6,0.055,159.243,0.000,222.000,0.000,0.000
7,3.426E-4,159.668,3.710,209.595,-90.990,0.372
8,2.439E-4,159.180,0.333,210.801,-90.398,0.265
9,3.873E-4,171.528,2.020,214.854,0.876,0.421
10,2.464E-4,171.357,0.333,214.869,0.394,0.267
11,0.119,174.552,0.000,232.000,0.000,0.000
12,0.058,168.300,0.000,229.000,0.000,0.000
13,3.485E-4,177.046,1.278,203.333,-89.444,0.378
14,2.304E-4,154.513,0.462,198.256,-89.789,0.250
15,3.426E-4,166.511,1.333,210.667,0.141,0.372
16,2.025E-4,160.614,0.333,198.333,0.000,0.220
17,0.114,174.035,0.000,216.000,0.000,0.000
18,0.044,159.613,0.000,213.000,0.000,0.000
19,3.451E-4,170.186,0.846,215.652,-91.264,0.375
20,2.338E-4,158.754,2.719,208.132,-90.208,0.254
21,3.730E-4,162.588,0.000,203.792,-0.520,0.405
22,2.582E-4,145.134,0.787,205.814,-0.939,0.280
23,0.135,174.005,0.000,233.000,0.000,0.000
24,0.058,162.363,0.000,233.000,0.000,0.000
25,4.025E-4,161.433,0.667,204.835,-90.602,0.437
26,2.312E-4,159.460,0.154,200.667,-89.790,0.251
27,3.679E-4,165.131,1.789,211.494,0.395,0.400
28,2.304E-4,154.603,3.178,215.320,-0.211,0.250
29,0.142,172.694,0.000,229.000,0.000,0.000
30,0.054,164.241,0.000,227.000,0.000,0.000
