 ,Area,Mean,Min,Max,Angle,Length
1,4.507E-4,176.254,97.960,235.324,-89.866,0.439
2,2.721E-4,155.873,95.853,201.620,-90.888,0.264
3,5.117E-4,159.063,0.333,208.025,0.943,0.498
4,2.973E-4,143.826,0.052,199.957,-0.406,0.289
5,0.148,178.110,0.000,239.000,0.000,0.000
6,0.061,159.204,0.000,229.000,0.000,0.000
7,4.759E-4,160.080,0.507,209.909,-89.746,0.463
8,3.173E-4,137.601,0.112,200.667,-89.810,0.309
9,4.360E-4,165.937,0.461,225.343,-1.107,0.424
10,3.362E-4,157.633,1.333,225.000,0.000,0.327
11,0.162,168.775,0.000,242.000,0.000,0.000
12,0.078,157.700,0.000,227.000,0.000,0.000
13,3.824E-4,149.437,1.514,209.355,-90.316,0.372
14,2.858E-4,127.768,0.522,198.333,-90.634,0.278
15,5.253E-4,146.216,0.333,193.444,-0.230,0.511
16,3.225E-4,138.694,1.000,187.172,0.187,0.314
17,0.151,152.853,0.000,229.000,0.000,0.000
18,0.078,144.814,0.000,229.000,0.000,0.000
19,2.669E-4,174.437,1.304,209.667,-87.963,0.259
20,2.017E-4,165.025,1.333,205.000,-88.800,0.196
21,4.927E-4,169.977,0.333,218.769,1.102,0.480
22,2.805E-4,153.357,0.333,216.990,0.215,0.273
23,0.111,171.913,0.000,244.000,0.000,0.000
24,0.045,159.698,0.000,244.000,0.000,0.000
25,3.614E-4,150.136,0.463,205.000,-91.169,0.352
26,2.616E-4,142.739,0.333,217.978,-90.924,0.254
27,4.990E-4,162.868,0.409,219.627,0.604,0.486
28,3.362E-4,134.153,0.351,203.013,0.539,0.327
29,0.156,170.003,0.000,237.000,0.000,0.000
30,0.064,152.045,0.000,237.000,0.000,0.000
