Data from 2CX12S_Trend23_1.txt Node
Standard Time	Epoch Time	Value
HH:MM:SS:000	(msec since 01/01/1900)
15:37:29.362	1656790649362.000362000	-0
15:37:29.666	1656790649666.000666000	-0
15:37:29.966	1656790649966.000966000	-0
15:37:30.263	1656790650263.000263000	-0
15:37:30.566	1656790650566.000566000	-0
15:37:30.867	1656790650867.000867000	0
15:37:31.166	1656790651166.000166000	-0
15:37:31.466	1656790651466.000466000	-0.01
15:37:31.762	1656790651762.000762000	-0
15:37:32.058	1656790652058.000058000	-0
15:37:32.358	1656790652358.000358000	-0
15:37:32.666	1656790652666.000666000	-0
15:37:32.967	1656790652967.000967000	-0
15:37:33.266	1656790653266.000266000	-0
15:37:33.565	1656790653565.000565000	-0
15:37:33.858	1656790653858.000858000	-0
15:37:34.166	1656790654166.000166000	-0
15:37:34.466	1656790654466.000466000	-0
15:37:34.766	1656790654766.000766000	-0
15:37:35.066	1656790655066.000066000	-0
15:37:35.366	1656790655366.000366000	-0
15:37:35.666	1656790655666.000666000	-0
15:37:35.966	1656790655966.000966000	-0
15:37:36.267	1656790656267.000267000	-0
15:37:36.567	1656790656567.000567000	-0
15:37:36.864	1656790656864.000864000	-0
15:37:37.166	1656790657166.000166000	-0
15:37:37.467	1656790657467.000467000	-0
15:37:37.768	1656790657768.000768000	-0
15:37:38.067	1656790658067.000067000	0
15:37:38.367	1656790658367.000367000	-0
15:37:38.667	1656790658667.000667000	-0
15:37:38.966	1656790658966.000966000	-0.01
15:37:39.266	1656790659266.000266000	-0
15:37:39.567	1656790659567.000567000	-0
15:37:39.866	1656790659866.000866000	-0
15:37:40.166	1656790660166.000166000	-0
15:37:40.466	1656790660466.000466000	-0
15:37:40.767	1656790660767.000767000	-0
15:37:41.063	1656790661063.000063000	0.01
15:37:41.366	1656790661366.000366000	-0
15:37:41.667	1656790661667.000667000	-0
15:37:41.960	1656790661960.000960000	-0
15:37:42.267	1656790662267.000267000	-0
15:37:42.567	1656790662567.000567000	-0
15:37:42.867	1656790662867.000867000	-0
15:37:43.166	1656790663166.000166000	-0
15:37:43.466	1656790663466.000466000	-0
15:37:43.766	1656790663766.000766000	-0
15:37:44.066	1656790664066.000066000	-0
15:37:44.366	1656790664366.000366000	-0
15:37:44.666	1656790664666.000666000	-0
15:37:44.966	1656790664966.000966000	-0.01
15:37:45.266	1656790665266.000266000	-0
15:37:45.563	1656790665563.000563000	-0
15:37:45.866	1656790665866.000866000	-0
15:37:46.157	1656790666157.000157000	-0
15:37:46.466	1656790666466.000466000	-0.01
15:37:46.767	1656790666767.000767000	-0.01
15:37:47.058	1656790667058.000058000	-0
15:37:47.366	1656790667366.000366000	-0
15:37:47.667	1656790667667.000667000	-0
15:37:47.967	1656790667967.000967000	-0
15:37:48.266	1656790668266.000266000	-0
15:37:48.567	1656790668567.000567000	-0
15:37:48.867	1656790668867.000867000	-0
15:37:49.167	1656790669167.000167000	-0
15:37:49.467	1656790669467.000467000	-0
15:37:49.758	1656790669758.000758000	-0
15:37:50.065	1656790670065.000065000	-0
15:37:50.367	1656790670367.000367000	-0
15:37:50.667	1656790670667.000667000	-0
15:37:50.966	1656790670966.000966000	-0
15:37:51.267	1656790671267.000267000	-0
15:37:51.567	1656790671567.000567000	-0
15:37:51.866	1656790671866.000866000	-0.01
15:37:52.162	1656790672162.000162000	-0
15:37:52.466	1656790672466.000466000	-0
15:37:52.766	1656790672766.000766000	-0
15:37:53.066	1656790673066.000066000	-0
15:37:53.366	1656790673366.000366000	0
15:37:53.667	1656790673667.000667000	-0
15:37:53.958	1656790673958.000958000	-0
15:37:54.267	1656790674267.000267000	-0
15:37:54.566	1656790674566.000566000	-0
15:37:54.866	1656790674866.000866000	-0
15:37:55.167	1656790675167.000167000	-0.01
15:37:55.467	1656790675467.000467000	-0
15:37:55.767	1656790675767.000767000	-0
15:37:56.058	1656790676058.000058000	-0
15:37:56.360	1656790676360.000360000	-0
15:37:56.666	1656790676666.000666000	-0
15:37:56.967	1656790676967.000967000	-0
15:37:57.267	1656790677267.000267000	-0
15:37:57.566	1656790677566.000566000	-0
15:37:57.866	1656790677866.000866000	-0
15:37:58.158	1656790678158.000158000	-0
15:37:58.466	1656790678466.000466000	-0
15:37:58.766	1656790678766.000766000	-0
15:37:59.067	1656790679067.000067000	-0
15:37:59.367	1656790679367.000367000	0
15:37:59.667	1656790679667.000667000	-0
15:37:59.966	1656790679966.000966000	-0.01
15:38:00.267	1656790680267.000267000	-0
15:38:00.567	1656790680567.000567000	-0
15:38:00.863	1656790680863.000863000	-0
15:38:01.167	1656790681167.000167000	-0
15:38:01.466	1656790681466.000466000	-0
15:38:01.766	1656790681766.000766000	-0
15:38:02.067	1656790682067.000067000	-0
15:38:02.367	1656790682367.000367000	-0
15:38:02.666	1656790682666.000666000	-0
15:38:02.965	1656790682965.000965000	-0
15:38:03.266	1656790683266.000266000	-0
15:38:03.566	1656790683566.000566000	-0
15:38:03.867	1656790683867.000867000	-0
15:38:04.158	1656790684158.000158000	-0
15:38:04.467	1656790684467.000467000	-0
15:38:04.767	1656790684767.000767000	-0
15:38:05.058	1656790685058.000058000	-0
15:38:05.366	1656790685366.000366000	-0
15:38:05.666	1656790685666.000666000	-0
15:38:05.966	1656790685966.000966000	-0
