Data from 2HS27C_Units14_1.txt Node
Standard Time	Epoch Time	Value
HH:MM:SS:000	(msec since 01/01/1900)
Spectrometer: FLMT01689
Trigger mode: 0
Integration Time (sec): 1.000000E-1
Scans to average: 3
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 3
XAxis mode: Time
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
15:06:44.350	1656788804350.000350000	0.12
15:06:44.651	1656788804651.000651000	0.12
15:06:44.953	1656788804953.000953000	0.12
15:06:45.245	1656788805245.000245000	0.12
15:06:45.553	1656788805553.000553000	0.12
15:06:45.853	1656788805853.000853000	0.12
15:06:46.154	1656788806154.000154000	0.12
15:06:46.454	1656788806454.000454000	0.12
15:06:46.753	1656788806753.000753000	0.11
15:06:47.053	1656788807053.000053000	0.12
15:06:47.344	1656788807344.000344000	0.12
15:06:47.646	1656788807646.000646000	0.12
15:06:47.953	1656788807953.000953000	0.11
15:06:48.253	1656788808253.000253000	0.12
15:06:48.553	1656788808553.000553000	0.12
15:06:48.854	1656788808854.000854000	0.12
15:06:49.153	1656788809153.000153000	0.12
15:06:49.453	1656788809453.000453000	0.12
15:06:49.753	1656788809753.000753000	0.12
15:06:50.053	1656788810053.000053000	0.11
15:06:50.354	1656788810354.000354000	0.12
15:06:50.654	1656788810654.000654000	0.11
15:06:50.953	1656788810953.000953000	0.12
15:06:51.245	1656788811245.000245000	0.12
15:06:51.553	1656788811553.000553000	0.12
15:06:51.847	1656788811847.000847000	0.12
15:06:52.154	1656788812154.000154000	0.12
15:06:52.453	1656788812453.000453000	0.12
15:06:52.754	1656788812754.000754000	0.12
15:06:53.053	1656788813053.000053000	0.12
15:06:53.353	1656788813353.000353000	0.11
15:06:53.653	1656788813653.000653000	0.12
15:06:53.963	1656788813963.000963000	0.12
15:06:54.254	1656788814254.000254000	0.12
15:06:54.554	1656788814554.000554000	0.11
15:06:54.853	1656788814853.000853000	0.12
15:06:55.145	1656788815145.000145000	0.12
15:06:55.447	1656788815447.000447000	0.12
15:06:55.745	1656788815745.000745000	0.12
15:06:56.054	1656788816054.000054000	0.12
15:06:56.353	1656788816353.000353000	0.11
15:06:56.653	1656788816653.000653000	0.12
15:06:56.954	1656788816954.000954000	0.12
15:06:57.253	1656788817253.000253000	0.11
15:06:57.554	1656788817554.000554000	0.12
15:06:57.845	1656788817845.000845000	0.11
15:06:58.153	1656788818153.000153000	0.11
15:06:58.453	1656788818453.000453000	0.12
15:06:58.745	1656788818745.000745000	0.12
15:06:59.047	1656788819047.000047000	0.12
15:06:59.354	1656788819354.000354000	0.12
15:06:59.647	1656788819647.000647000	0.12
15:06:59.947	1656788819947.000947000	0.11
15:07:00.248	1656788820248.000248000	0.12
15:07:00.553	1656788820553.000553000	0.11
15:07:00.854	1656788820854.000854000	0.12
15:07:01.145	1656788821145.000145000	0.12
15:07:01.453	1656788821453.000453000	0.12
15:07:01.754	1656788821754.000754000	0.12
15:07:02.049	1656788822049.000049000	0.11
15:07:02.353	1656788822353.000353000	0.12
15:07:02.653	1656788822653.000653000	0.12
15:07:02.953	1656788822953.000953000	0.12
15:07:03.253	1656788823253.000253000	0.12
15:07:03.554	1656788823554.000554000	0.12
15:07:03.853	1656788823853.000853000	0.12
15:07:04.153	1656788824153.000153000	0.12
15:07:04.453	1656788824453.000453000	0.12
15:07:04.754	1656788824754.000754000	0.12
15:07:05.054	1656788825054.000054000	0.12
15:07:05.354	1656788825354.000354000	0.12
15:07:05.653	1656788825653.000653000	0.11
