Data from 2CX12O_Trend18_2.txt Node
Standard Time	Epoch Time	Value
HH:MM:SS:000	(msec since 01/01/1900)
14:52:52.247	1656787972247.000247000	0.02
14:52:52.546	1656787972546.000546000	0.02
14:52:52.847	1656787972847.000847000	0.02
14:52:53.147	1656787973147.000147000	0.02
14:52:53.448	1656787973448.000448000	0.02
14:52:53.748	1656787973748.000748000	0.02
14:52:54.048	1656787974048.000048000	0.02
14:52:54.339	1656787974339.000339000	0.02
14:52:54.648	1656787974648.000648000	0.02
14:52:54.948	1656787974948.000948000	0.02
14:52:55.248	1656787975248.000248000	0.02
14:52:55.543	1656787975543.000543000	0.02
14:52:55.848	1656787975848.000848000	0.02
14:52:56.147	1656787976147.000147000	0.02
14:52:56.448	1656787976448.000448000	0.02
14:52:56.748	1656787976748.000748000	0.02
14:52:57.048	1656787977048.000048000	0.02
14:52:57.340	1656787977340.000340000	0.02
14:52:57.645	1656787977645.000645000	0.02
14:52:57.947	1656787977947.000947000	0.02
14:52:58.248	1656787978248.000248000	0.02
14:52:58.548	1656787978548.000548000	0.02
14:52:58.847	1656787978847.000847000	0.02
14:52:59.147	1656787979147.000147000	0.02
14:52:59.448	1656787979448.000448000	0.03
14:52:59.748	1656787979748.000748000	0.02
14:53:00.048	1656787980048.000048000	0.02
14:53:00.348	1656787980348.000348000	0.02
14:53:00.647	1656787980647.000647000	0.02
14:53:00.948	1656787980948.000948000	0.02
14:53:01.248	1656787981248.000248000	0.02
14:53:01.548	1656787981548.000548000	0.02
14:53:01.848	1656787981848.000848000	0.02
14:53:02.146	1656787982146.000146000	0.02
14:53:02.448	1656787982448.000448000	0.02
14:53:02.748	1656787982748.000748000	0.02
14:53:03.047	1656787983047.000047000	0.02
14:53:03.348	1656787983348.000348000	0.02
14:53:03.647	1656787983647.000647000	0.02
14:53:03.948	1656787983948.000948000	0.02
14:53:04.246	1656787984246.000246000	0.02
14:53:04.548	1656787984548.000548000	0.02
14:53:04.848	1656787984848.000848000	0.02
14:53:05.148	1656787985148.000148000	0.02
14:53:05.448	1656787985448.000448000	0.02
14:53:05.748	1656787985748.000748000	0.02
14:53:06.048	1656787986048.000048000	0.02
14:53:06.343	1656787986343.000343000	0.02
14:53:06.648	1656787986648.000648000	0.02
14:53:06.948	1656787986948.000948000	0.02
14:53:07.248	1656787987248.000248000	0.02
14:53:07.548	1656787987548.000548000	0.02
14:53:07.848	1656787987848.000848000	0.02
14:53:08.148	1656787988148.000148000	0.02
14:53:08.440	1656787988440.000440000	0.02
14:53:08.743	1656787988743.000743000	0.02
14:53:09.048	1656787989048.000048000	0.02
14:53:09.348	1656787989348.000348000	0.02
14:53:09.648	1656787989648.000648000	0.02
14:53:09.948	1656787989948.000948000	0.02
14:53:10.248	1656787990248.000248000	0.02
14:53:10.548	1656787990548.000548000	0.02
14:53:10.847	1656787990847.000847000	0.02
14:53:11.148	1656787991148.000148000	0.02
14:53:11.448	1656787991448.000448000	0.02
14:53:11.747	1656787991747.000747000	0.02
14:53:12.044	1656787992044.000044000	0.02
14:53:12.348	1656787992348.000348000	0.02
14:53:12.647	1656787992647.000647000	0.02
14:53:12.941	1656787992941.000941000	0.02
14:53:13.247	1656787993247.000247000	0.02
14:53:13.547	1656787993547.000547000	0.02
14:53:13.848	1656787993848.000848000	0.02
14:53:14.148	1656787994148.000148000	0.02
14:53:14.448	1656787994448.000448000	0.02
14:53:14.749	1656787994749.000749000	0.02
14:53:15.047	1656787995047.000047000	0.02
14:53:15.348	1656787995348.000348000	0.02
14:53:15.648	1656787995648.000648000	0.02
14:53:15.939	1656787995939.000939000	0.02
14:53:16.248	1656787996248.000248000	0.02
14:53:16.547	1656787996547.000547000	0.02
14:53:16.847	1656787996847.000847000	0.02
14:53:17.148	1656787997148.000148000	0.02
14:53:17.447	1656787997447.000447000	0.02
14:53:17.748	1656787997748.000748000	0.02
14:53:18.048	1656787998048.000048000	0.02
14:53:18.348	1656787998348.000348000	0.02
14:53:18.648	1656787998648.000648000	0.02
14:53:18.948	1656787998948.000948000	0.02
14:53:19.248	1656787999248.000248000	0.02
14:53:19.539	1656787999539.000539000	0.02
14:53:19.847	1656787999847.000847000	0.02
14:53:20.148	1656788000148.000148000	0.02
14:53:20.448	1656788000448.000448000	0.02
14:53:20.748	1656788000748.000748000	0.02
14:53:21.047	1656788001047.000047000	0.02
14:53:21.347	1656788001347.000347000	0.02
14:53:21.648	1656788001648.000648000	0.02
14:53:21.947	1656788001947.000947000	0.02
14:53:22.248	1656788002248.000248000	0.02
14:53:22.549	1656788002549.000549000	0.02
14:53:22.840	1656788002840.000840000	0.02
14:53:23.147	1656788003147.000147000	0.02
14:53:23.448	1656788003448.000448000	0.02
14:53:23.748	1656788003748.000748000	0.02
14:53:24.047	1656788004047.000047000	0.02
14:53:24.347	1656788004347.000347000	0.02
14:53:24.648	1656788004648.000648000	0.02
14:53:24.948	1656788004948.000948000	0.02
14:53:25.247	1656788005247.000247000	0.02
14:53:25.548	1656788005548.000548000	0.02
14:53:25.848	1656788005848.000848000	0.02
14:53:26.141	1656788006141.000141000	0.02
14:53:26.448	1656788006448.000448000	0.02
14:53:26.747	1656788006747.000747000	0.02
