Data from 2CX12O_Trend23_00001.txt Node
Standard Time	Epoch Time	Value
HH:MM:SS:000	(msec since 01/01/1900)
14:19:12.133	1656785952133.000133000	-0
14:19:12.427	1656785952427.000427000	-0
14:19:12.733	1656785952733.000733000	-0.01
14:19:13.033	1656785953033.000033000	-0.01
14:19:13.333	1656785953333.000333000	-0.01
14:19:13.626	1656785953626.000626000	-0.01
14:19:13.934	1656785953934.000934000	-0.01
14:19:14.233	1656785954233.000233000	-0
14:19:14.533	1656785954533.000533000	-0
14:19:14.833	1656785954833.000833000	-0.01
14:19:15.133	1656785955133.000133000	-0.01
14:19:15.433	1656785955433.000433000	-0
14:19:15.733	1656785955733.000733000	-0.01
14:19:16.033	1656785956033.000033000	-0
14:19:16.334	1656785956334.000334000	-0.01
14:19:16.627	1656785956627.000627000	-0
14:19:16.933	1656785956933.000933000	-0
14:19:17.234	1656785957234.000234000	-0
14:19:17.533	1656785957533.000533000	-0
14:19:17.833	1656785957833.000833000	-0
14:19:18.134	1656785958134.000134000	-0
14:19:18.434	1656785958434.000434000	-0
14:19:18.733	1656785958733.000733000	-0
14:19:19.033	1656785959033.000033000	-0.01
14:19:19.333	1656785959333.000333000	-0
14:19:19.633	1656785959633.000633000	0
14:19:19.933	1656785959933.000933000	-0
14:19:20.233	1656785960233.000233000	-0
14:19:20.527	1656785960527.000527000	-0.01
14:19:20.832	1656785960832.000832000	-0.01
14:19:21.133	1656785961133.000133000	-0
14:19:21.433	1656785961433.000433000	-0
14:19:21.726	1656785961726.000726000	0
14:19:22.034	1656785962034.000034000	-0.01
14:19:22.333	1656785962333.000333000	-0
14:19:22.634	1656785962634.000634000	-0
14:19:22.933	1656785962933.000933000	-0.01
14:19:23.233	1656785963233.000233000	-0
14:19:23.533	1656785963533.000533000	-0.01
14:19:23.834	1656785963834.000834000	-0.01
14:19:24.133	1656785964133.000133000	-0
14:19:24.433	1656785964433.000433000	-0
14:19:24.734	1656785964734.000734000	0
14:19:25.033	1656785965033.000033000	-0.01
14:19:25.326	1656785965326.000326000	-0.01
14:19:25.633	1656785965633.000633000	-0
14:19:25.934	1656785965934.000934000	-0.01
14:19:26.233	1656785966233.000233000	-0
14:19:26.533	1656785966533.000533000	-0.01
14:19:26.833	1656785966833.000833000	-0
14:19:27.133	1656785967133.000133000	-0.01
14:19:27.434	1656785967434.000434000	-0
14:19:27.733	1656785967733.000733000	-0.01
14:19:28.043	1656785968043.000043000	-0
14:19:28.333	1656785968333.000333000	-0
14:19:28.634	1656785968634.000634000	-0
14:19:28.934	1656785968934.000934000	-0.01
14:19:29.234	1656785969234.000234000	-0.01
14:19:29.533	1656785969533.000533000	-0
14:19:29.826	1656785969826.000826000	-0.01
14:19:30.124	1656785970124.000124000	-0
14:19:30.433	1656785970433.000433000	-0
14:19:30.733	1656785970733.000733000	-0
14:19:31.034	1656785971034.000034000	-0
14:19:31.333	1656785971333.000333000	-0
14:19:31.634	1656785971634.000634000	-0
14:19:31.933	1656785971933.000933000	-0
14:19:32.233	1656785972233.000233000	-0.01
14:19:32.534	1656785972534.000534000	-0
14:19:32.833	1656785972833.000833000	-0
14:19:33.134	1656785973134.000134000	-0
14:19:33.434	1656785973434.000434000	-0.01
14:19:33.733	1656785973733.000733000	-0
14:19:34.027	1656785974027.000027000	-0
14:19:34.333	1656785974333.000333000	0.01
14:19:34.633	1656785974633.000633000	-0.01
14:19:34.933	1656785974933.000933000	-0
