Data from 2GT10K_Units14_3.txt Node
Standard Time	Epoch Time	Value
HH:MM:SS:000	(msec since 01/01/1900)
Spectrometer: FLMT01689
Trigger mode: 0
Integration Time (sec): 8.500000E-2
Scans to average: 3
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 3
XAxis mode: Time
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
18:14:40.729	1656454480729.000729000	0.13
18:14:40.983	1656454480983.000983000	0.12
18:14:41.238	1656454481238.000238000	0.13
18:14:41.493	1656454481493.000493000	0.13
18:14:41.748	1656454481748.000748000	0.13
18:14:42.004	1656454482004.000004000	0.13
18:14:42.258	1656454482258.000258000	0.13
18:14:42.513	1656454482513.000513000	0.13
18:14:42.768	1656454482768.000768000	0.13
18:14:43.023	1656454483023.000023000	0.13
18:14:43.279	1656454483279.000279000	0.13
18:14:43.534	1656454483534.000534000	0.13
18:14:43.788	1656454483788.000788000	0.12
18:14:44.043	1656454484043.000043000	0.13
18:14:44.304	1656454484304.000304000	0.13
18:14:44.553	1656454484553.000553000	0.13
18:14:44.808	1656454484808.000808000	0.13
18:14:45.063	1656454485063.000063000	0.13
18:14:45.318	1656454485318.000318000	0.13
18:14:45.573	1656454485573.000573000	0.13
18:14:45.828	1656454485828.000828000	0.13
18:14:46.083	1656454486083.000083000	0.13
18:14:46.339	1656454486339.000339000	0.13
18:14:46.593	1656454486593.000593000	0.13
18:14:46.849	1656454486849.000849000	0.13
18:14:47.104	1656454487104.000104000	0.13
18:14:47.358	1656454487358.000358000	0.13
18:14:47.613	1656454487613.000613000	0.13
18:14:47.869	1656454487869.000869000	0.12
18:14:48.123	1656454488123.000123000	0.12
18:14:48.379	1656454488379.000379000	0.13
18:14:48.639	1656454488639.000639000	0.13
18:14:48.887	1656454488887.000887000	0.12
18:14:49.143	1656454489143.000143000	0.13
18:14:49.399	1656454489399.000399000	0.13
18:14:49.653	1656454489653.000653000	0.13
18:14:49.908	1656454489908.000908000	0.13
18:14:50.163	1656454490163.000163000	0.13
18:14:50.419	1656454490419.000419000	0.12
18:14:50.673	1656454490673.000673000	0.12
18:14:50.930	1656454490930.000930000	0.13
18:14:51.183	1656454491183.000183000	0.13
18:14:51.438	1656454491438.000438000	0.13
18:14:51.694	1656454491694.000694000	0.13
18:14:51.949	1656454491949.000949000	0.13
18:14:52.204	1656454492204.000204000	0.13
18:14:52.458	1656454492458.000458000	0.13
18:14:52.713	1656454492713.000713000	0.13
18:14:52.974	1656454492974.000974000	0.13
18:14:53.224	1656454493224.000224000	0.13
18:14:53.478	1656454493478.000478000	0.13
18:14:53.734	1656454493734.000734000	0.13
18:14:53.989	1656454493989.000989000	0.13
18:14:54.244	1656454494244.000244000	0.13
18:14:54.498	1656454494498.000498000	0.13
18:14:54.753	1656454494753.000753000	0.13
18:14:55.012	1656454495012.000012000	0.13
18:14:55.263	1656454495263.000263000	0.13
18:14:55.520	1656454495520.000520000	0.13
18:14:55.774	1656454495774.000774000	0.13
18:14:56.028	1656454496028.000028000	0.13
18:14:56.283	1656454496283.000283000	0.13
18:14:56.540	1656454496540.000540000	0.13
18:14:56.793	1656454496793.000793000	0.13
18:14:57.049	1656454497049.000049000	0.13
18:14:57.309	1656454497309.000309000	0.13
18:14:57.558	1656454497558.000558000	0.13
18:14:57.813	1656454497813.000813000	0.12
18:14:58.068	1656454498068.000068000	0.12
18:14:58.334	1656454498334.000334000	0.13
18:14:58.578	1656454498578.000578000	0.13
18:14:58.833	1656454498833.000833000	0.13
