Data from 2GT10K_Trend23_1.txt Node
Standard Time	Epoch Time	Value
HH:MM:SS:000	(msec since 01/01/1900)
17:29:51.557	1656451791557.000557000	0
17:29:51.812	1656451791812.000812000	-0
17:29:52.067	1656451792067.000067000	-0
17:29:52.320	1656451792320.000320000	-0
17:29:52.577	1656451792577.000577000	-0
17:29:52.832	1656451792832.000832000	-0
17:29:53.087	1656451793087.000087000	0
17:29:53.341	1656451793341.000341000	-0
17:29:53.596	1656451793596.000596000	-0
17:29:53.852	1656451793852.000852000	-0
17:29:54.107	1656451794107.000107000	-0
17:29:54.390	1656451794390.000390000	0
17:29:54.618	1656451794618.000618000	-0
17:29:54.872	1656451794872.000872000	-0
17:29:55.127	1656451795127.000127000	0
17:29:55.383	1656451795383.000383000	-0
17:29:55.636	1656451795636.000636000	-0
17:29:55.892	1656451795892.000892000	0
17:29:56.147	1656451796147.000147000	-0
17:29:56.402	1656451796402.000402000	-0
17:29:56.656	1656451796656.000656000	-0
17:29:56.928	1656451796928.000928000	0
17:29:57.169	1656451797169.000169000	0
17:29:57.422	1656451797422.000422000	-0
17:29:57.677	1656451797677.000677000	-0
17:29:57.932	1656451797932.000932000	-0
17:29:58.187	1656451798187.000187000	-0
17:29:58.442	1656451798442.000442000	-0
17:29:58.697	1656451798697.000697000	0
17:29:58.957	1656451798957.000957000	-0
17:29:59.207	1656451799207.000207000	-0
17:29:59.462	1656451799462.000462000	-0
17:29:59.718	1656451799718.000718000	-0
17:29:59.972	1656451799972.000972000	-0
17:30:00.226	1656451800226.000226000	-0
17:30:00.482	1656451800482.000482000	0
17:30:00.737	1656451800737.000737000	-0
17:30:00.992	1656451800992.000992000	-0
17:30:01.246	1656451801246.000246000	0
17:30:01.502	1656451801502.000502000	-0
17:30:01.757	1656451801757.000757000	0
17:30:02.012	1656451802012.000012000	-0
17:30:02.267	1656451802267.000267000	-0
17:30:02.522	1656451802522.000522000	-0
17:30:02.777	1656451802777.000777000	-0
17:30:03.032	1656451803032.000032000	-0
17:30:03.295	1656451803295.000295000	-0
17:30:03.543	1656451803543.000543000	-0
17:30:03.797	1656451803797.000797000	-0
17:30:04.054	1656451804054.000054000	-0
17:30:04.307	1656451804307.000307000	0
17:30:04.564	1656451804564.000564000	-0
17:30:04.817	1656451804817.000817000	-0
17:30:05.072	1656451805072.000072000	-0
17:30:05.327	1656451805327.000327000	-0
17:30:05.582	1656451805582.000582000	-0
17:30:05.836	1656451805836.000836000	0
17:30:06.092	1656451806092.000092000	-0
17:30:06.347	1656451806347.000347000	-0
17:30:06.603	1656451806603.000603000	0
17:30:06.860	1656451806860.000860000	0
17:30:07.112	1656451807112.000112000	-0
17:30:07.367	1656451807367.000367000	-0
17:30:07.624	1656451807624.000624000	-0
17:30:07.882	1656451807882.000882000	-0
17:30:08.134	1656451808134.000134000	-0
17:30:08.388	1656451808388.000388000	0
17:30:08.643	1656451808643.000643000	-0
17:30:08.897	1656451808897.000897000	-0
17:30:09.156	1656451809156.000156000	-0
17:30:09.407	1656451809407.000407000	-0
17:30:09.662	1656451809662.000662000	-0
17:30:09.917	1656451809917.000917000	-0
17:30:10.173	1656451810173.000173000	0
17:30:10.427	1656451810427.000427000	0
17:30:10.681	1656451810681.000681000	-0
17:30:10.937	1656451810937.000937000	-0
17:30:11.193	1656451811193.000193000	-0
17:30:11.446	1656451811446.000446000	-0
17:30:11.702	1656451811702.000702000	-0
