Data from AquariumR1_Units36_13-49-50-231.txt Node
Standard Time	Epoch Time	Value
HH:MM:SS:000	(msec since 01/01/1900)
13:49:15.455	1654624155455.000455000	0.16
13:49:15.722	1654624155722.000722000	0.16
13:49:15.995	1654624155995.000995000	0.16
13:49:16.262	1654624156262.000262000	0.16
13:49:16.541	1654624156541.000541000	0.16
13:49:16.811	1654624156811.000811000	0.16
13:49:17.081	1654624157081.000081000	0.16
13:49:17.342	1654624157342.000342000	0.16
13:49:17.621	1654624157621.000621000	0.16
13:49:17.882	1654624157882.000882000	0.16
13:49:18.161	1654624158161.000161000	0.16
13:49:18.431	1654624158431.000431000	0.16
13:49:18.701	1654624158701.000701000	0.16
13:49:18.971	1654624158971.000971000	0.16
13:49:19.241	1654624159241.000241000	0.16
13:49:19.554	1654624159554.000554000	0.16
13:49:19.783	1654624159783.000783000	0.16
13:49:20.042	1654624160042.000042000	0.16
13:49:20.321	1654624160321.000321000	0.16
13:49:20.591	1654624160591.000591000	0.16
13:49:20.855	1654624160855.000855000	0.16
13:49:21.123	1654624161123.000123000	0.16
13:49:21.392	1654624161392.000392000	0.16
13:49:21.671	1654624161671.000671000	0.16
13:49:21.932	1654624161932.000932000	0.16
13:49:22.202	1654624162202.000202000	0.16
13:49:22.481	1654624162481.000481000	0.16
13:49:22.751	1654624162751.000751000	0.16
13:49:23.012	1654624163012.000012000	0.16
13:49:23.283	1654624163283.000283000	0.16
13:49:23.561	1654624163561.000561000	0.16
13:49:23.831	1654624163831.000831000	0.16
13:49:24.094	1654624164094.000094000	0.16
13:49:24.371	1654624164371.000371000	0.16
13:49:24.640	1654624164640.000640000	0.16
13:49:24.911	1654624164911.000911000	0.16
13:49:25.180	1654624165180.000180000	0.16
13:49:25.451	1654624165451.000451000	0.16
13:49:25.721	1654624165721.000721000	0.16
13:49:25.991	1654624165991.000991000	0.16
13:49:26.252	1654624166252.000252000	0.16
13:49:26.531	1654624166531.000531000	0.16
13:49:26.794	1654624166794.000794000	0.16
13:49:27.063	1654624167063.000063000	0.16
13:49:27.341	1654624167341.000341000	0.16
13:49:27.602	1654624167602.000602000	0.16
13:49:27.872	1654624167872.000872000	0.16
13:49:28.151	1654624168151.000151000	0.16
13:49:28.412	1654624168412.000412000	0.16
13:49:28.691	1654624168691.000691000	0.17
13:49:28.952	1654624168952.000952000	0.16
13:49:29.231	1654624169231.000231000	0.16
13:49:29.501	1654624169501.000501000	0.16
13:49:29.771	1654624169771.000771000	0.16
13:49:30.041	1654624170041.000041000	0.16
13:49:30.302	1654624170302.000302000	0.16
13:49:30.581	1654624170581.000581000	0.16
13:49:30.851	1654624170851.000851000	0.16
13:49:31.121	1654624171121.000121000	0.16
13:49:31.391	1654624171391.000391000	0.16
13:49:31.661	1654624171661.000661000	0.16
13:49:31.931	1654624171931.000931000	0.16
13:49:32.193	1654624172193.000193000	0.16
13:49:32.471	1654624172471.000471000	0.16
13:49:32.741	1654624172741.000741000	0.16
13:49:33.011	1654624173011.000011000	0.16
13:49:33.281	1654624173281.000281000	0.16
13:49:33.551	1654624173551.000551000	0.16
13:49:32.193	1654624173821.000821000	0.16
13:49:34.091	1654624174091.000091000	0.16
13:49:34.361	1654624174361.000361000	0.16
13:49:34.623	1654624174623.000623000	0.16
13:49:34.893	1654624174893.000893000	0.16
13:49:35.171	1654624175171.000171000	0.16
13:49:35.441	1654624175441.000441000	0.16
13:49:35.711	1654624175711.000711000	0.16
13:49:35.981	1654624175981.000981000	0.16
13:49:36.243	1654624176243.000243000	0.16
13:49:36.520	1654624176520.000520000	0.16
13:49:36.792	1654624176792.000792000	0.16
13:49:37.061	1654624177061.000061000	0.16
13:49:37.331	1654624177331.000331000	0.16
13:49:37.601	1654624177601.000601000	0.16
13:49:37.871	1654624177871.000871000	0.16
13:49:38.137	1654624178137.000137000	0.16
13:49:38.411	1654624178411.000411000	0.16
13:49:38.672	1654624178672.000672000	0.16
13:49:38.942	1654624178942.000942000	0.16
13:49:39.221	1654624179221.000221000	0.16
13:49:39.491	1654624179491.000491000	0.16
13:49:39.761	1654624179761.000761000	0.16
13:49:40.031	1654624180031.000031000	0.16
13:49:40.301	1654624180301.000301000	0.16
13:49:40.571	1654624180571.000571000	0.16
13:49:40.841	1654624180841.000841000	0.17
13:49:41.111	1654624181111.000111000	0.16
13:49:41.373	1654624181373.000373000	0.16
13:49:41.651	1654624181651.000651000	0.16
13:49:41.921	1654624181921.000921000	0.16
13:49:42.191	1654624182191.000191000	0.16
13:49:42.461	1654624182461.000461000	0.16
13:49:42.731	1654624182731.000731000	0.16
13:49:43.001	1654624183001.000001000	0.16
13:49:43.271	1654624183271.000271000	0.16
13:49:43.541	1654624183541.000541000	0.16
13:49:43.810	1654624183810.000810000	0.16
13:49:44.081	1654624184081.000081000	0.16
13:49:44.351	1654624184351.000351000	0.16
13:49:44.621	1654624184621.000621000	0.16
13:49:44.891	1654624184891.000891000	0.15
13:49:45.161	1654624185161.000161000	0.16
13:49:45.431	1654624185431.000431000	0.16
13:49:45.701	1654624185701.000701000	0.16
13:49:45.971	1654624185971.000971000	0.16
13:49:46.241	1654624186241.000241000	0.16
13:49:46.511	1654624186511.000511000	0.16
13:49:46.781	1654624186781.000781000	0.16
13:49:47.051	1654624187051.000051000	0.16
13:49:47.321	1654624187321.000321000	0.16
13:49:47.591	1654624187591.000591000	0.16
13:49:47.861	1654624187861.000861000	0.16
13:49:48.131	1654624188131.000131000	0.16
13:49:48.401	1654624188401.000401000	0.16
13:49:48.671	1654624188671.000671000	0.16
13:49:48.941	1654624188941.000941000	0.16
13:49:49.211	1654624189211.000211000	0.16
13:49:49.481	1654624189481.000481000	0.16
13:49:49.751	1654624189751.000751000	0.16
13:49:50.015	1654624190015.000015000	0.16
