Data from AquariumR2_Units31_15-23-27-463.txt Node
Standard Time	Epoch Time	Value
HH:MM:SS:000	(msec since 01/01/1900)
15:22:52.673	1654629772673.000673000	0.24
15:22:52.942	1654629772942.000942000	0.25
15:22:53.222	1654629773222.000222000	0.25
15:22:53.492	1654629773492.000492000	0.25
15:22:53.762	1654629773762.000762000	0.24
15:22:54.031	1654629774031.000031000	0.24
15:22:54.302	1654629774302.000302000	0.24
15:22:54.571	1654629774571.000571000	0.24
15:22:54.842	1654629774842.000842000	0.24
15:22:55.111	1654629775111.000111000	0.24
15:22:55.381	1654629775381.000381000	0.24
15:22:55.652	1654629775652.000652000	0.25
15:22:55.921	1654629775921.000921000	0.24
15:22:56.191	1654629776191.000191000	0.25
15:22:56.461	1654629776461.000461000	0.24
15:22:56.727	1654629776727.000727000	0.24
15:22:57.002	1654629777002.000002000	0.24
15:22:57.271	1654629777271.000271000	0.24
15:22:57.542	1654629777542.000542000	0.24
15:22:57.811	1654629777811.000811000	0.25
15:22:58.081	1654629778081.000081000	0.24
15:22:58.343	1654629778343.000343000	0.24
15:22:58.622	1654629778622.000622000	0.24
15:22:58.891	1654629778891.000891000	0.24
15:22:59.161	1654629779161.000161000	0.24
15:22:59.431	1654629779431.000431000	0.24
15:22:59.701	1654629779701.000701000	0.25
15:22:59.964	1654629779964.000964000	0.25
15:23:00.242	1654629780242.000242000	0.24
15:23:00.507	1654629780507.000507000	0.24
15:23:00.781	1654629780781.000781000	0.24
15:23:01.051	1654629781051.000051000	0.24
15:23:01.322	1654629781322.000322000	0.24
15:23:01.592	1654629781592.000592000	0.24
15:23:01.861	1654629781861.000861000	0.24
15:23:02.131	1654629782131.000131000	0.24
15:23:02.401	1654629782401.000401000	0.25
15:23:02.671	1654629782671.000671000	0.25
15:23:02.941	1654629782941.000941000	0.24
15:23:03.212	1654629783212.000212000	0.26
15:23:03.482	1654629783482.000482000	0.24
15:23:03.751	1654629783751.000751000	0.24
15:23:04.021	1654629784021.000021000	0.24
15:23:04.291	1654629784291.000291000	0.24
15:23:04.561	1654629784561.000561000	0.24
15:23:04.825	1654629784825.000825000	0.24
15:23:05.101	1654629785101.000101000	0.24
15:23:05.371	1654629785371.000371000	0.25
15:23:05.640	1654629785640.000640000	0.24
15:23:05.911	1654629785911.000911000	0.24
15:23:06.182	1654629786182.000182000	0.25
15:23:06.451	1654629786451.000451000	0.24
15:23:06.721	1654629786721.000721000	0.24
15:23:06.991	1654629786991.000991000	0.24
15:23:07.261	1654629787261.000261000	0.24
15:23:07.531	1654629787531.000531000	0.25
15:23:07.801	1654629787801.000801000	0.25
15:23:08.071	1654629788071.000071000	0.24
15:23:08.342	1654629788342.000342000	0.25
15:23:08.611	1654629788611.000611000	0.24
15:23:08.881	1654629788881.000881000	0.24
15:23:09.151	1654629789151.000151000	0.24
15:23:09.421	1654629789421.000421000	0.24
15:23:09.684	1654629789684.000684000	0.24
15:23:09.962	1654629789962.000962000	0.24
15:23:10.321	1654629790321.000321000	0.25
15:23:10.592	1654629790592.000592000	0.24
15:23:10.861	1654629790861.000861000	0.25
15:23:11.132	1654629791132.000132000	0.24
15:23:11.397	1654629791397.000397000	0.24
15:23:11.671	1654629791671.000671000	0.24
15:23:11.941	1654629791941.000941000	0.24
15:23:12.212	1654629792212.000212000	0.25
15:23:12.482	1654629792482.000482000	0.24
15:23:12.751	1654629792751.000751000	0.24
15:23:13.021	1654629793021.000021000	0.24
15:23:13.291	1654629793291.000291000	0.24
15:23:13.562	1654629793562.000562000	0.24
15:23:13.831	1654629793831.000831000	0.24
15:23:14.101	1654629794101.000101000	0.25
15:23:14.371	1654629794371.000371000	0.24
15:23:14.642	1654629794642.000642000	0.25
15:23:14.903	1654629794903.000903000	0.24
15:23:15.173	1654629795173.000173000	0.25
15:23:15.452	1654629795452.000452000	0.24
15:23:15.721	1654629795721.000721000	0.25
15:23:15.991	1654629795991.000991000	0.24
15:23:16.262	1654629796262.000262000	0.24
15:23:16.532	1654629796532.000532000	0.24
15:23:16.793	1654629796793.000793000	0.24
15:23:17.067	1654629797067.000067000	0.24
15:23:17.341	1654629797341.000341000	0.24
15:23:17.612	1654629797612.000612000	0.24
15:23:17.881	1654629797881.000881000	0.24
15:23:18.151	1654629798151.000151000	0.24
15:23:18.421	1654629798421.000421000	0.24
15:23:18.691	1654629798691.000691000	0.24
15:23:18.961	1654629798961.000961000	0.25
15:23:19.232	1654629799232.000232000	0.25
15:23:19.501	1654629799501.000501000	0.24
15:23:19.773	1654629799773.000773000	0.24
15:23:20.041	1654629800041.000041000	0.25
15:23:20.311	1654629800311.000311000	0.25
15:23:20.581	1654629800581.000581000	0.24
15:23:20.843	1654629800843.000843000	0.24
15:23:21.122	1654629801122.000122000	0.25
15:23:21.392	1654629801392.000392000	0.24
15:23:21.661	1654629801661.000661000	0.24
15:23:21.932	1654629801932.000932000	0.25
15:23:22.202	1654629802202.000202000	0.25
15:23:22.472	1654629802472.000472000	0.24
15:23:22.733	1654629802733.000733000	0.24
15:23:23.003	1654629803003.000003000	0.25
15:23:23.274	1654629803274.000274000	0.25
15:23:23.552	1654629803552.000552000	0.25
15:23:23.813	1654629803813.000813000	0.24
15:23:24.092	1654629804092.000092000	0.24
15:23:24.361	1654629804361.000361000	0.25
15:23:24.714	1654629804714.000714000	0.24
15:23:25.001	1654629805001.000001000	0.24
15:23:25.261	1654629805261.000261000	0.25
15:23:25.532	1654629805532.000532000	0.24
15:23:25.802	1654629805802.000802000	0.25
15:23:26.069	1654629806069.000069000	0.25
15:23:26.341	1654629806341.000341000	0.24
15:23:26.611	1654629806611.000611000	0.24
15:23:26.881	1654629806881.000881000	0.24
15:23:27.152	1654629807152.000152000	0.24
